cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
2.3007006913576022,4.248748742024631,0.14014014108413517,0.0,-0.25025024989267375,0.0,-0.9999999995589025,0.0,0.0,0.0,-5.0,0.01
