cte,x,a,b,x^2,ax,bx,a^2,ab,b^2,x^3,ax^2,bx^2,a^2x,abx,b^2x,a^3,a^2b,ab^2,b^3
0.0,0.0,0.0,0.0,0.1033874065532801,0.05883591188495679,0.07046884710112347,0.0,0.0,0.0,-0.4891892739102925,0.308216311642555,0.31275670236449465,0.13553009975133082,0.23344844477968815,0.1805179779580454,0.06892598122452982,0.08120445549156927,0.0,0.0
