cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
2.2002002367452955,4.9994995262892035,0.20020019481549256,0.0,-0.5005005030313826,0.0,-1.0000000021076931,0.0,0.0,0.0,-1.0,0.005
