cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
-2.8908739120797926,13.858852221690555,1.111247353958193,8.757897432874602,0.0,0.0,1.0178531902503314,-0.03135149781784678,0.0,0.0
