cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi)
0.0,0.001972202339894863,-0.002716583767622639,0.0,0.0,0.0,0.0,0.007551105130353756,0.990765928140612,0.0
