cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi),initial_theta,delta_theta
0.0,0.2007971389580514,0.0,-1490.8827190484155,0.0,-0.013253505433437946,0.0,0.0,99.39219962028471,0.0,15.0,1e-05
