cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi)
0.0,0.0019729291782345105,-0.002440581413855843,0.0,0.0,0.0,0.0,0.006783919956717285,0.9948592305969065,0.0
