cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi),initial_theta,delta_theta
0.0,0.5220583647406404,0.0,-1991.7355391856108,0.0,-0.02600256473500417,0.0,0.0,99.58678373020409,0.0,20.0,1e-05
