cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi),initial_theta,delta_theta
0.0,-0.6704011009712884,0.0,1981.8157522299875,0.0,-0.033620064724817024,0.0,0.0,99.09076484318214,0.0,-20.0,1e-05
