cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi),initial_theta,delta_theta
0.0,-0.27670402575626746,0.0,1986.8541974017203,0.0,-0.013934779088562738,0.0,0.0,99.3426982911795,0.0,-20.0,1e-05
