cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi)
0.0,0.0019756798697546677,0.0,0.0,0.0,0.0,0.0,0.0,0.019921286996023673,0.0
