cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi)
0.0,0.0019493540730652818,0.0,0.0005876449353558559,0.0,0.0,0.0,-0.0033445599646456897,0.9898607797784175,0.0
