cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi)
0.0,0.001972525541456464,0.0,0.0,0.0,0.0,0.0,0.0,0.019865773973959867,0.0
