cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,initial_theta,delta_theta
0.0,0.0,-0.15818480654355124,0.0,0.0,1.9968526325398568,0.0,33.06553278713882,99.97856963888917,0.0,0.0,0.0,0.0,-417.40415949788684,0.0,0.0,0.0,-42.51062756517715,0.0,0.0,0.0,1e-05
