cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3
0.0,0.00199057025264336,0.0,0.0,0.0,0.0,0.0,0.0,1.0001330510070072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004653016985806181,-0.008437810459970767,0.0,0.0
