cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3
0.0,0.0019895414991922453,0.0,0.0,0.0,0.0,0.0,-0.007628160922845437,1.0004231072511904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017803581146434613,-0.009698109924631554,0.0,0.0
