cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,initial_theta,delta_theta
0.0,0.031239163845363755,0.0,12.72984921255176,0.0,0.05877130350813427,0.0,0.0,5.367697918487644,0.0,0.0,0.0,0.0,0.029530673617688744,0.0,0.0,0.0,-7.362333512704677,0.0,0.0,-1.0,5e-05
