cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,initial_theta,delta_theta
-0.20378125160399932,0.0,-0.12054749311949393,0.9719283701506893,0.0,0.0,0.0,-0.014150405855713099,0.19813451103784935,-0.09671406160316061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02048247508439064,-5.0,0.005
