cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3
0.0,0.0019852812732299593,-0.002164232320085046,0.0,0.0,0.0,0.0,0.019469104516572636,1.0020731060548387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036614680808706855,-0.01825176533846186,-0.0006762621253465519,0.0
