t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
0.0,0.0,25.212594184514803,4.688398721821585,-21.146893186841968,10.029068737695745,6.026554452894347,-1.168172201827793,3.528447505929956,15.857998343567425,-27.389667025951876,-27.933558771979715,29.06791367451479,-15.24470038572582,11.913319286867436,9.639518935279867,17.25545587975432,-13.097046697280748,12.338868166254535,-29.605933347511222,5.574726656182296,-31.477026343734277,-14.658665804404357,-27.865640625367117,6.002790612607571,12.456296189918342,2.378351335471882,19.468567160915043,-20.4912467156471,41.235604958879556
0.01,0.001001001001001001,25.213096528379438,4.688489789804435,-21.14731893009357,10.029268756243244,6.026672600821472,-1.1681979266861193,3.5285161668546863,15.858313009042655,-27.390216038365384,-27.934118512387375,29.0684929533299,-15.245008124595843,11.913555291210573,9.63971024410773,17.25579942748361,-13.09731004020128,12.339113276765996,-29.606528586554536,5.574836220350931,-31.477656450711503,-14.658961248679224,-27.86620088846986,6.002908977023622,12.456543838860503,2.378396940785952,19.468954365256327,-20.491657447766663,41.23642950498778
0.02,0.002002002002002002,25.21359059115421,4.688557494869343,-21.147724513192912,10.029485870288584,6.026763435606757,-1.1681988784911999,3.5286159982428775,15.858646895462204,-27.39076471049904,-27.93466666126988,29.0690945868015,-15.245309152431673,11.913766557541653,9.639902232812899,17.25612472662853,-13.097592091615548,12.339350687683769,-29.607103115897402,5.574921807509191,-31.47830428142428,-14.659272258488654,-27.866744099365846,6.002995280694258,12.456783426807922,2.3784668929486945,19.469330905310375,-20.492049547921976,41.237255617033135
0.03,0.003003003003003003,25.21407635200558,4.68860185676819,-21.148109916259447,10.02972008366436,6.026826951671387,-1.168175048812494,3.5287469973159413,15.85899998387552,-27.391313028062488,-27.93520318727348,29.069718578899234,-15.245603463019481,11.913953086854908,9.64009489857394,17.256431781644654,-13.097892850834366,12.339580408153955,-29.607656969937658,5.574983422567971,-31.47896981674655,-14.65959881751789,-27.86727027105842,6.0030495156858015,12.457014959868602,2.3785611958046604,19.46969677942846,-20.492423004523634,41.23808321806023
0.04,0.004004004004004004,25.214553788458204,4.688622895515768,-21.148475119669097,10.029971400585906,6.026863142300004,-1.1681264332336854,3.528909159864378,15.859372256472005,-27.391860976218872,-27.935728059530504,29.07036493412844,-15.245891048286726,11.914114879775564,9.640288239439746,17.256720597345275,-13.09821231875919,12.33980244665988,-29.60819018043938,5.575021067950029,-31.47965303859361,-14.659940906123312,-27.867779415583033,6.003071671922262,12.457238443220941,2.378679857652955,19.470051985137847,-20.49277780652869,41.238912233334396
0.05,0.005005005005005005,25.215022876398322,4.688620631393065,-21.148820104053833,10.03023982564616,6.026871999641366,-1.1680530313496422,3.5291024802443784,15.859763696579147,-27.39240853957978,-27.936241247664444,29.07103365751749,-15.246171898304029,11.91425193655482,9.640482254326185,17.256991178899057,-13.098550497880293,12.340016811021043,-29.608702776538497,5.575034743585964,-31.480353929917843,-14.660298501331077,-27.86827154400032,6.003061737186032,12.457453881112853,2.3788228912457225,19.47039651914348,-20.493113943433016,41.239742590355185
0.06,0.006006006006006006,25.215483590077017,4.6885950849509825,-21.14914485030173,10.030525363810328,6.026853514709421,-1.1679548467640308,3.5293269513738963,15.86017428866065,-27.392955702200137,-27.93674272179486,29.071724754604528,-15.246446001286833,11.914364257065321,9.640676943012783,17.257243531828056,-13.09890739227471,12.340223508392052,-29.609194784747622,5.575024446910299,-31.48107247470398,-14.660671576836366,-27.868746666389566,6.003019697119437,12.45766127686078,2.3789903137876847,19.47073037732956,-20.493431405264804,41.24057421886934
0.07,0.007007007007007007,25.215935902113326,4.688546277014477,-21.149449339557513,10.030828020410349,6.026807677384815,-1.167831887087581,3.5295825647281864,15.86060401831457,-27.39350244757309,-27.93723245254207,29.072438231423536,-15.246713343596833,11.914451840797067,9.640872306139439,17.25747766200611,-13.09928300760394,12.340422545261562,-29.609666228960123,5.574990172857651,-31.481808657963906,-14.661060103003232,-27.869204791842634,6.002945535227152,12.457860632848632,2.379182146936725,19.471053554760974,-20.493730182579263,41.24140705088311
0.08,0.008008008008008008,25.216379783497263,4.6884742286871335,-21.14973355322357,10.031147801139152,6.026734476416812,-1.1676841639370035,3.52986931033482,15.861052872271442,-27.39404875862488,-27.937710411031635,29.073174094489755,-15.246973909743183,11.914514686853803,9.641068345203164,17.257693575657594,-13.099677351111424,12.340613927451201,-29.610117130453414,5.574931913859007,-31.482562465731032,-14.661464046865044,-27.86964592845828,6.002839232879484,12.458051950526634,2.379398416805527,19.47136604568463,-20.49401026645449,41.24224102067402
0.09,0.009009009009009009,25.21681520359271,4.688378961356153,-21.14999747296146,10.031484712044726,6.026633899425647,-1.1675116929345613,3.530187176768171,15.86152083839241,-27.394594617709664,-27.938176568898665,29.07393235078449,-15.247227682383471,11.914552793949854,9.641265062554861,17.257891279356564,-13.100090431619762,12.340797660114497,-29.6105475078915,5.574849659838088,-31.483333885054158,-14.661883372125548,-27.870070083336902,6.002700769316531,12.45823523041009,2.379639153964256,19.471667843530646,-20.49427164848852,41.24307606480201
