t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
0.0,0.0,28.61634543167909,-21.860554573677337,10.20496085744536,-13.755908880307492,28.23009784520126,-35.89742700779942,1.1356011830751551,0.5218017303252378,12.586653047065617,-15.854814608301892,-27.139359074683142,-18.82013569624007,7.742863582415297,-13.652314814331321,-28.11106010657252,-45.594196094149034,23.21721216279068,26.072340493425408,6.2339584131724575,4.275592740387417,30.162449046594734,27.32524443975692,2.5015914884153165,-22.98901417932433,10.510883999002615,8.018053019016323,3.147768853778717,14.898274870397957
0.01,0.001001001001001001,28.616915981522272,-21.860994406147086,10.205162107698207,-13.75618485844295,28.2306622014679,-35.89814616810335,1.135623220990736,0.5218102687021796,12.586904767229887,-15.855131768410256,-27.13990334831084,-18.820514613546123,7.743017646319159,-13.652588970214726,-28.111622719103813,-45.595109178166574,23.21767443269887,26.072861178327216,6.234081763768333,4.275676069592437,30.163051443168083,27.325790465060294,2.501639562578861,-22.989476531215086,10.5110939207637,8.018211779515644,3.1478311481512806,14.898572772664751
0.02,0.002002002002002002,28.61748266261187,-21.861453963251957,10.205359793920634,-13.756492861531099,28.23123611888933,-35.89885202168095,1.1356422733984324,0.5217987902574864,12.587166707476273,-15.855442650588833,-27.140440578062474,-18.82089660392281,7.743187304578957,-13.652863788391288,-28.112188037970718,-45.59600585758652,23.218126203488072,26.073373498868012,6.234241130928009,4.2757343703815955,30.163640607211907,27.326363906528876,2.5016805183209256,-22.989931274667335,10.51129585673595,8.018389568658762,3.1478844482300823,14.898872045727817
0.03,0.003003003003003003,28.618045486670766,-21.861933247557324,10.205553913199557,-13.756832908074877,28.231819596741357,-35.89954456667078,1.1356583528017807,0.5217672962434787,12.587438870030672,-15.855747256624769,-27.14097071203405,-18.821281676357305,7.743372562727121,-13.653139255838392,-28.11275603250102,-45.59688614807871,23.2185674482509,26.073877451167135,6.234436525805958,4.275767645781467,30.164216514258634,27.32696474639325,2.5017143647471785,-22.99037842919069,10.511489797662506,8.018586395786896,3.147928751362329,14.899172681855937
0.04,0.004004004004004004,28.61860446576188,-21.862432261815663,10.20574446160784,-13.757205015413652,28.232412634120596,-35.90022380136298,1.1356714720808827,0.5217157874739663,12.587721256495414,-15.856045588548287,-27.14149370070424,-18.82166984023691,7.74357342791522,-13.653415360678748,-28.11332667117433,-45.597750065548965,23.218998140211173,26.07437303207868,6.234667960534536,4.2757758972310915,30.164779140342336,27.327592966164808,2.50174111109793,-22.990818013807736,10.511675734396741,8.01880227308174,3.1479640547789756,14.899474672476723
0.05,0.005005005005005005,28.619159612283752,-21.862951008960735,10.205931434202496,-13.757609199720102,28.233015229943867,-35.90088972419752,1.135681644496218,0.5216442643207174,12.58801386784747,-15.856337648630296,-27.142009496941988,-18.822061105352574,7.7437899089111575,-13.653692092181881,-28.1138999216196,-45.598597626135316,23.21941825272594,26.07486023919044,6.234935448226269,4.275759124583331,30.165328462000982,27.328248546630416,2.501760766749455,-22.991250047051235,10.511853657902861,8.01903721556518,3.147990355593423,14.89977800817628
0.06,0.006006006006006006,28.619710938966076,-21.863489492101387,10.206114825023029,-13.758045475997042,28.23362738294748,-35.90154233376232,1.135688883692596,0.5215527267101172,12.588316704436545,-15.85662343937996,-27.14251805601376,-18.82245548190248,7.744022016096311,-13.653969440765483,-28.114475750612723,-45.599428846204496,23.21982775928742,26.075339070823144,6.235239002975755,4.275717326106314,30.165864456278477,27.328931467846804,2.5017733412153023,-22.991674546961466,10.512023559256525,8.019291241098957,3.1480076508002877,14.900082678698999
0.07,0.007007007007007007,28.620258458865187,-21.864047714514925,10.206294627089894,-13.758513858074183,28.234249091686497,-35.90218162879158,1.135693203703251,0.5214411741200135,12.588629765983052,-15.856902963542236,-27.143019335590335,-18.8228529804958,7.744269761462619,-13.654247397996638,-28.11505412407427,-45.60024374234881,23.220226633524767,26.075809526029914,6.2355786398611786,4.2756504984849775,30.166387100726503,27.32964170913459,2.501778844147592,-22.992091531083663,10.512185429645486,8.019564370384254,3.148015937274231,14.90038867294744
0.08,0.008008008008008008,28.62080218535953,-21.864625679640113,10.206470832403086,-13.759014358604835,28.234880354533953,-35.90280760816397,1.1356946189540742,0.5213096055767488,12.588953051575986,-15.857176224095364,-27.143513295753245,-18.823253612156527,7.74453315860961,-13.654525956592924,-28.11563500706726,-45.601042331383205,23.22061484920574,26.07627160459598,6.235954374945431,4.275558636822706,30.166896373406146,27.33037924907201,2.5017772853382985,-22.992501016465546,10.512339260370252,8.019856626961243,3.1480152117688607,14.900695978982345
0.09,0.009009009009009009,28.62134213214505,-21.865223391069765,10.206643431940856,-13.759546989062544,28.23552116967998,-35.90342027090094,1.135693144267989,0.5211580196523782,12.589286559670676,-15.857443224248334,-27.143999899000793,-18.823657388327444,7.7448122227413725,-13.654805110423371,-28.116218363795088,-45.601824630342755,23.22099238023822,26.076725307038664,6.236366225276833,4.2754417346430635,30.167392252889332,27.33114406548831,2.5017686747205192,-22.99290301965496,10.512485042844773,8.02016803720854,3.1480054709156953,14.901004584022754
0.1,0.01001001001001001,28.62187831323056,-21.865840852542913,10.206812415658563,-13.760111759737656,28.23617153513091,-35.90401961616501,1.1356887948694665,0.5209864144620702,12.589630288086434,-15.857703967438304,-27.144479110253698,-18.824064320874207,7.745106970663469,-13.65508485450931,-28.11680415759952,-45.60259065648033,23.221359200671603,26.077170634607608,6.236814208889474,4.275299783891629,30.167874718260038,27.331936135456846,2.501753022369732,-22.993297556697627,10.512622768597133,8.020498630342606,3.147986711223198,14.901314474446242
0.11,0.011011011011011011,28.622410742933052,-21.866478067936583,10.20697777248765,-13.760708679733826,28.236831448708315,-35.9046056432581,1.135681586389182,0.520794787661691,12.589984234004094,-15.857958457327987,-27.144950896860323,-18.82447442208953,7.745417420779782,-13.655365185025065,-28.117392350958827,-45.60334042726467,23.221715284698092,26.077607589285268,6.2372983448031425,4.27513277493793,30.168343749115323,27.332755435287858,2.501730338505037,-22.993684643134973,10.51275242927028,8.020848438417051,3.147958929075878,14.901625635789259
