t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
0.0,0.0,-2.416333375852738,-15.701071407115155,20.905386329423003,-38.58021382671664,13.698680768054647,-2.4081295201429964,10.340147181748426,32.84190863722305,-29.009580237044446,26.51033627786891,15.995320698361084,36.69188642562012,31.534912430682663,-16.332529899838818,-27.837297603613198,-28.281559934093327,35.58591459075731,-39.35856774907004,-16.588263074640125,-1.019500932761514,-37.07007614699143,29.613343480454567,-30.67414210504542,16.002440276678414,-37.319436736806296,-24.54399198685756,21.224911771802024,21.740346374318488,36.915825651714464
0.01,0.001001001001001001,-2.416383804550868,-15.701386009701777,20.905801981430997,-38.58098723397953,13.698953353357224,-2.4081782607711912,10.340353671097914,32.842564785336734,-29.010163046661177,26.510865143871523,15.995638234214498,36.69261713160311,31.535543128670238,-16.33285961648938,-27.83785566627344,-28.282127706467826,35.586623944593455,-39.359356738964145,-16.588596080645306,-1.0195228294061405,-37.070818776689705,29.613933651372978,-30.674757963331437,16.002757706396995,-37.32018366647337,-24.54448353319693,21.225333522040753,21.74077982178584,36.91656121594744
0.02,0.002002002002002002,-2.416465878939195,-15.701675994568307,20.906221843034498,-38.58176011538112,13.699230950889362,-2.40824601784476,10.340564954833297,32.84323344439282,-29.01075427024247,26.51139192320027,15.99597347748427,36.69334838107327,31.536207435573928,-16.33316704070636,-27.83841658940024,-28.28270139798868,35.58730117919338,-39.36015824838348,-16.5889403270508,-1.019542124742939,-37.07157398144096,29.614531156104498,-30.67539471606746,16.003082469893606,-37.32093900737735,-24.544958916028694,21.225749665296515,21.741238331735154,36.917285771575415
0.03,0.003003003003003003,-2.4165796131861823,-15.701941385467137,20.90664592641359,-38.58253249207165,13.699513566972081,-2.4083327715340657,10.340781056542921,32.843914626809095,-29.011353886068495,26.51191659788194,15.99632642326987,36.69408020464626,31.53690531517619,-16.333452181463315,-27.838980348582275,-28.283280973580464,35.587946356810086,-39.360972270386604,-16.589295846326063,-1.0195588216509694,-37.072341796415905,29.6151360087333,-30.67605239903437,16.003414561156728,-37.321702756489486,-24.5454181498145,21.22616017296431,21.74172186763096,36.91799936518163
0.04,0.004004004004004004,-2.4167250224674492,-15.702182209656723,20.90707424451173,-38.58330438503607,13.699801208777242,-2.408438499010242,10.341001999462646,32.84460834510484,-29.011961872285667,26.512439150599207,15.996697065657557,36.69481263220979,31.537636730120887,-16.333715048722112,-27.83954691997038,-28.283866396783655,35.588559538629525,-39.361798797358006,-16.589662670558422,-1.0195729237464919,-37.073122254930325,29.61574822341371,-30.676731046878274,16.00375397387746,-37.32247490910923,-24.545861248759056,21.226565016656387,21.742230392823114,36.918702041545494
0.05,0.005005005005005005,-2.4169021229647543,-15.70239849789009,20.90750681103639,-38.58407581509896,13.700093884325861,-2.4085631744466047,10.341227806478004,32.84531461189744,-29.012578206901264,26.512959564689112,15.997085397713947,36.69554569292372,31.53840164190087,-16.333955653429243,-27.84011628027881,-28.28445762975338,35.589140784771736,-39.36263782100071,-16.59004083144835,-1.019584435385051,-37.073915388447254,29.6163678143683,-30.677430693114196,16.0041007014504,-37.32325545886761,-24.54628822681101,21.226964168202358,21.742763870546447,36.91939384365019
0.06,0.006006006006006006,-2.4171109318645483,-15.702590284403598,20.907943640459866,-38.58484680292954,13.700391602486427,-2.4087067690200947,10.341458500126414,32.84603343989898,-29.013202867777846,26.51347782414159,15.997491411479565,36.6962794152202,31.539200010845224,-16.33417400751274,-27.840688406786406,-28.285054633258657,35.58969015429231,-39.36348933232869,-16.59043036030462,-1.019593361663615,-37.074721226578674,29.616994795885905,-30.678151370129626,16.004454736974488,-37.324044397730496,-24.546699097663975,21.227357599649377,21.743322263920376,36.920074812689904
0.07,0.007007007007007007,-2.4173514673560885,-15.70275760690591,20.908384748020268,-38.58561736904686,13.700694372973205,-2.4088692509127503,10.341694102599472,32.84676484191273,-29.013835832627407,26.513993913598078,15.997915097962386,36.69701382680371,31.540031796106263,-16.334370123879687,-27.841263277337735,-28.285657366682198,35.59020770518422,-39.364353321659,-16.590831288039332,-1.0195997084227735,-37.07553979708672,29.617629182319558,-30.678893109187932,16.004816073253785,-37.324841716001785,-24.547093874757664,21.227745283262415,21.74390553594843,36.920744988076834
0.08,0.008008008008008008,-2.4176237486291163,-15.70290050656721,20.908830149722707,-38.58638753382517,13.701002206344546,-2.409050585313213,10.34193463574532,32.84750883082962,-29.014477079005335,26.51450781835024,15.998356447131359,36.69774895465127,31.540896955646186,-16.334544016414334,-27.841840870344136,-28.28626578802072,35.59069349437996,-39.365229778603705,-16.5912436451628,-1.0196034822489906,-37.07637112588443,29.618270988084337,-30.679655940431655,16.00518470279823,-37.32564740232644,-24.547472571279215,21.228127191524596,21.74451364951773,36.921404407447866
0.09,0.009009009009009009,-2.4179277958710905,-15.703019028008622,20.909279862340668,-38.587157317499425,13.701315114001176,-2.409250734418272,10.342180121071065,32.848265419624674,-29.015126584304117,26.51501952433872,15.998815447909934,36.698484825012464,31.541795446223492,-16.334695699976784,-27.842421164784696,-28.286879853885807,35.591147577754064,-39.36611869206153,-16.591667461778275,-1.019604690476916,-37.077215237036036,29.61892022765513,-30.680439892885662,16.00556061782433,-37.32646144369345,-24.547835200164602,21.22850329713762,21.74514656739843,36.92205310667101
