t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44
0.0,0.0,14.9038723076676,-18.08603297269049,-15.456270192072875,-20.274677722812957,-30.60592688345261,-12.068937016013525,-40.08945430362332,-14.35020979881614,34.383220591994416,-25.92089085882726,34.708275342037865,-34.73566000228147,-23.280841894518716,-28.691792165155768,31.637306542316097,31.419411041002984,25.10000685153517,-5.566652828946169,1.274703704006485,-15.051572236611719,13.66332490629073,8.514128109382735,-11.291586223253544,29.207072811016985,-9.933371692688029,-13.042802581749152,23.36613199124857,-37.52959372427115,14.865744060969098,-33.434482959006544,34.54918668790273,-25.873214016288955,22.21589581939468,-18.08771251181384,2.09622396371642,20.669942259340452,9.325516978194047,-4.248693453458154,25.82845353990898,0.07439809638430794,-15.704518490723697,17.68827764669854,36.41283841476834,5.947656492293576,19.374355334383324
0.01,0.001001001001001001,14.904167597227659,-18.086397691724528,-15.456582309146127,-20.275085168832373,-30.606541013726517,-12.069181380685775,-40.09025820657919,-14.350496932361944,34.38390561252314,-25.921411841925412,34.7089670492126,-34.73635702539199,-23.281309011114306,-28.692368722253924,31.637938297198392,31.420036581263407,25.100508847365166,-5.566765969957856,1.2747277073182568,-15.05187412273071,13.66359732958942,8.51429529083361,-11.291814975767643,29.207656371521196,-9.933571784658223,-13.043064843169743,23.366598519146823,-37.530347062515744,14.86604046836456,-33.43515265227876,34.54987586227313,-25.87373401909077,22.21633937866427,-18.088076889016477,2.096263541011458,20.670354271769742,9.325703208769452,-4.248779631654409,25.828968795624046,0.07439718111477153,-15.704833207143862,17.688631258181033,36.4135645539723,5.947775383156005,19.374740319003887
0.02,0.002002002002002002,14.904457699176929,-18.08674628787579,-15.45691458113623,-20.275516019489526,-30.607159081578608,-12.069440276179668,-40.09107980209753,-14.35076893238842,34.38459214947153,-25.92191172923175,34.709635773093744,-34.73702676044142,-23.281751775266283,-28.69295654204433,31.638582355723905,31.420639407291922,25.101031689640333,-5.566847172266953,1.2747198355254046,-15.052200449391083,13.66386259096295,8.51446952749577,-11.292039473054926,29.208274265356287,-9.933787140296015,-13.043304360182626,23.367090381624386,-37.53112556077447,14.866349945378172,-33.43583761000944,34.55058885136798,-25.874230937559208,22.216740411711815,-18.08842066920926,2.09628909495252,20.67077983886334,9.32587986565886,-4.248873164358634,25.82947411066152,0.07440512930659138,-15.705146879200669,17.688958224692247,36.414290339257796,5.947900565469958,19.375122114726935
0.03,0.003003003003003003,14.904742622745657,-18.087078802078405,-15.457266987616512,-20.27597027405862,-30.607781149237937,-12.069713695097002,-40.09191911704165,-14.351025788118363,34.385280166608666,-25.922390501933368,34.710281481801395,-34.737669207350216,-23.28217012490413,-28.69355558426452,31.639238745055376,31.421219489544683,25.101575296973877,-5.5668963984813065,1.2746800930095754,-15.052551236980246,13.664120672580932,8.514650849296356,-11.292259685598351,29.208926520574973,-9.93401776148691,-13.043521158232695,23.367607609800256,-37.53192920726938,14.866672448250258,-33.436537798423025,34.551325683860945,-25.874704766908422,22.21709892478641,-18.088743826484517,2.09630061857431,20.671218923615857,9.326046928627536,-4.248974043595719,25.829969497818308,0.07442193067074289,-15.70545947176773,17.689258548115475,36.415015770806086,5.948032021886507,19.375500705302898
0.04,0.004004004004004004,14.905022376928176,-18.087395276021134,-15.45763951080344,-20.276447932848406,-30.60840728014744,-12.070001627734483,-40.092776179678886,-14.351267489688787,34.385969625314736,-25.922848141838124,34.71090414422203,-34.7382843679104,-23.282563999444925,-28.694165807567,31.639907495599683,31.421776800616655,25.102139585940566,-5.566913611276593,1.2746084867815948,-15.052926504817526,13.66437155714531,8.5148392853507,-11.292475584349615,29.209613166665935,-9.934263650278638,-13.043715262139592,23.36815023852667,-37.53275798798956,14.867007930332957,-33.43725318182716,34.55208638968244,-25.87515550216022,22.217414922809713,-18.08904633587041,2.0962981061622807,20.671671487366865,9.32620437699893,-4.249082262486265,25.830454970699776,0.07444757414955643,-15.705770951651372,17.689532232098014,36.41574084695608,5.9481697360943375,19.375876075465026
0.05,0.005005005005005005,14.905296970480563,-18.087695752153177,-15.458032135553808,-20.276948997199884,-30.609037538968103,-12.070304062085459,-40.093651019678646,-14.351494028145046,34.38666048457339,-25.923284631381232,34.71150373000858,-34.738872245782524,-23.282933339793612,-28.69478716951843,31.64058864100533,31.42231131524099,25.102724471080855,-5.566898773400339,1.2745050264814406,-15.05332627114831,13.66461522789977,8.51503486395938,-11.292687140736936,29.210334234551315,-9.934524808878955,-13.043886696098227,23.368718306387635,-37.53361188667989,14.867356342097175,-33.437983722610724,34.55287100001761,-25.87558313813788,22.217688409362236,-18.089328173331307,2.096281553255236,20.67213748980094,9.326352189651113,-4.249197815245422,25.830930543718285,0.07448204791767726,-15.706081287600288,17.689779282055852,36.41646556420823,5.948313692821864,19.376248210930793
0.06,0.006006006006006006,14.90556641191817,-18.087980273690157,-15.45844484936254,-20.27747346948342,-30.609671991583205,-12.07062098384128,-40.09454366811051,-14.351705395435022,34.38735270096381,-25.92369995363163,34.712080209580186,-34.73943284649358,-23.283278088344414,-28.69541962659893,31.64128221816043,31.42282301028861,25.103329864905064,-5.566851847676685,1.274369724378713,-15.053750553137768,13.664851668639077,8.515237612604805,-11.292894326672656,29.211089756583394,-9.934801239653497,-13.04403548367906,23.369311855697486,-37.53449088482894,14.867717631139204,-33.438729381242034,34.55367954730398,-25.87598766945913,22.217919386670868,-18.089589315768485,2.0962509566480803,20.672616888947296,9.326490345013426,-4.249320697181846,25.831396232092253,0.07452533938328262,-15.706390450315247,17.689999705178998,36.41718991722841,5.948463877839163,19.37661709840339
0.07,0.007007007007007007,14.905830709513022,-18.088248884620242,-15.458877642361145,-20.278021353095298,-30.610310705102595,-12.070952376392256,-40.09545415744238,-14.351901584403393,34.38804622865255,-25.924094092298077,34.71263355412145,-34.739966177436,-23.283598188983344,-28.69606313420153,31.641988267191156,31.423311864768063,25.10395567789766,-5.56677279701191,1.2742025953735994,-15.054199366864147,13.665080863718368,8.515447557947311,-11.293097114560686,29.21187976654044,-9.935092945123685,-13.044161647828158,23.369930932499514,-37.535394961656124,14.868091742187014,-33.43949011626739,34.55451206522879,-25.876369090528176,22.218107855597644,-18.08982974102119,2.096206314394727,20.673109641179014,9.32661882106339,-4.249450904696798,25.83185205184571,0.07457743518955863,-15.70669841245888,17.69019351043745,36.41791389885198,5.9486202779597335,19.37698272557332
0.08,0.008008008008008008,14.906089871291123,-18.08850162971045,-15.459330507316784,-20.278592652453664,-30.610953747867047,-12.071298220828236,-40.0963825215387,-14.352082588785967,34.38874101938514,-25.924467031735027,34.71316373558139,-34.740472247867615,-23.28389358709186,-28.69671764663179,31.642706831460675,31.42377785982561,25.1046018185216,-5.566661584400693,1.2740036569983257,-15.054672727311647,13.66530279806236,8.515664725820784,-11.293295477303774,29.21270429962171,-9.935399927964697,-13.044265210867003,23.3705755865646,-37.53632409409805,14.86847861710622,-33.44026588430994,34.55536858872609,-25.876727395526924,22.218253815629748,-18.090049427868017,2.096147625811165,20.673615701211816,9.326737595323843,-4.249588435283378,25.832298019808388,0.07463832121644018,-15.707005148665528,17.690360708587793,36.41863750008785,5.94878288104207,19.377345081120104
0.09,0.009009009009009009,14.90634390502959,-18.08873855451308,-15.459803439631976,-20.27918737299393,-30.611601189452646,-12.071658495938806,-40.097328795658726,-14.352248403204099,34.389437022477445,-25.92481875694822,34.713670726671886,-34.74095106891262,-23.28416422955166,-28.697383117107556,31.64343795756857,31.424220978745556,25.105268193222813,-5.566518172933138,1.2737729294190976,-15.055170648362882,13.665517457174506,8.515889141227772,-11.293489388310595,29.213563392441603,-9.935722191003503,-13.044346194492055,23.371245871389874,-37.53727825679405,14.868878194905719,-33.441056640068766,34.556249153973454,-25.877062578405265,22.21835726487076,-18.090248356028642,2.0960748914786755,20.67413502210244,9.32684664486033,-4.249733287525891,25.83273415361627,0.07470798258261731,-15.707310635551147,17.69050131218046,36.41936071012269,5.948951675991077,19.3777041547141
