t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
0.58,0.058058058058058054,3.2765737844960774,40.12234257656952,-35.839959472561844,4.147960030254305,37.41548931721272,-11.760875723766198,-19.614146734978068,-29.262762979784938,-22.239079065417084,38.35311209173667,-34.556614102018635,-35.51397641603176,24.933701625124932,16.776230550077404,-23.79063704975709,-14.961799266093527,24.92712132467947,-29.653062364309058,40.87624242615667,28.161327063237184
0.59,0.05905905905905906,3.2754676543107415,40.123583978181,-35.83994806012546,4.148425063380761,37.415785940919825,-11.762401632074404,-19.614040934068957,-29.262528282198613,-22.238905905840447,38.35415270322188,-34.557397236461576,-35.51494770653243,24.93514220621169,16.775527716013496,-23.792772175261806,-14.96282531804803,24.92895286130828,-29.652610049733127,40.876656349789066,28.161870441834864
0.6,0.06006006006006006,3.2743407510606577,40.12483155931083,-35.8399238694243,4.148895335583059,37.416075905726274,-11.763946467703919,-19.613925794892484,-29.26228089668652,-22.238723138599635,38.35519811228558,-34.55818172249081,-35.51592340455753,24.93659819189058,16.774807644415475,-23.7949364698613,-14.96386328323407,24.930808450985403,-29.65213920007719,40.877062674360914,28.16241323673574
0.61,0.06106106106106106,3.273193052653588,40.12608526231189,-35.83988689737278,4.149370783080124,37.416359263769785,-11.765510066321442,-19.613801284242378,-29.26202089384122,-22.23853081013547,38.35624832833775,-34.55896755200272,-35.516903511771744,24.938069516696174,16.77407036454499,-23.797129942204396,-14.964913128042372,24.93268811715657,-29.651649794232274,40.87746136977117,28.162955436671506
0.62,0.062062062062062065,3.2720245368583196,40.127345029031666,-35.83983714107994,4.149851341258613,37.416636067910915,-11.76709226064768,-19.613667368631468,-29.261748345270643,-22.238328967435976,38.357303361194845,-34.55975471686642,-35.51788802997612,24.939556113124027,16.7733159061025,-23.799352599627536,-14.96597481815626,24.934591882086032,-29.65114181091934,40.8778524055811,28.163497030290117
0.63,0.06306306306306306,3.2708351813059746,40.128610800811465,-35.83977459785291,4.150336944672992,37.416906371727286,-11.768692880438005,-19.61352401430622,-29.261463323599173,-22.23811765803647,38.358363221082705,-34.560543208923605,-35.51887696110295,24.941057911614262,16.77254429922875,-23.801604448089993,-14.967048318551024,24.936519766811806,-29.65061522869698,40.878235751013975,28.164038006154854
0.64,0.06406406406406406,3.2696249634913537,40.12988251848572,-35.83969926520046,4.150827527045654,37.41717022950771,-11.770311752463575,-19.61337118726154,-29.261165902468672,-22.237896930019524,38.35942791863949,-34.561333019988396,-35.519870307210454,24.94257484053539,16.77175557450621,-23.80388549210823,-14.968133593493354,24.938471791100476,-29.65007002596932,40.87861137495484,28.164578352743415
0.65,0.06506506506506507,3.268393860774305,40.13116012238138,-35.83961114083669,4.151323021267108,37.417427696246094,-11.771948700492958,-19.613208853255866,-29.260856156539436,-22.237666832014884,38.360497464918645,-34.562124141847235,-35.52086807047729,24.944106826168397,16.770949762960516,-23.806195734689442,-14.969230606540842,24.940447973401596,-29.649506180994113,40.878979245950376,28.165118058447078
0.66,0.06606606606606606,3.267141850381121,40.132443552317326,-35.83951022268477,4.151823359396208,37.41767882763524,-11.773603545274286,-19.61303697782653,-29.26053416149105,-22.23742741319929,38.36157187139193,-34.56291656625878,-35.521870253196894,24.94565379269116,16.770126896061868,-23.808535177264307,-14.970339320541557,24.942448330801703,-29.64892367189106,40.8793393322088,28.165657111569896
0.67,0.06706706706706707,3.265868909405966,40.133732747603865,-35.839396508880846,4.152328472660449,37.417923680060476,-11.775276104517973,-19.612855526305385,-29.260199994023196,-22.23717872329621,38.36265114995247,-34.56371028495379,-35.52287685777158,24.947215662163142,16.7692870057264,-23.810903819618915,-14.971459697633696,24.94447287897795,-29.648322476650307,40.87969160159995,28.166195500327966
