t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34
0.0,0.0,-0.6891004454310196,16.212188666947572,0.9213130082313706,-3.519508690124107,-5.920103528509781,-33.80051866740577,-21.664116314985318,0.3368573000448843,-34.29740899045547,-36.60249431947243,35.45765249400423,16.08103244133659,40.52741275341371,-0.23565087733613574,27.58265608921287,-33.127397118392935,21.365145432149138,-16.383583943721046,39.65289158817479,15.057794265106097,40.99211624515457,-12.008101255212901,24.78558343531529,-20.31078288685788,37.62209790207207,-10.898648102559267,2.3173755289268825,19.45550751864388,-7.880180292377688,-24.75237025896194,-32.84113748746051,13.968228735346734,-33.91569855044491,-19.29039819061723,-1.2088846607358537
0.01,0.001001001001001001,-0.6891144420321984,16.212510822440453,0.9213308246593239,-3.5195819903016528,-5.920222260997849,-33.80119538687653,-21.664552413249123,0.33686144166562015,-34.29809523021433,-36.60322916445953,35.45835940470486,16.08135243495918,40.528220834297336,-0.23565743656039853,27.583205427495415,-33.12806177908852,21.365569687489888,-16.383914721112795,39.65368220152327,15.058095341982616,40.99293319319696,-12.008342708156999,24.786078551015365,-20.311189743429978,37.62284762968076,-10.898866562923343,2.317419442235296,19.45589511107126,-7.8803403568219945,-24.75286544743978,-32.841796262025724,13.968506709853107,-33.916379684507646,-19.290784215642496,-1.2089104294113462
0.02,0.002002002002002002,-0.6890895553090804,16.212847127699142,0.921374720839388,-3.519673831840515,-5.920345278618401,-33.80186027555544,-21.664985985477735,0.3368247806710678,-34.29876721143295,-36.60397174341722,35.45905372708993,16.081667336226303,40.529036944000325,-0.2356490480786931,27.58374004108951,-33.128735594222356,21.36599800823021,-16.384255136225057,39.65447074306059,15.05839396695107,40.99373854931437,-12.008568600555154,24.786598256743776,-20.311591409289946,37.6236102127453,-10.899088743481311,2.317478697409488,19.456281587772306,-7.88050765404545,-24.753337597122037,-32.84247389326441,13.968777705574787,-33.917097048320656,-19.29117404547693,-1.2089509306657336
0.03,0.003003003003003003,-0.6890257718063427,16.213197546994014,0.9214447311451082,-3.5197841853244554,-5.920472591677506,-33.80251333068104,-21.665417017309483,0.3367473271746548,-34.299424939240595,-36.604722051631505,35.459735439647424,16.081977149497252,40.529861024900576,-0.23562571584702133,27.584259927772674,-33.129418558125025,21.36643039384575,-16.384605153407634,39.65525719467981,15.058690130715712,40.99453232455276,-12.008778929371273,24.78714256006393,-20.311987904440056,37.62438564575949,-10.89931464129497,2.317553306755835,19.456666942601387,-7.880682186092138,-24.753786696863518,-32.84317039125908,13.969041701499796,-33.917850606794254,-19.29156767917262,-1.2090061742491802
0.04,0.004004004004004004,-0.6889230789739659,16.21356204215536,0.921540893033415,-3.519913020617544,-5.920604209348546,-33.803154550731485,-21.6658454943306,0.3366290944455916,-34.300068421577755,-36.60548008356071,35.460404520758644,16.082281878733315,40.53069301698169,-0.23558744392653574,27.58476508608746,-33.13011066522335,21.366866840907672,-16.384964736079276,39.656041537582574,15.05898382351032,40.99531452882393,-12.008973692096502,24.787711467789897,-20.3123792490781,37.625173926536554,-10.899544254374645,2.317643281971691,19.457051170691656,-7.880863955238418,-24.754212737332285,-32.84388576525881,13.969298678473548,-33.918640322277064,-19.2919651157747,-1.2090761696645587
0.05,0.005005005005005005,-0.6887814651689128,16.213940572573478,0.9216632470458274,-3.520060306867896,-5.9207401396737795,-33.80378393542581,-21.66627140207806,0.3364700989096914,-34.30069766919878,-36.60624583283165,35.46106094869259,16.082581527496323,40.53153285783064,-0.2355342364776941,27.58525551534027,-33.130811910037615,21.367307343075492,-16.385333846730788,39.65682375227882,15.059275035101345,40.9960851709075,-12.009152886745706,24.7883049859828,-20.312765463597277,37.6259750562075,-10.899777581678524,2.3177486341406834,19.45743426845293,-7.881052963989833,-24.75461571100291,-32.844620023678694,13.96954861919946,-33.91946615454363,-19.292366354322567,-1.209160926166751
0.06,0.006006006006006006,-0.6886009196575158,16.214333095198786,0.9218118368097712,-3.5202260125116336,-5.920880389565746,-33.80440148572547,-21.666694726042575,0.336270360151485,-34.30131269567501,-36.60701929223571,35.46170470160011,16.082876098946556,40.53238048263553,-0.2354660977541202,27.58573121559999,-33.1315222871788,21.36775189108977,-16.385712446928384,39.65760381858661,15.059563754791059,40.99684425845233,-12.00931651185387,24.788923119947036,-20.31314656858621,37.62678903922032,-10.90001462311162,2.317869373727372,19.457816233569904,-7.881249215077866,-24.754995612149603,-32.84537317409905,13.969791508239608,-33.92032806078159,-19.29277139385108,-1.2092604527619175
0.07,0.007007007007007007,-0.6883814326185721,16.214739564541944,0.9219867090400095,-3.5204101052770778,-5.921024964808495,-33.80500720383622,-21.66711545167175,0.33602990091762697,-34.30191351739835,-36.60780045372476,35.46233575750778,16.08316559584,40.53323582418321,-0.235383032096173,27.58619218769657,-33.13224179134585,21.368200472764652,-16.38610049731732,39.65838171563217,15.059849971420684,40.99759179797774,-12.009464566472419,24.78956587422631,-20.31352258482903,37.627615883340006,-10.900255379524356,2.3180055105712594,19.458197065000682,-7.881452711456534,-24.755352436839186,-32.84614522326453,13.970027332015459,-33.92122599557848,-19.29318023339182,-1.2093747582067305
0.08,0.008008008008008008,-0.6881229951471465,16.21515993267402,0.9221879135401779,-3.5206125521891645,-5.921173870058658,-33.80560109321035,-21.66753356437341,0.3357487471215864,-34.3025001535854,-36.60858930840691,35.462954094311584,16.083450020524957,40.53409881285692,-0.23528504392422503,27.586638433219427,-33.132970417323044,21.368653072980287,-16.38649795762577,39.65915742185009,15.06013367337352,40.99832779487422,-12.009597050165489,24.790233252599528,-20.31389353330561,37.628455599649385,-10.900499852710782,2.3181570538801592,19.458576762975625,-7.8816634562988375,-24.75568618292391,-32.84693617708298,13.970256078808635,-33.922159910908064,-19.293592871974337,-1.2095038510075773
0.09,0.009009009009009009,-0.687825599259079,16.215594149226657,0.9224155032044221,-3.5208333195740895,-5.921327108846342,-33.806183158549224,-21.667949049519066,0.33542692784961503,-34.30307262628203,-36.609385846542246,35.46355968977033,16.083729374938013,40.534969376633946,-0.2351721377316519,27.587069954515727,-33.13370815997739,21.369109673675098,-16.386904786669003,39.65993091498371,15.060414848578025,40.99905225340383,-12.009713963006106,24.790925258076516,-20.314259435191854,37.6293082025508,-10.900748045406393,2.318324012222929,19.458955328996517,-7.881881452993057,-24.755996850034148,-32.84774604062422,13.97047773876177,-33.92312975611641,-19.29400930862741,-1.2096477394197296
