t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.0,0.0,33.03443218486401,-3.4319361808802444,-1.5237865278684182,-15.14572368338409,33.966482974264224,-22.031526729755292,-10.494318261709298,22.94252430008352,-11.886388954506439,-23.9297563221605,-0.4204366569766859
0.01,0.001001001001001001,33.03509215470035,-3.4320054186679405,-1.5238197881800064,-15.14602885643007,33.96716062950703,-22.031970091785634,-10.494530423334295,22.94298163604857,-11.886629057572096,-23.93023797952295,-0.4204466627921744
0.02,0.002002002002002002,33.035741636373004,-3.4320716701244933,-1.523870314633807,-15.14633620771159,33.967840465007825,-22.032427798505086,-10.494717724791867,22.943412646332604,-11.88685369700138,-23.93070012516485,-0.4204510678095773
0.03,0.003003003003003003,33.03638059349866,-3.4321349396909127,-1.5239381179377787,-15.146645717008562,33.96852249279341,-22.03289985552225,-10.494880142079337,22.94381733201156,-11.887062878632452,-23.931142741253783,-0.42044988420778057
0.04,0.004004004004004004,33.03700899212332,-3.432195231530543,-1.5240232088011996,-15.146957365947294,33.96920672561925,-22.033386268721504,-10.495017653173216,22.94419569262064,-11.887256606871322,-23.93156580994779,-0.42044312339956624
0.05,0.005005005005005005,33.03762680072185,-3.4322525495278344,-1.524125597933872,-15.147271138000349,33.96989317696666,-22.033887044261576,-10.495130238030864,22.944547726153974,-11.887434884691327,-23.931969313395353,-0.42043079603053685
0.06,0.006006006006006006,33.03823399019754,-3.4323068972873068,-1.5242452960453128,-15.147587018486503,33.970581861039754,-22.03440218857387,-10.495217878592266,22.944873429064423,-11.887597713632319,-23.932353233735405,-0.4204129119779611
0.07,0.007007007007007007,33.03883053388146,-3.432358278132706,-1.5243823138439307,-15.147904994570839,33.971272792762235,-22.03493170836056,-10.495280558781936,22.945172796263556,-11.887745093799522,-23.932717553097444,-0.42038948034954204
0.08,0.008008008008008008,33.0394164075318,-3.432406695106357,-1.5245366620361867,-15.148225055264943,33.97196598777386,-22.035475610592414,-10.495318264510926,22.945445821121794,-11.88787702386208,-23.933062253601666,-0.420360509482107
0.09,0.009009009009009009,33.03999158933308,-3.432452150968708,-1.524708351325739,-15.148547191427223,33.972661462426714,-22.036033902506396,-10.495330983678965,22.945692495468705,-11.887993501051294,-23.933387317359184,-0.42032600694021977
0.1,0.01001001001001001,33.04055605989524,-3.432494648198069,-1.5248973924125708,-15.148871395763347,33.97335923378131,-22.03660659160301,-10.49531870617671,22.945912809593484,-11.888094521158532,-23.93369272647231,-0.4202859795147148
0.11,0.011011011011011011,33.04110980225269,-3.432534188990548,-1.5251037959921003,-15.149197662826802,33.97405931960235,-22.03719368564339,-10.49528142388812,22.94610675224557,-11.88818007853283,-23.933978463034897,-0.42024043322115373
0.12,0.012012012012012012,33.041652801863265,-3.4325707752601775,-1.5253275727542694,-15.149525989019565,33.9747617383543,-22.03779519264615,-10.495219130692952,22.946274310635456,-11.888250166078175,-23.934244509132768,-0.4201893732982033
0.13,0.013013013013013013,33.042185046607024,-3.432604408639241,-1.5255687333826142,-15.149856372592904,33.97546650919679,-22.038411120883982,-10.495131822469379,22.946415470435653,-11.88830477525047,-23.934490846844188,-0.4201328042059349
0.14,0.014014014014014014,33.04270652678507,-3.4326350904787946,-1.5258272885533133,-15.150188813648287,33.97617365197964,-22.03904147888001,-10.495019497096717,22.946530215781827,-11.888343896054185,-23.93471745824044,-0.4200707296240457
0.15,0.015015015015015015,33.04321723511819,-3.4326628218493833,-1.5261032489342141,-15.150523314138422,33.976883187237775,-22.03968627540388,-10.494882154458294,22.9466185292741,-11.888367517038679,-23.934924325386447,-0.42000315244999975
0.16,0.016016016016016016,33.04371716674548,-3.432687603541959,-1.5263966251838366,-15.150859877868411,33.97759513618579,-22.040345519467635,-10.49471979644442,22.946680391978553,-11.888375625294218,-23.93511143034151,-0.4199300747970901
