t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.0,0.0,-33.99908074382696,34.055411027846354,-20.838895081876736,-13.77712965679459,40.14092099884233,-23.051735890241783,40.08434223422432,21.286630231559403,-20.09501039225274,-25.945327001851286,2.966896277225249
0.01,0.001001001001001001,-33.999762164463895,34.05609116735805,-20.839312587016373,-13.77740607094266,40.14172124984343,-23.052197274765362,40.08514195305841,21.287055094609244,-20.095414435575528,-25.94584804144095,2.9669531121892043
0.02,0.002002002002002002,-34.00045358357701,34.05678885955751,-20.839755403498586,-13.777710553981617,40.142547331154105,-23.052648660812764,40.08596101688916,21.287506706734764,-20.095844062485696,-25.9463825330591,2.967012885932806
0.03,0.003003003003003003,-34.00115500139635,34.057504140176206,-20.840223549657647,-13.778043178750428,40.143399297248315,-23.053090048153944,40.08679944152957,21.287985106858674,-20.096299311941895,-25.9469305265354,2.9670756334764596
0.04,0.004004004004004004,-34.00186641817874,34.05823704717507,-20.84071704479317,-13.778404023061341,40.144277206253435,-23.053521436532062,40.087657244029195,21.288490336167712,-20.096780226005716,-25.947492073877964,2.967141391677144
0.05,0.005005005005005005,-34.00258783420722,34.05898762074023,-20.841235909146402,-13.778793169699373,40.145181119944326,-23.053942825664105,40.08853444266817,21.289022438108802,-20.097286849841304,-25.94806722927834,2.9672101992287687
0.06,0.006006006006006006,-34.00331924979027,34.059755903278734,-20.84178016387541,-13.779210706421885,40.14611110373723,-23.054354215241563,40.08943105695112,21.289581458384923,-20.097819231715008,-25.948656049116856,2.967282096662545
0.07,0.007007007007007007,-34.004060665261164,34.06054193941408,-20.842349831029072,-13.779656725958246,40.147067226683575,-23.054755604931184,40.09034710760091,21.29016744495066,-20.098377422995096,-25.949258591968263,2.967357126347366
0.08,0.008008008008008008,-34.004812080977096,34.061345775981714,-20.842944933519924,-13.780131326009524,40.14804956146351,-23.055146994375765,40.09128261655221,21.29078044800746,-20.09896147815147,-25.949874918607733,2.9674353324901888
0.09,0.009009009009009009,-34.00557349731835,34.06216746202435,-20.84356549509581,-13.780634609248217,40.149058184379335,-23.05552838319502,40.09223760694488,21.29142051999854,-20.09957145475539,-25.95050509201715,2.9675167611364177
0.1,0.01001001001001001,-34.00634491468738,34.06300704878716,-20.844211540310322,-13.78116668331796,40.150093175348644,-23.05589977098651,40.09321210311713,21.292087715603444,-20.100207413479197,-25.951149177391716,2.9676014601702803
0.11,0.011011011011011011,-34.007126333507806,34.06386458971282,-20.844883094492033,-13.781727660833194,40.151154617897234,-23.056261157326606,40.094206130598586,21.292782091732246,-20.10086941809599,-25.95180724214688,2.9676894793151916
0.12,0.012012012012012012,-34.00791775422338,34.06474014043637,-20.84558018371248,-13.782317659378785,40.152242599151734,-23.05661254177155,40.095219716103,21.293503707519363,-20.101557535479273,-25.952479355925536,2.967780870134101
0.13,0.013013013013013013,-34.00871917729689,34.06563375877992,-20.846302834752912,-13.782936801509504,40.15335720983193,-23.05695392385855,40.09625288752087,21.29425262431695,-20.102271835602522,-25.953165590605533,2.967875686029816
