t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38
2.96,0.2962962962962963,-19.360598079623127,-13.75157409686229,-1.5292714299632226,-26.86590442899753,-20.49912766728827,36.930221342902094,23.768153497757087,-13.85351534371205,32.454973450945815,-7.293818439882984,-6.874140288132631,-33.23045257827047,-31.35503360526674,30.042466129852667,16.972347273153588,-22.832992084429545,24.49189881586006,-24.380294894883946,36.510866986170356,-14.237824725932184,12.298437674906054,29.7196369539451,-32.775416596284686,-20.735180788983527,5.925919316947773,-0.6996477570256907,-1.6545869002950133,29.994636209211837,-26.51426481236319,14.623043233891858,-7.690277351889854,23.69024563141918,-33.53874256404619,-26.518855910565645,42.96179194767581,11.34658529413374,-5.444093626469234,-12.974601375226602,35.96845715913378
2.97,0.2972972972972973,-19.362677165951276,-13.752191539952673,-1.5221702799784058,-26.862913157406318,-20.496880671669196,36.925533325903416,23.771283834711415,-13.85078446618195,32.4441581109383,-7.2955724715264045,-6.883695028198526,-33.22582390618442,-31.365707390189527,30.04783422215284,16.975963746744174,-22.830029294112105,24.488258592693278,-24.385042425109102,36.51296227232351,-14.241671146809436,12.28373485766655,29.726731316804468,-32.77527297830921,-20.728395889203107,5.922426187064883,-0.7028419134601148,-1.6511816051909154,29.99577031669107,-26.513681022495607,14.62605189765286,-7.687916415816466,23.692939556815315,-33.5330892770208,-26.51893334830685,42.96213210211199,11.347276935650179,-5.446593150448816,-12.978528642634064,35.97800148174322
2.98,0.2982982982982983,-19.364741747644466,-13.752783792838283,-1.515176403812972,-26.85990822205553,-20.494614449029054,36.920934521250764,23.77438088915647,-13.848108524940857,32.433248089238205,-7.29726747257323,-6.893167432401277,-33.22121000575968,-31.37638253176478,30.053132788526145,16.979571743954263,-22.82704424770189,24.48468388944809,-24.389828601398733,36.51502784284385,-14.245455481951536,12.269165137042863,29.733761986089313,-32.77510503437906,-20.721617091206944,5.918866401885393,-0.7060227475848456,-1.6477649799857579,29.996902299203736,-26.513081988389168,14.629118696662523,-7.68557887243151,23.69566061356194,-33.52744300680826,-26.518967690756504,42.962445515515654,11.347946126811264,-5.449109191704469,-12.98247635501219,35.98747490245271
2.99,0.29929929929929927,-19.36679204327747,-13.753351670248785,-1.5082888042216194,-26.85689003569292,-20.492329542793627,36.91642375949982,23.777444096750525,-13.845486780118643,32.42224337712344,-7.298904349254848,-6.90255634856137,-33.21661153174106,-31.38705672216726,30.05836222049873,16.98317108080144,-22.824036917081727,24.4811740664081,-24.394653918304154,36.5170633469495,-14.249177933575377,12.254732069672675,29.74072784714014,-32.77491295950067,-20.714845276715156,5.915242063024634,-0.7091897990337092,-1.644337447537659,29.99803177450878,-26.51246830781718,14.632245284111235,-7.68326428036278,23.69840840261116,-33.521804037750215,-26.518960055820425,42.96273202542894,11.348592476802214,-5.451641752844735,-12.986443887652436,35.99687608225468
3.0,0.3003003003003003,-19.3688282868077,-13.75389596137677,-1.5015064532333666,-26.85385901168333,-20.49002649823531,36.911999849963095,23.780472949641634,-13.84291849439735,32.41114402167279,-7.30048402445639,-6.911860692058804,-33.21202912142389,-31.397727654484907,30.06352292192285,16.986761565689,-22.821007267894704,24.477728441290733,-24.399518867614695,36.51906847530482,-14.25283873165674,12.240439022869474,29.747627849824248,-32.774696959175984,-20.708081325936924,5.9115552720022535,-0.7123426191480301,-1.6408994485637534,29.99915836193381,-26.511840581534653,14.63543338899576,-7.6809722102987585,23.701182507158972,-33.5161726540212,-26.51891157465907,42.962991504920616,11.349215617434131,-5.454190838228459,-12.990430612614995,36.00620371039379
3.0100000000000002,0.3013013013013013,-19.37085072742997,-13.754417429883604,-1.4948282947112534,-26.850815563919635,-20.487705862176817,36.90766158209276,23.78346699553741,-13.840402933133968,32.399950127235414,-7.30200743638566,-6.921079446314491,-33.20746339437578,-31.408393025441075,30.068615308369353,16.99034299925176,-22.81795525933816,24.474346290774005,-24.404423938108934,36.5210429593964,-14.256438133323895,12.22628917327959,29.75446100887029,-32.77445724923575,-20.70132611784724,5.907808128501041,-0.7154807711967274,-1.6374514421542774,30.000281682027154,-26.511199413262837,14.638684819767507,-7.678702245013247,23.703982492345954,-33.510549139578316,-26.51882339070591,42.963223862091546,11.349815202857208,-5.456756454088699,-12.994435899214754,36.01545650595582
3.02,0.3023023023023023,-19.37285962941571,-13.754916813995445,-1.4882532468421599,-26.847760106735745,-20.485368182695463,36.90340772681839,23.786425836633352,-13.837939364475194,32.38866185683885,-7.3034755372747435,-6.9302116631728135,-33.20291495219661,-31.419050538119414,30.07363980653026,16.993915174203075,-22.814880843958036,24.471026852038186,-24.409369615318653,36.522986570806836,-14.259976422251755,12.212285506119144,29.761226404017567,-32.77419405566669,-20.694580530491024,5.904002728649147,-0.7186038305808401,-1.633993906293725,30.00140135619502,-26.51054540968755,14.642001468125386,-7.676453979375695,23.706807904958477,-33.50493377811091,-26.518696658703906,42.96342903950254,11.350390909183982,-5.45933860865383,-12.99845911450619,36.02463321941408
3.0300000000000002,0.3033033033033033,-19.374855271936394,-13.755394826685116,-1.4817802045553659,-26.84469305482198,-20.483014008828754,36.89923703784023,23.789349128408677,-13.835527059466177,32.37727943352871,-7.3048892921162185,-6.939256463188726,-33.19838437831673,-31.429697904683632,30.07859685363127,16.99747787518272,-22.811783967443453,24.46776932431951,-24.41435638130683,36.52489912039257,-14.263453908058828,12.198430814971195,29.767923179984848,-32.77390761443351,-20.687845441312756,5.900141163328753,-0.721711385022916,-1.6305273383874752,30.00251700632396,-26.509879180471923,14.645385312957197,-7.6742270203483605,23.709658273130067,-33.49932685299039,-26.5185325437623,42.96360701352927,11.35094243402581,-5.461937312265734,-13.002499623766695,36.03373263412768
3.04,0.30430430430430433,-19.37683794887088,-13.75585215593529,-1.4754080418688154,-26.84161482314315,-20.480643890282003,36.89514825287866,23.79223657829909,-13.833165292155144,32.36580314163287,-7.306249677435816,-6.94821303582305,-33.19387223783315,-31.440332849084292,30.083486896853902,17.001030878605224,-22.808664568421353,24.464572870473354,-24.419384714461142,36.52678045737219,-14.266870925709076,12.184727702121021,29.774550546264344,-32.77359817129689,-20.681121727509613,5.8962255165140265,-0.7248030347416973,-1.6270522557922198,30.003628254389046,-26.509201338284246,14.64883842443343,-7.672020986971446,23.712533106042585,-33.49372864722059,-26.51833222043579,42.963757793648995,11.351469495945974,-5.464552577495011,-13.006556790977777,36.04275356778594
3.0500000000000003,0.3053053053053053,-19.378807968596426,-13.756289465078208,-1.4691356141623582,-26.838525826859566,-20.478258377138715,36.89114009488098,23.795087944256068,-13.830853339695771,32.35423332794283,-7.307557680103184,-6.95708063954983,-33.18937907738344,-31.45095310974496,30.08831039276694,17.004573952508302,-22.80552257825114,24.461436618544404,-24.424455089304526,36.52863046833205,-14.270227834920627,12.171178579405435,29.78110777674719,-32.773265981628214,-20.674410266405868,5.892257863641044,-0.7278783926125408,-1.623569196348435,30.00473472204809,-26.508512498841423,14.652362968257453,-7.6698355103372995,23.715431893626814,-33.4881394433887,-26.518096871828156,42.963881421664105,11.351971833833103,-5.4671844192531776,-13.010629979303687,36.05169487379365
3.06,0.3063063063063063,-19.380765653763113,-13.75670739320698,-1.4629617603775351,-26.835426481251346,-20.47585801957438,36.887211273186445,23.797903033202466,-13.828590482449078,32.34257040280477,-7.308814296182301,-6.965858601879784,-33.18490542505698,-31.461556442220083,30.09306780676696,17.008106856401096,-22.802357920819134,24.458359663341355,-24.429567976324535,36.530449076155925,-14.273525019583113,12.157785669550215,29.787594209187613,-32.77291131022219,-20.66771193584616,5.888240270012112,-0.7309370843140068,-1.6200787189130668,30.005836030222234,-26.507813280968673,14.65596121007606,-7.6676702335547615,23.718354106262016,-33.48255952361718,-26.517827688722363,42.96397797086745,11.352449206198814,-5.469832854901819,-13.014718551566991,36.06055544259225
3.0700000000000003,0.3073073073073073,-19.3827113410514,-13.75710655565345,-1.45688530514374,-26.832317201646227,-20.47344336757438,36.883360484650765,23.800681699394314,-13.826376004086516,32.33081484111227,-7.310020529822927,-6.974546319304067,-33.18045179034299,-31.472140621817097,30.097759612527593,17.011629341111814,-22.799170512332736,24.455341068013993,-24.43472384182324,36.53223623888576,-14.276762887185267,12.144551007968326,29.794009244513436,-32.772534431108106,-20.66102761460509,5.884174789236755,-0.7339787484610469,-1.6165814038905215,30.00693179866326,-26.50710430667591,14.659635520054326,-7.66552481170469,23.721299194474035,-33.476989169516784,-26.51752586873907,42.964047545154514,11.352901390403643,-5.472497904358707,-13.018821870720657,36.06933420291201
3.08,0.3083083083083083,-19.384645380912595,-13.75748754452746,-1.4509050608308296,-26.829198403351167,-20.471014970656682,36.87958641473141,23.803423842698688,-13.82420919169586,32.318967183192974,-7.311177392194326,-6.983143257162662,-33.17601866411481,-31.482703446175535,30.102386291457233,17.015141148634527,-22.795960261114153,24.452379865630473,-24.43992314778967,36.53399194852041,-14.279941868254195,12.131476444990387,29.800352345991204,-32.7721356273607,-20.654358182810437,5.880063461711395,-0.7370030367252165,-1.6130778537599906,30.008021645508073,-26.506386201251306,14.663388377618736,-7.6633989117876595,23.72426658863145,-33.47142866214092,-26.517192615525385,42.96409027808758,11.353328181815453,-5.475179590200891,-13.02293930031625,36.0780301229509
3.09,0.30930930930930933,-19.386568137291984,-13.757850929312376,-1.4450198295284764,-26.826070501588006,-20.4685733775999,36.87588773853499,23.806129406797496,-13.822089335891395,32.30702803558082,-7.312285900462384,-6.99164894944182,-33.17160651864967,-31.49324273779603,30.106948332164915,17.01864201197482,-22.792727067393567,24.449475060752782,-24.44516635179687,36.53571622975941,-14.283062415807564,12.118563648497975,29.806623038254557,-32.771715190911415,-20.647704522377154,5.87590831313955,-0.7400096139423266,-1.6095686935970592,30.00910518682067,-26.50565959337243,14.667222376372465,-7.661292212664803,23.727255698639333,-33.46587828194162,-26.516829137975666,42.964106331916824,11.353729392904661,-5.477877937764819,-13.027070204967844,36.08664221147611
3.1,0.3103103103103103,-19.38847998733445,-13.75819725751169,-1.4392284049527617,-26.822933911433374,-20.466119136177326,36.872263121828205,23.808798377326895,-13.820015730929791,32.2949980716657,-7.313347076811071,-7.000062998505021,-33.16721580768333,-31.503756346512453,30.111446229934064,17.022131654994062,-22.789470823101585,24.44662563100853,-24.45045390692579,36.5374091386986,-14.28612500481976,12.105814106929751,29.812820906204884,-32.77127342236091,-20.64106751744915,5.871711353094161,-0.7429981582079429,-1.606054571587499,30.01018203612209,-26.504925115235295,14.671140229186712,-7.659204404992702,23.730265913630074,-33.46033830872728,-26.51643664948603,42.96409589656342,11.354104852280633,-5.480592975243541,-13.031213950811319,36.09516951884449
3.11,0.3113113113113113,-19.390381321072354,-13.758527055341595,-1.4335295742806775,-26.819789047763113,-20.46365279289755,36.8687112220138,23.81143077996187,-13.817987674832954,32.282878032212075,-7.314361947509064,-7.008385074761971,-33.16284696649855,-31.514242151900643,30.115880486203853,17.02560979225211,-22.786191411660884,24.443830528657227,-24.455786261718444,36.539070761484446,-14.289130131702843,12.093229132629997,29.8189455937935,-32.77081063079347,-20.634448054845837,5.867474573623461,-0.7459683609611275,-1.6025361595310739,30.011251803908777,-26.504183402701614,14.675144773471818,-7.6571351911532215,23.73329660165082,-33.45480902162245,-26.516016367244124,42.96405918856952,11.354454403673653,-5.483324733781069,-13.035369905958685,36.103611137938586
3.12,0.3123123123123123,-19.39227254109557,-13.758840828464475,-1.427922119913374,-26.81663632520136,-20.46117489275212,36.86523068907311,23.814026678455303,-13.81600446951903,32.270668725737984,-7.315331542022224,-7.016614916280147,-33.158500412046685,-31.52469806561758,30.120251608057902,17.029076128848256,-22.7828887077769,24.441088682149374,-24.46116386016288,36.54070121293368,-14.292078313802909,12.080809865509083,29.824996802694788,-32.77032713359408,-20.627847024510192,5.863199947901572,-0.7489199270568078,-1.5990141533331437,30.012314097159845,-26.50343509546446,14.679238976631835,-7.65508428517909,23.736347109347005,-33.449290699029866,-26.515569511555587,42.96399645001983,11.354777904866907,-5.486073247564014,-13.039537440947155,36.11196620501538
3.13,0.3133133133133133,-19.39415406220352,-13.759139062758335,-1.4224048211691236,-26.813476158074533,-20.45868597897085,36.861820166476555,23.816586172640516,-13.814065420942605,32.258371028746005,-7.316256892172445,-7.024752328343365,-33.15417654310128,-31.535122033665182,30.1245601077201,17.0325303602604,-22.779562577227445,24.438398997676785,-24.466587141712715,36.542300635124704,-14.294970088912311,12.068557276985493,29.83097429087983,-32.76982325626891,-20.621265319955167,5.8588894289248445,-0.7518525748271428,-1.5954892734817927,30.013368518833776,-26.50268083723249,14.68342594170605,-7.6530514126760485,23.73941676164149,-33.44378361859487,-26.515097305208556,42.963907947439466,11.355075226582859,-5.488838553910576,-13.043715929182678,36.12023390046527
3.14,0.31431431431431434,-19.3960263110392,-13.759422225117394,-1.4169764559071008,-26.81030896037031,-20.456186592785127,36.858478292063836,23.819109396406045,-13.812169839245087,32.24598588579748,-7.317139031343297,-7.03279718296182,-33.14987574044274,-31.545512038573214,30.128806502057298,17.035972172182323,-22.776212876651186,24.435760360712585,-24.472056541344124,36.54386919596693,-14.297806014797857,12.056472174179312,29.83687787110009,-32.76929933226966,-20.61470383870508,5.854544948254743,-0.7547660361322465,-1.5919622655081724,30.014414667355148,-26.501921275932744,14.68770891320077,-7.651036310742284,23.742504861408843,-33.43828805717253,-26.51460097287733,42.963793970672526,11.35534625132839,-5.491620693357057,-13.047904747377682,36.12841344947913
3.15,0.3153153153153153,-19.397889725705138,-13.759690764279128,-1.4116358020831827,-26.807135145701828,-20.453677273199762,36.85520369889514,23.82159651565094,-13.81031703891605,32.233514309421494,-7.317978993732707,-7.040749418337943,-33.14559836707296,-31.555866101496353,30.132991312088702,17.039401240359194,-22.77283945333483,24.433171637539473,-24.477572489653458,36.54540708775418,-14.300586668744979,12.044555204327676,29.842707409290615,-32.76875570282249,-20.608163482728653,5.850168414807906,-0.7576600564006104,-1.588433900427703,30.015452136092,-26.501157063932045,14.692091283114426,-7.649038727885849,23.745610689144314,-33.43280429079756,-26.514081740566215,42.96365483174565,11.355590872203022,-5.494419709742002,-13.052103275982818,36.136504122621744
3.16,0.3163163163163163,-19.39974475536132,-13.759945111673291,-1.4063816392390671,-26.803955127277156,-20.451158556773713,36.85199501607496,23.824047726228578,-13.808506338966293,32.22095737985012,-7.318777813652831,-7.04860903829232,-33.14134476845882,-31.566182284220716,30.137115062501763,17.04281723042137,-22.769442144998976,24.43063167676489,-24.48313541299874,36.5469145257077,-14.30331264711756,12.032806859393276,29.8484628229022,-32.768192716761966,-20.601645158860368,5.845761713693833,-0.7605343946595594,-1.5849049751597464,30.01648051282456,-26.500388858276807,14.696576597158737,-7.647058423940733,23.748733502627058,-33.427332594657294,-26.51354083509443,42.96349086372063,11.355808991674438,-5.497235650288143,-13.056310899612466,36.144505236310415
3.17,0.3173173173173173,-19.40159185980524,-13.760185682288597,-1.401212749926084,-26.80076931787417,-20.448630977410055,36.84885086954999,23.826463251886523,-13.806737063113182,32.20831624457147,-7.3195365248770985,-7.056376111653807,-33.13711527280341,-31.576458691075707,30.14117828117441,17.046219797716752,-22.766020779582572,24.428139310821734,-24.488745733688596,36.54839174651434,-14.305984564932883,12.021227480837918,29.854144079171654,-32.76761073037056,-20.59514977920671,5.841326705100477,-0.7633888235560552,-1.5813763129233316,30.017499379206036,-26.499617320951057,14.701168561178354,-7.645095169982163,23.751872536577253,-33.421873243067836,-26.512979483622676,42.96330241953996,11.356000520325477,-5.500068565682314,-13.060527007463877,36.152416153197855
3.18,0.3183183183183183,-19.403431509034228,-13.760412875552953,-1.3961279210651385,-26.797578129820938,-20.44609506615556,36.84576988288243,23.82884334220954,-13.80500853997879,32.195592117692364,-7.320256160034312,-7.064050771617781,-33.13291019134374,-31.58669347074745,30.145181498703483,17.04960858714197,-22.762575175025876,24.425693357453422,-24.49440387022232,36.549839006864914,-14.308603055450916,12.009817264534048,29.859751193339257,-32.76701010722413,-20.588678261534035,5.836865223227879,-0.7662231293681526,-1.5778487636064886,30.018508310216408,-26.49884311915231,14.705871047770877,-7.64314874824173,23.755027002306765,-33.416426509453636,-26.512398913221894,42.96308987086893,11.356165375576678,-5.502918510153493,-13.06475099372974,36.16023628245886
3.19,0.31931931931931934,-19.405264182790273,-13.760627076223365,-1.3911259452442788,-26.794381974981626,-20.44355135101013,36.84275067800002,23.831188270572433,-13.803320103301157,32.182786279102515,-7.320937750049554,-7.071633215076336,-33.128729818673825,-31.596884817990535,30.149125247939295,17.0529832329729,-22.759105139051933,24.42329262118204,-24.50011023758507,36.55125658199764,-14.311168769776872,11.99857626578826,29.865284226822062,-32.76639121804371,-20.58223152963469,5.832379075269822,-0.769037112007401,-1.5743232041067257,30.01950687361006,-26.49806692558481,14.710688103108666,-7.641218952022818,23.758196087363082,-33.41099266633056,-26.51180035048448,42.962853606937735,11.356303480388352,-5.505785541549177,-13.068982258004088,36.16796507998074
3.2,0.3203203203203203,-19.407090370087744,-13.760828655281845,-1.38620562195542,-26.791181264748005,-20.441000356746365,36.83979187592422,23.833498332108874,-13.801671092158974,32.16990007343248,-7.3215823236315245,-7.07912370192399,-33.12457443309189,-31.607030975235322,30.15301006352614,17.056343358695013,-22.755610468946514,24.42093589475839,-24.505865247602305,36.5526447642511,-14.313682376475724,11.987504404451958,29.87074328535151,-32.76575444055407,-20.57581051366821,5.82787004044335,-0.771830585012468,-1.5708005386401604,30.020494629358364,-26.49728941876954,14.715623953963197,-7.639305585616843,23.76137895516631,-33.405571985292696,-26.511185021177997,42.962594033386694,11.356414761946093,-5.508669721410269,-13.073220205681384,36.1756020484578
3.21,0.3213213213213213,-19.408910568724398,-13.761017970833889,-1.3813657587717878,-26.787976410036574,-20.43844260473949,36.83689209747747,23.835773841702057,-13.800060851209814,32.156934908797794,-7.32219090680583,-7.086522554342269,-33.12044429697038,-31.61713023408846,30.156836481448746,17.059688576834333,-22.752090951336562,24.418621960592827,-24.511669309357938,36.55400386163085,-14.31614456119708,11.976601470095574,29.876128517083416,-32.76510015934922,-20.56941615047444,5.823339869065866,-0.7746033755342554,-1.567281699016807,30.02147112908834,-26.496511283370253,14.720683014931947,-7.637408464220705,23.76457474463913,-33.40016473700304,-26.510554149941218,42.962311571117574,11.356499150333542,-5.511571115044676,-13.077464248348745,36.18314673739061
3.22,0.32232232232232233,-19.41072528477622,-13.761195369006307,-1.376605172467664,-26.78476782129127,-20.435878612807794,36.83404996397084,23.838015132002365,-13.798488730941948,32.143892255322235,-7.322764522493627,-7.093830156066272,-33.11633965714773,-31.627180936724837,30.160605038584613,17.0630184887898,-22.748546361967108,24.416349592165652,-24.51752282968078,36.5553341963936,-14.318556026308512,11.965867127224083,29.881440110688086,-32.76442876576519,-20.563049383855542,5.818790281679416,-0.7773553243127626,-1.5637676448794962,30.02243591551867,-26.495733210534567,14.725869895866907,-7.6355274138558515,23.767782569829663,-33.39477119118809,-26.5099089600221,42.962006655153765,11.356556577196168,-5.514489791599835,-13.081713804171162,36.19059874299104
3.23,0.3233233233233233,-19.412535032076697,-13.761361184841464,-1.371922690082029,-26.781555908491754,-20.433308895063778,36.83126409787292,23.840222551476934,-13.79695408793971,32.130773643433386,-7.3233041901349125,-7.1010469516360475,-33.112260745340386,-31.637181477169605,30.16431627226215,17.066332684668176,-22.744976465476757,24.41411755541601,-24.523426213704195,36.55663610365238,-14.32091749053515,11.955300920512844,29.886678293427828,-32.76374065776028,-20.55671116482403,5.8142229682216415,-0.7800862856459476,-1.5602593639038933,30.023388521894542,-26.494955898249078,14.731189409502791,-7.633662271289292,23.771001519527353,-33.38939161663663,-26.509250673057014,42.96167973351172,11.356586974399743,-5.517425824134353,-13.08596829826972,36.19795770799455
3.24,0.32432432432432434,-19.414340331681284,-13.761515743185159,-1.3673171499277008,-26.778341081167277,-20.430733961776056,36.82853312346077,23.842396462495493,-13.795456285162242,32.1175806619243,-7.323810925355674,-7.108173445635329,-33.108207778574034,-31.64713030246941,30.167970719824655,17.06963074312266,-22.74138101517179,24.411924610108063,-24.529379865504087,36.557909930005884,-14.323229688603034,11.944902280044209,29.891843329228834,-32.763036239802894,-20.550402451814048,5.8096395872428035,-0.7827961273508244,-1.5567578719570607,30.024328471422887,-26.494180051707165,14.73664657928175,-7.631812883956867,23.77423065687208,-33.38402628120271,-26.508580508890276,42.961331266085956,11.356590272687203,-5.520379289688997,-13.09022716309272,36.205223321381325
3.25,0.3253253253253253,-19.416141711317884,-13.76165935956567,-1.362787402547566,-26.77512374841596,-20.428154319242182,36.82585566745387,23.844537239456407,-13.793994692235358,32.10431495577549,-7.324285739677994,-7.1152102019198376,-33.10418095963272,-31.657025913752456,30.17156891820012,17.072912231196735,-22.73775975279899,24.40976951117337,-24.53538418882055,36.55915603219495,-14.32549337088337,11.934670526526704,29.896935516753903,-32.76231592276715,-20.544124210853408,5.80504176516817,-0.785484730717028,-1.55326421321198,30.025255276709842,-26.493406383687994,14.742246647370012,-7.629979109889028,23.77746901895686,-33.37867545181295,-26.507899685432722,42.96096172354961,11.356566400337497,-5.5233502693572305,-13.094489838779717,36.21239531800844
3.2600000000000002,0.3263263263263263,-19.417939704824295,-13.761792341061645,-1.358332311619482,-26.7719043189295,-20.42557046967235,36.823230359631445,23.846645266956465,-13.792568685756212,32.090978223732115,-7.324729640272126,-7.1221578428370105,-33.10018047752459,-31.666866867177465,30.17511140347684,17.076176704174934,-22.7341124083173,24.407651010028214,-24.541439587868826,36.560374775788624,-14.327709303034526,11.924604876479972,29.901955187482088,-32.76158012383629,-20.53787741569397,5.800431095604996,-0.788151990453077,-1.5497794602154285,30.026168439202415,-26.492635614945,14.747995082860202,-7.628160817639353,23.780715616424665,-33.37333939447832,-26.507209418557814,42.96057158627244,11.356515281830106,-5.526338848355517,-13.098755773518402,36.219473478155216
3.27,0.32732732732732733,-19.419734851573715,-13.761914987156805,-1.3539507548114271,-26.768683201023123,-20.422982911084063,36.82065583343386,23.848720938007503,-13.791177649610312,32.077572215631804,-7.325143629749472,-7.129017048438661,-33.09620650796302,-31.676651774772075,30.17859871048495,17.07942370544247,-22.7304386996685,24.405567855864785,-24.547546468245386,36.561566533902145,-14.32987826563818,11.914704447370053,29.906902703800913,-32.760829266413936,-20.531663047898295,5.795809138693239,-0.7907978146255541,-1.5463047139065544,30.027067448636608,-26.491868474601823,14.753897590151222,-7.626357886215969,23.783969433060115,-33.36801837431037,-26.506510922033346,42.960161343257774,11.356436836518911,-5.529345116093619,-13.103024423894368,36.22645762698446
3.2800000000000002,0.3283283283283283,-19.421527695889463,-13.762027590579585,-1.3496416245884328,-26.76546080267072,-20.42039213720768,36.81813072654834,23.850764652302637,-13.789820975300405,32.06409872947944,-7.325528705995332,-7.135788555687641,-33.09225921386197,-31.68637930516161,30.182031372383808,17.082652766356045,-22.726738332547043,24.40351879691489,-24.553705237935226,36.56273168594881,-14.332001053825728,11.904968262680919,29.911778457116387,-32.760063780043176,-20.525482096880637,5.79117742049909,-0.793422124591424,-1.5428411035834493,30.027951782494505,-26.491105700553433,14.759960117495355,-7.624570205016027,23.78722942537695,-33.36271265554205,-26.505805407486523,42.95973149109994,11.356330977319168,-5.5323691662450925,-13.107295255233728,36.233347633922335
3.29,0.32932932932932935,-19.423318786450256,-13.762130438126045,-1.3454038289728265,-26.76223753154496,-20.41779863740287,36.81565368147927,23.852776814534398,-13.788498062286624,32.050559608265765,-7.325885862040187,-7.142473157659154,-33.08833874584428,-31.69604818418963,30.185409920255445,17.085863406128393,-22.72301100016931,24.40150258168506,-24.559916308426686,36.56387061642746,-14.334078476890557,11.895395256909516,29.916582865985585,-32.75928410033341,-20.519335559900647,5.786537432450334,-0.7960248549237083,-1.539389786814938,30.028820905473122,-26.49034803986988,14.766188865699762,-7.622797673763318,23.790494522202486,-33.35742250155316,-26.505094084399772,42.95928253296326,11.356197609411478,-5.535411096818204,-13.11156774193859,36.24014341195995
3.3000000000000003,0.3303303303303303,-19.42510867568743,-13.762223811464617,-1.3412362922592618,-26.759013795062245,-20.41520289658579,36.81322334610315,23.854757832766857,-13.78720831833724,32.03695673652771,-7.3262160859682615,-7.149071702736906,-33.08444524276169,-31.705657195432078,30.188734882703997,17.089055131729516,-22.71925638304253,24.399517960161656,-24.566180095940304,36.56498371374693,-14.33611135788145,11.885984280472858,29.921316374276216,-32.75849066889488,-20.51322444200848,5.7818906308125175,-0.798605953330733,-1.535951949294723,30.02967426896813,-26.489596249199664,14.772590296966687,-7.621040202449089,23.793763624260524,-33.352148174900464,-26.50437816013423,42.95881497758377,11.356036628966773,-5.53847101022749,-13.115841367815403,36.24684491687991
3.31,0.3313313313313313,-19.426897919175687,-13.762307987921366,-1.3371379556859897,-26.755790000432302,-20.412605395166945,36.81083837420823,23.856708116863377,-13.785951159889299,32.023292036649174,-7.326520360862001,-7.155585093803747,-33.08057883222543,-31.71520518060711,30.19200678546133,17.09222743780793,-22.71547414873361,24.39756368498473,-24.572497022778442,36.5660713690889,-14.33810053317186,11.876734104516961,29.925979449357133,-32.757683933280674,-20.507149755940155,5.777238436204821,-0.8011653805691695,-1.5325288046349004,30.030511310575978,-26.488851095169498,14.77917114385337,-7.619297711276063,23.797035603754463,-33.34688993735241,-26.50365883997745,42.95832933829449,11.355847921896565,-5.541549013366165,-13.120115626396181,36.25345214641124
3.3200000000000003,0.33233233233233234,-19.428687075019006,-13.762383241244674,-1.3331077780637761,-26.752566554712224,-20.410006608999566,36.808497426018555,23.85862807697143,-13.784726012418332,32.009567464901906,-7.326799664781097,-7.162014287425935,-33.076739631146225,-31.72469103988328,30.195226150998888,17.095379806635727,-22.711663951638254,24.39563851258927,-24.5788675188026,36.567133975309844,-14.340046851999336,11.867643425618638,29.930572580323364,-32.75686434693608,-20.501112521962494,5.77258223315453,-0.8037031103510893,-1.5291215940957212,30.031331453618265,-26.48811335477663,14.785938418328964,-7.617570130605634,23.800309303952748,-33.34164804992861,-26.50293732721131,42.95782613207491,11.35563136263292,-5.5446452176795935,-13.124390021252605,36.25996513931634
3.33,0.3333333333333333,-19.430476703233506,-13.762449842348358,-1.3291447363638282,-26.749343864864713,-20.407407009338296,36.80619916870217,23.860518122065614,-13.783532310816298,31.99578500722734,-7.3270549707746015,-7.168360293029539,-33.07292774628243,-31.734113732088815,30.198393498145883,17.09851170808163,-22.707825432750724,24.393741204312413,-24.58529202304545,36.56817192588306,-14.34195117596886,11.858710870372281,29.93509627625891,-32.75603236915496,-20.495113767667103,5.767923369688923,-0.8062191292452588,-1.5257315862482872,30.03213410669276,-26.48738381576962,14.792899420901483,-7.615857400908151,23.8035835387792,-33.33642277294389,-26.502214823195665,42.9573058786254,11.355386812942996,-5.547759739240047,-13.128664066302994,36.266383974413586
3.34,0.33433433433433435,-19.43226736512913,-13.762508060032415,-1.3252478262660434,-26.746122337820257,-20.404807062807986,36.80394227686312,23.862378658549684,-13.78236949977681,31.981946674761147,-7.327287246924654,-7.174624172066889,-33.06914327479522,-31.743472274825304,30.20150934171399,17.101622599616856,-22.703958219434597,24.39187052746522,-24.59177098546486,36.569185613881295,-14.343814378513299,11.849934999854904,29.939551064540147,-32.75518846504293,-20.48915452771331,5.763263156963388,-0.808713436572905,-1.5223600765666572,30.03291866325586,-26.48666327701277,14.800061749782998,-7.614159472716173,23.806857092411104,-33.33121436605701,-26.501492527462695,42.95676909946674,11.355114120783282,-5.550892698822937,-13.132937286112165,36.27270876953953
