t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48
0.2,0.02002002002002002,15.653603262469485,-31.642025819408016,-8.18222149540445,-24.87057029434095,-34.60394566780858,-21.021534901950716,-7.3156966914621355,33.14033650729015,12.20051767127888,-33.51080137193494,-7.209605374128066,-0.450915009569395,-23.02188967544538,-34.75004103719811,8.643960406079989,43.191032375867934,42.39558616379427,-34.68526970475924,41.12028437680644,37.8279766323657,-8.165878596164218,20.512964906580883,-6.6277457349338516,-9.353251770721233,34.30953023350076,4.685322462008131,-10.60427144733865,-11.059730251790123,-30.00847606452785,35.33226851846816,42.09410415351912,-24.90360058132794,-6.479594371283683,13.362849780232706,6.992864201691005,-11.9981216631106,13.43011490986386,31.299045032211016,-17.00764025231464,-4.883027014688625,-18.129279890458918,-8.418381292440866,-8.015935535462932,-22.354158702982364,25.165518462723814,2.3161865945636,4.002116718254038,-22.980033859378477,18.52214532599849
0.21,0.02102102102102102,15.654678578206862,-31.642568819013704,-8.182798600882256,-24.8705736233571,-34.60528692360279,-21.021692986616006,-7.315337804903235,33.140915055801784,12.20087783935775,-33.511235308688505,-7.210165550669862,-0.4514194727894169,-23.022737002643954,-34.75035819980896,8.644498419110546,43.19246220010326,42.39678515248521,-34.685838106091154,41.120763495569975,37.82871489517167,-8.166148424725227,20.512917383017385,-6.628996490935874,-9.35315452032385,34.3112162143391,4.684962115117373,-10.604852682518075,-11.060028923517363,-30.008646137392972,35.33261604328975,42.0952229821586,-24.90447908133057,-6.479573748819832,13.363711144675259,6.992905404712967,-11.998349149655212,13.429912430833761,31.299661045086644,-17.00774125436507,-4.883299500426469,-18.12976097136699,-8.418705706906858,-8.016436953811722,-22.353991669048202,25.16501229561025,2.3159414878457953,4.002865134785276,-22.980754774108597,18.522977694274093
0.22,0.022022022022022022,15.655792478258528,-31.64310749138543,-8.183396125865622,-24.870552529218703,-34.606660831078415,-21.021837650868605,-7.314953766752754,33.141489401820024,12.201243920594813,-33.51165736879302,-7.210746712231018,-0.45194865162743986,-23.02360407487175,-34.750656256458285,8.645054392155998,43.193919776511976,42.39800186600244,-34.68640008177998,41.121225550561725,37.8294521937417,-8.16642269395688,20.512846848245502,-6.630302308591649,-9.353042689131934,34.31295257614305,4.684579039037693,-10.605452785492266,-11.060331712142716,-30.008794835792227,35.33294569386376,42.096356489212155,-24.905375610797734,-6.479545166291525,13.364602713579474,6.992941685434232,-11.99857553815993,13.429685762467294,31.30027697700862,-17.007830542394384,-4.883580479680446,-18.13024861186906,-8.419037656039777,-8.016955091709692,-22.35379395937831,25.164455759717708,2.315682078738133,4.003647301290829,-22.981488858721985,18.52383219992936
0.23,0.023023023023023025,15.656945017860025,-31.64364186706806,-8.184014044449153,-24.870507069538526,-34.60806740854283,-21.02196885304095,-7.31454461953328,33.14205954697614,12.201615895321352,-33.51206755187574,-7.2113488961187535,-0.4525025367541075,-23.024490946365027,-34.75093518575688,8.645628283271133,43.19540500654743,42.39923629797556,-34.686955598438956,41.121670576465874,37.83018852061585,-8.166701305711495,20.512753267477233,-6.631663096965901,-9.352916241920315,34.31473934195487,4.684173231097986,-10.606071803211375,-11.060638656908313,-30.008922188755513,35.3332574748603,42.09750475979417,-24.906290071402285,-6.479508591269125,13.365524536758802,6.992973032302678,-11.998800784236035,13.429434804789924,31.30089286044919,-17.007908137022014,-4.88386993764041,-18.130742901396516,-8.419377129973387,-8.017489917421386,-22.35356559569076,25.163848865833987,2.315408390495556,4.004463264273883,-22.9822361229618,18.52470870808045
0.24,0.024024024024024024,15.658136255345676,-31.644171978481346,-8.18465232932003,-24.870437306058584,-34.609506673757316,-21.02208654911424,-7.314110409591121,33.14262549426083,12.20199374123323,-33.51246585659524,-7.2119721415099205,-0.4530811176873157,-23.025397672081656,-34.75119496494268,8.64622004934914,43.19691778719197,42.40048844033085,-34.68750462000124,41.122098612282784,37.83092386931278,-8.166984159244295,20.51263660489084,-6.633078761818727,-9.352775141471215,34.31657653491515,4.683744688924861,-10.606709783250446,-11.060949798285455,-30.009028226794914,35.333551391785065,42.098667880654844,-24.907222363316738,-6.479463990965462,13.366476664717572,6.992999433029258,-11.999024842914181,13.429159453711225,31.301508728637838,-17.007974058062672,-4.88416785959316,-18.13124393242826,-8.419724119497365,-8.018041398030732,-22.35330660086517,25.16319162568187,2.31512044619504,4.005313073323088,-22.98299657612556,18.525607079264645
0.25,0.025025025025025023,15.659366252138742,-31.644697859919216,-8.185310951723178,-24.87034330464813,-34.61097864392611,-21.0221906927138,-7.313651187118026,33.14318724802498,12.202377433379919,-33.51285228064814,-7.212616489424857,-0.45368438276779316,-23.026324307683197,-34.75143556987751,8.64682964612602,43.19845801090677,42.401758283248995,-34.688047107725474,41.12250970133306,37.83165823432793,-8.167271151231029,20.512496823640706,-6.634549205522534,-9.352619348568492,34.31846417821539,4.68329341044851,-10.607366773792453,-11.06126517797508,-30.009112981916612,35.33382745099613,42.0998459401718,-24.90817238521097,-6.479411332237831,13.367459148610257,6.993020874578769,-11.999247668652052,13.428859601011656,31.302124615563013,-17.008028324545005,-4.8844742309242974,-18.131751800495678,-8.420078616049581,-8.018609499435378,-22.35301699894215,25.16248405196999,2.3148182687361927,4.006196781104294,-22.983770227063996,18.526527169438957
0.26,0.026026026026026026,15.660635072741185,-31.645219547548987,-8.185989881425286,-24.870225135301922,-34.61248333568487,-21.022281235104384,-7.313167006174119,33.143744813980476,12.202766944152877,-33.51322682077584,-7.21328198269997,-0.45431231913388326,-23.02727090951621,-34.751656975043886,8.647457028185052,43.20002556558055,42.403045815121914,-34.688583020201534,41.12290389126182,37.83239161113141,-8.16756217578587,20.512333885867577,-6.636074326976288,-9.35244882199139,34.32040229504916,4.682819393909045,-10.608042823610667,-11.061584838908392,-30.00917648763297,35.334085659721524,42.101039028341106,-24.90914003425078,-6.479350581590214,13.368472040199071,6.993037343160071,-11.999469215342444,13.428535134328698,31.302740555973568,-17.008070954730726,-4.884789037120269,-18.13226660418785,-8.420440611708134,-8.01919418634027,-22.352696815123146,25.161726158445905,2.31450188084179,4.007114443351882,-22.984557084179812,18.527468829978933
0.27,0.02702702702702703,15.661942784722958,-31.645737079410452,-8.186689086677674,-24.870082872138784,-34.614020765088505,-21.022358125185374,-7.312657924712001,33.14429819920097,12.203162243273258,-33.51358947277139,-7.213968665959015,-0.4549649126955281,-23.02823753459278,-34.75185915354184,8.648102148961264,43.20162033447731,42.404351022508486,-34.68911231335648,41.1232812340432,37.833123996165604,-8.167857124479585,20.512147752709183,-6.637654021517109,-9.352263518507778,34.32239090856173,4.682322637863344,-10.608737982050394,-11.061908825247611,-30.00921877897482,35.334326026077726,42.102247236767774,-24.91012520609722,-6.479281705175733,13.369515391809907,6.993048824215759,-11.999689436321797,13.42818593714234,31.30335658537995,-17.008101966134245,-4.885112263770573,-18.132788445156905,-8.420810099183093,-8.019795422250423,-22.352346075770782,25.160917959951355,2.314171305058245,4.008066118859688,-22.985357155426325,18.52843190767767
0.28,0.028028028028028028,15.663289458710818,-31.64625049541484,-8.187408534178015,-24.869916593400458,-34.61559094759839,-21.022421309485928,-7.312124004601976,33.14484741212271,12.20356329777899,-33.513940231486345,-7.2146765855830575,-0.45564214810745823,-23.02922424057026,-34.75204207708579,8.648764960745986,43.20324219618305,42.40567389008938,-34.68963494046074,41.12364178598495,37.83385538684252,-8.168155886357983,20.511938384311232,-6.639288180829297,-9.352063392866887,34.32443004179825,4.681803141192381,-10.609452299010062,-11.062237182386896,-30.00923989250391,35.33454855908909,42.10347065865552,-24.911127794906854,-6.479204668799329,13.370589256286578,6.993055302411276,-11.999908284379147,13.427811888759921,31.303972740055148,-17.0081213755428,-4.8854438965701386,-18.133317428123565,-8.421187071807989,-8.02041316946291,-22.35196480840961,25.16005947247972,2.313826563756006,4.009051869471507,-22.986170448305973,18.529416244745068
0.29,0.029029029029029027,15.664675168376588,-31.646759837343648,-8.188148189030919,-24.869726381450715,-34.61719389806903,-21.022470732160027,-7.311565311658369,33.145392462545374,12.203970072011241,-33.51427909083769,-7.215405789679071,-0.45634400874159026,-23.030231085730247,-34.752205716001484,8.64944541469142,43.204891024551586,42.40701440062097,-34.69015085213451,41.12398560773333,37.83458578154088,-8.168458347960616,20.511705739838792,-6.640976692850819,-9.351848397791517,34.32651971765044,4.681260903109071,-10.610185824921665,-11.0625699569534,-30.009239866325547,35.33475326870812,42.104709388795996,-24.91214769333283,-6.479119437920685,13.371693686943368,6.993056761623469,-12.00012571176553,13.427412864300328,31.304589057035344,-17.008129199037107,-4.885783921321888,-18.133853660882856,-8.421571523531004,-8.021047389058053,-22.351553041727286,25.15915071323562,2.3134676791298876,4.010071760071176,-22.98699696986876,18.53042167880735
