t,p,x0,x1,x2,x3
0.58,0.058058058058058054,-18.125697615209734,17.598244628791374,23.220584158188153,-22.34485492150928
0.59,0.05905905905905906,-18.126595056242152,17.598771782135927,23.2208226461578,-22.344723121791063
0.6,0.06006006006006006,-18.127502030441562,17.59930219007885,23.22105740423011,-22.344581313606884
0.61,0.06106106106106106,-18.12841855089075,17.599835857861468,23.221288440176288,-22.344429496886494
0.62,0.062062062062062065,-18.129344630739183,17.60037279063138,23.221515761920845,-22.344267671552526
0.63,0.06306306306306306,-18.130280283200833,17.600912993440662,23.22173937754139,-22.3440958375207
0.64,0.06406406406406406,-18.131225521551958,17.601456471244102,23.221959295268437,-22.343913994700063
0.65,0.06506506506506507,-18.13218035912887,17.60200322889739,23.22217552348523,-22.343722142993233
0.66,0.06606606606606606,-18.13314480932565,17.602553271155298,23.22238807072757,-22.3435202822967
0.67,0.06706706706706707,-18.134118885591825,17.603106602669822,23.22259694568366,-22.34330841250114
0.68,0.06806806806806806,-18.135102601430034,17.603663227988335,23.222802157193964,-22.34308653349175
0.6900000000000001,0.06906906906906907,-18.13609597039363,17.604223151551697,23.223003714251075,-22.342854645148623
0.7000000000000001,0.07007007007007007,-18.13709900608427,17.604786377692346,23.223201625999597,-22.342612747347154
0.71,0.07107107107107107,-18.13811172214945,17.605352910632387,23.223395901736037,-22.342360839958452
0.72,0.07207207207207207,-18.13913413228002,17.605922754481636,23.223586550908706,-22.3420989228498
0.73,0.07307307307307308,-18.140166250207653,17.60649591323566,23.223773583117644,-22.34182699588513
0.74,0.07407407407407407,-18.141208089702275,17.607072390773784,23.223957008114542,-22.34154505892553
0.75,0.07507507507507508,-18.142259664569472,17.6076521908571,23.22413683580268,-22.341253111829783
0.76,0.07607607607607608,-18.143320988647844,17.608235317126418,23.224313076236868,-22.34095115445492
0.77,0.07707707707707707,-18.14439207580633,17.60882177310023,23.22448573962343,-22.34063918665681
0.78,0.07807807807807808,-18.14547293994149,17.60941156217264,23.22465483632015,-22.340317208290774
0.79,0.07907907907907907,-18.146563594974772,17.610004687611255,23.224820376836263,-22.33998521921222
0.8,0.08008008008008008,-18.147664054849695,17.610601152555088,23.224982371832454,-22.33964321927732
0.81,0.08108108108108109,-18.148774333529037,17.611200960012408,23.225140832120843,-22.33929120834369
0.8200000000000001,0.08208208208208208,-18.14989444499196,17.611804112858586,23.225295768665013,-22.338929186271113
0.8300000000000001,0.08308308308308308,-18.151024403231123,17.612410613833916,23.22544719258002,-22.338557152922288
0.84,0.08408408408408408,-18.152164222249713,17.613020465541407,23.225595115132425,-22.338175108163593
0.85,0.08508508508508508,-18.153313916058476,17.613633670444557,23.22573954774034,-22.337783051865895
0.86,0.08608608608608609,-18.15447349867269,17.6142502308651,23.225880501973464,-22.337380983905348
0.87,0.08708708708708708,-18.155642984109107,17.614870148980742,23.226017989553156,-22.336968904164266
0.88,0.08808808808808809,-18.156822386382846,17.615493426822862,23.226152022352494,-22.33654681253198
0.89,0.0890890890890891,-18.158011719504255,17.61612006627419,23.226282612396343,-22.33611470890575
0.9,0.09009009009009009,-18.159210997475725,17.61675006906647,23.226409771861444,-22.335672593191664
0.91,0.09109109109109109,-18.16042023428847,17.617383436778095,23.22653351307651,-22.33522046530561
0.92,0.0920920920920921,-18.161639443919267,17.618020170831716,23.226653848522318,-22.334758325174246
0.93,0.09309309309309309,-18.16286864032715,17.61866027249184,23.226770790831814,-22.334286172735982
0.9400000000000001,0.0940940940940941,-18.16410783745007,17.619303742862385,23.22688435279023,-22.33380400794202
0.9500000000000001,0.09509509509509509,-18.165357049201507,17.619950582884226,23.226994547335202,-22.3333118307574
0.96,0.0960960960960961,-18.166616289467044,17.620600793332713,23.2271013875569,-22.332809641162047
0.97,0.0970970970970971,-18.167885572100904,17.62125437481517,23.22720488669816,-22.332297439151905
0.98,0.0980980980980981,-18.16916491092244,17.62191132776836,23.227305058154627,-22.331775224740024
0.99,0.0990990990990991,-18.17045431971259,17.62257165245593,23.2274019154749,-22.331242997957723
1.0,0.10010010010010009,-18.17175381221028,17.623235348965856,23.227495472360687,-22.33070075885574
1.01,0.1011011011011011,-18.173063402108802,17.623902417207812,23.227585742666953,-22.33014850750544
1.02,0.1021021021021021,-18.174383103052133,17.62457285691057,23.227672740402102,-22.32958624400002
1.03,0.1031031031031031,-18.175712928631228,17.625246667619347,23.227756479728132,-22.329013968455733
1.04,0.1041041041041041,-18.177052892380253,17.62592384869313,23.227836974960816,-22.32843168101317
1.05,0.10510510510510511,-18.1784030077728,17.626604399301986,23.227914240569877,-22.327839381838537
1.06,0.1061061061061061,-18.17976328821804,17.62728831842434,23.22798829117917,-22.327237071124948
1.07,0.10710710710710711,-18.181133747056844,17.62797560484425,23.22805914156688,-22.32662474909376
1.08,0.10810810810810811,-18.18251439755786,17.628666257148613,23.228126806665703,-22.32600241599593
1.09,0.1091091091091091,-18.18390525291355,17.62936027372441,23.22819130156304,-22.325370072113373
1.1,0.11011011011011011,-18.185306326236187,17.630057652755866,23.22825264150121,-22.324727717760364
1.11,0.1111111111111111,-18.1867176305538,17.630758392221644,23.22831084187764,-22.324075353284957
1.12,0.11211211211211211,-18.188139178806093,17.631462489891963,23.228365918245068,-22.32341297907041
1.1300000000000001,0.11311311311311312,-18.189570983840312,17.63216994332573,23.22841788631176,-22.322740595536654
1.1400000000000001,0.11411411411411411,-18.191013058407073,17.632880749867642,23.22846676194172,-22.322058203141765
1.1500000000000001,0.11511511511511512,-18.192465415156146,17.633594906645246,23.228512561154893,-22.32136580238347
1.16,0.11611611611611611,-18.19392806663221,17.634312410566007,23.228555300127386,-22.32066339380066
1.17,0.11711711711711711,-18.195401025270552,17.63503325831433,23.228594995191685,-22.31995097797494
1.18,0.11811811811811812,-18.19688430339273,17.635757446348567,23.228631662836868,-22.319228555532185
1.19,0.11911911911911911,-18.198377913202197,17.636484970898007,23.228665319708828,-22.31849612714412
1.2,0.12012012012012012,-18.19988186677989,17.637215827959842,23.228695982610486,-22.31775369352992
1.21,0.12112112112112113,-18.20139617607977,17.637950013296106,23.228723668502017,-22.317001255457836
1.22,0.12212212212212212,-18.202920852924315,17.638687522430594,23.228748394501068,-22.31623881374683
1.23,0.12312312312312312,-18.204455909000004,17.63942835064578,23.228770177882975,-22.315466369268233
1.24,0.12412412412412413,-18.206001355852713,17.640172492979676,23.228789036080983,-22.314683922947427
1.25,0.12512512512512514,-18.207557204883123,17.640919944222716,23.228804986686466,-22.31389147576554
1.26,0.12612612612612611,-18.20912346734205,17.641670698914574,23.22881804744915,-22.31308902876115
1.27,0.12712712712712712,-18.210700154325757,17.642424751340997,23.22882823627732,-22.312276583032034
1.28,0.12812812812812813,-18.212287276771224,17.643182095530612,23.228835571238037,-22.311454139736902
1.29,0.12912912912912913,-18.213884845451368,17.6439427252517,23.22884007055736,-22.310621700097172
1.3,0.13013013013013014,-18.215492870970245,17.64470663400897,23.22884175262055,-22.309779265398753
1.31,0.13113113113113112,-18.217111363758196,17.64547381504029,23.228840635972276,-22.308926836993848
1.32,0.13213213213213212,-18.218740334066975,17.646244261313438,23.228836739316826,-22.30806441630277
1.33,0.13313313313313313,-18.220379791964817,17.647017965522796,23.22883008151831,-22.30719200481577
1.34,0.13413413413413414,-18.22202974733149,17.647794920086056,23.22882068160086,-22.306309604094906
1.35,0.13513513513513514,-18.22369020985331,17.648575117140897,23.228808558748824,-22.305417215775886
1.36,0.13613613613613612,-18.225361189018106,17.649358548541645,23.22879373230695,-22.304514841569965
1.37,0.13713713713713713,-18.22704269411016,17.650145205855928,23.228776221780596,-22.303602483265834
1.3800000000000001,0.13813813813813813,-18.228734734205126,17.650935080361304,23.228756046835887,-22.30268014273154
1.3900000000000001,0.13913913913913914,-18.23043731816488,17.651728163041884,23.228733227299916,-22.301747821916393
1.4000000000000001,0.14014014014014015,-18.232150454632386,17.65252444458494,23.228707783160903,-22.300805522852933
1.41,0.14114114114114115,-18.233874152026477,17.653323915377495,23.228679734568367,-22.29985324765886
1.42,0.14214214214214213,-18.235608418536653,17.654126565502906,23.228649101833284,-22.298890998539015
1.43,0.14314314314314314,-18.237353262117814,17.65493238473744,23.228615905428253,-22.29791877778736
1.44,0.14414414414414414,-18.239108690484976,17.655741362546816,23.228580165987637,-22.29693658778896
1.45,0.14514514514514515,-18.240874711107963,17.65655348808278,23.228541904307704,-22.295944431022004
1.46,0.14614614614614616,-18.242651331206055,17.657368750179618,23.22850114134677,-22.294942310059813
1.47,0.14714714714714713,-18.244438557742622,17.658187137350705,23.228457898225315,-22.293930227572876
1.48,0.14814814814814814,-18.246236397419725,17.659008637785018,23.228412196226117,-22.292908186330887
1.49,0.14914914914914915,-18.248044856672692,17.65983323934366,23.228364056794355,-22.2918761892048
1.5,0.15015015015015015,-18.249863941664664,17.660660929556357,23.22831350153772,-22.29083423916889
1.51,0.15115115115115116,-18.251693658281127,17.661491695617983,23.228260552226498,-22.289782339302832
1.52,0.15215215215215216,-18.253534012124405,17.662325524385032,23.22820523079367,-22.28872049279377
1.53,0.15315315315315314,-18.25538500850815,17.663162402372134,23.228147559334975,-22.287648702938437
1.54,0.15415415415415415,-18.257246652451787,17.66400231574854,23.228087560108992,-22.286566973145224
1.55,0.15515515515515516,-18.259118948674963,17.66484525033462,23.228025255537183,-22.285475306936313
1.56,0.15615615615615616,-18.261001901591957,17.665691191598334,23.227960668203945,-22.284373707949797
1.57,0.15715715715715717,-18.262895515306077,17.666540124651746,23.227893820856647,-22.283262179941794
1.58,0.15815815815815815,-18.264799793604045,17.6673920342475,23.227824736405655,-22.282140726788587
1.59,0.15915915915915915,-18.26671473995036,17.668246904775312,23.227753437924346,-22.281009352488777
1.6,0.16016016016016016,-18.268640357481644,17.66910472025848,23.2276799486491,-22.279868061165413
1.61,0.16116116116116116,-18.27057664900099,17.66996546435037,23.227604291979308,-22.27871685706816
1.62,0.16216216216216217,-18.272523616972265,17.67082912033092,23.227526491477327,-22.277555744575462
1.6300000000000001,0.16316316316316315,-18.274481263514435,17.671695671103176,23.22744657086847,-22.27638472819669
1.6400000000000001,0.16416416416416416,-18.276449590395863,17.672565099189782,23.227364554040935,-22.275203812574333
1.6500000000000001,0.16516516516516516,-18.278428599028594,17.673437386729525,23.22728046504576,-22.274013002486168
1.6600000000000001,0.16616616616616617,-18.28041829046265,17.67431251547387,23.227194328096733,-22.27281230284743
1.67,0.16716716716716717,-18.28241866538029,17.675190466783505,23.227106167570323,-22.271601718713015
1.68,0.16816816816816815,-18.28442972409031,17.67607122162492,23.227016008005553,-22.27038125527964
1.69,0.16916916916916916,-18.28645146652228,17.676954760566968,23.2269238741039,-22.269150917888062
1.7,0.17017017017017017,-18.28848389222084,17.677841063777453,23.226829790729152,-22.267910712025245
1.71,0.17117117117117117,-18.290527000339942,17.678730111019757,23.226733782907267,-22.26666064332656
1.72,0.17217217217217218,-18.292580789637142,17.679621881649446,23.226635875826208,-22.26540071757799
1.73,0.17317317317317318,-18.294645258467856,17.68051635461093,23.226536094835755,-22.264130940718307
1.74,0.17417417417417416,-18.29672040477963,17.681413508434115,23.22643446544732,-22.262851318841285
1.75,0.17517517517517517,-18.298806226106432,17.682313321231103,23.226331013333727,-22.261561858197883
1.76,0.17617617617617617,-18.300902719562938,17.6832157706929,23.22622576432899,-22.26026256519844
1.77,0.17717717717717718,-18.303009881838822,17.684120834086148,23.226118744428064,-22.258953446414875
1.78,0.1781781781781782,-18.305127709193073,17.68502848824989,23.226009979786568,-22.257634508582875
1.79,0.17917917917917917,-18.30725619744831,17.68593870959237,23.225899496720526,-22.25630575860408
1.8,0.18018018018018017,-18.30939534198512,17.68685147408784,23.225787321706054,-22.25496720354827
1.81,0.18118118118118118,-18.311545137736406,17.687766757273426,23.225673481379044,-22.253618850655556
1.82,0.18218218218218218,-18.313705579181764,17.688684534245997,23.225558002534825,-22.25226070733855
1.83,0.1831831831831832,-18.315876660341864,17.689604779659103,23.22544091212781,-22.25089278118454
1.84,0.1841841841841842,-18.318058374772864,17.690527467719914,23.22532223727112,-22.24951507995766
1.85,0.18518518518518517,-18.32025071556085,17.691452572186233,23.225202005236188,-22.248127611601063
1.86,0.18618618618618618,-18.322453675316286,17.692380066363512,23.225080243452346,-22.246730384239065
1.87,0.1871871871871872,-18.32466724616852,17.69330992310194,23.224956979506395,-22.245323406179303
1.8800000000000001,0.1881881881881882,-18.326891419760287,17.694242114793546,23.224832241142135,-22.243906685914883
1.8900000000000001,0.1891891891891892,-18.329126187242263,17.69517661336938,23.2247060562599,-22.242480232126507
1.9000000000000001,0.19019019019019018,-18.331371539267657,17.696113390296713,23.224578452916067,-22.24104405368461
1.9100000000000001,0.19119119119119118,-18.33362746598682,17.697052416576295,23.224449459322514,-22.23959815965148
1.92,0.1921921921921922,-18.335893957041915,17.697993662739666,23.224319103846106,-22.23814255928335
1.93,0.1931931931931932,-18.338171001561605,17.69893709884652,23.224187415008117,-22.236677262032526
1.94,0.1941941941941942,-18.340458588155805,17.69988269448211,23.22405442148365,-22.23520227754945
1.95,0.19519519519519518,-18.342756704910453,17.70083041875473,23.223920152101034,-22.233717615684803
1.96,0.1961961961961962,-18.345065339382362,17.701780240293235,23.22378463584118,-22.232223286491546
1.97,0.1971971971971972,-18.34738447859409,17.70273212724464,23.22364790183695,-22.230719300226994
1.98,0.1981981981981982,-18.349714109028874,17.70368604727176,23.22350997937247,-22.229205667354847
1.99,0.1991991991991992,-18.352054216625614,17.70464196755093,23.22337089788242,-22.227682398547223
2.0,0.20020020020020018,-18.354404786773934,17.705599854769783,23.223230686951325,-22.226149504686664
2.0100000000000002,0.2012012012012012,-18.356765804309262,17.7065596751251,23.223089376312814,-22.224606996868143
2.02,0.2022022022022022,-18.359137253508003,17.707521394320725,23.22294699584883,-22.223054886401044
2.0300000000000002,0.2032032032032032,-18.361519118082764,17.708484977565554,23.22280357558885,-22.22149318481113
2.04,0.2042042042042042,-18.36391138117765,17.709450389571604,23.222659145709052,-22.219921903842497
2.05,0.20520520520520522,-18.36631402536361,17.710417594552137,23.222513736531482,-22.2183410554595
2.06,0.2062062062062062,-18.36872703263388,17.711386556219892,23.222367378523174,-22.216750651848677
2.07,0.2072072072072072,-18.371150384399478,17.712357237785376,23.222220102295257,-22.215150705420648
2.08,0.2082082082082082,-18.37358406148478,17.713329601955238,23.222071938602035,-22.213541228811984
2.09,0.2092092092092092,-18.376028044123185,17.714303610930735,23.221922918340038,-22.211922234887076
2.1,0.21021021021021022,-18.37848231195284,17.71527922640628,23.221773072547048,-22.210293736739978
2.11,0.2112112112112112,-18.380946844012467,17.716256409568082,23.221622432401105,-22.20865574769621
2.12,0.2122122122122122,-18.38342161873726,17.717235121092866,23.221471029219472,-22.20700828131457
2.13,0.2132132132132132,-18.385906613954873,17.718215321146698,23.22131889445759,-22.205351351388906
2.14,0.21421421421421422,-18.388401806881518,17.719196969383894,23.22116605970799,-22.20368497194986
2.15,0.21521521521521522,-18.390907174118123,17.720180024946036,23.2210125566992,-22.202009157266602
2.16,0.21621621621621623,-18.393422691646602,17.721164446461067,23.220858417294597,-22.20032392184855
2.17,0.2172172172172172,-18.395948334826237,17.722150192042523,23.220703673491254,-22.19862928044703
2.18,0.2182182182182182,-18.398484078390123,17.723137219288823,23.220548357418753,-22.196925248056942
2.19,0.21921921921921922,-18.401029896441756,17.7241254852827,23.22039250133796,-22.195211839918393
2.2,0.22022022022022023,-18.403585762451705,17.72511494659071,23.220236137639795,-22.19348907151829
2.21,0.22122122122122123,-18.40615164925439,17.72610555926289,23.220079298843945,-22.19175695859193
2.22,0.2222222222222222,-18.40872752904498,17.72709727883247,23.219922017597575,-22.19001551712455
2.23,0.22322322322322322,-18.411313373376398,17.728090060315754,23.219764326673992,-22.188264763352834
2.24,0.22422422422422422,-18.413909153156442,17.729083858212082,23.2196062589713,-22.18650471376642
2.25,0.22522522522522523,-18.416514838645032,17.730078626503914,23.219447847511,-22.184735385109363
2.2600000000000002,0.22622622622622623,-18.419130399451554,17.731074318657047,23.219289125436582,-22.18295679438156
2.27,0.2272272272272272,-18.42175580453236,17.73207088762094,23.219130126012093,-22.18116895884016
2.2800000000000002,0.22822822822822822,-18.424391022188363,17.73306828582916,23.218970882620653,-22.179371896000937
2.29,0.22922922922922923,-18.427036020062783,17.73406646519997,23.21881142876295,-22.177565623639627
2.3000000000000003,0.23023023023023023,-18.429690765139004,17.73506537713702,23.21865179805573,-22.17575015979324
2.31,0.23123123123123124,-18.432355223738572,17.736064972530183,23.218492024230226,-22.17392552276133
2.32,0.23223223223223222,-18.435029361519334,17.737065201756526,23.21833214113056,-22.172091731107248
2.33,0.23323323323323322,-18.437713143473704,17.73806601468139,23.218172182712152,-22.170248803659337
2.34,0.23423423423423423,-18.440406533927067,17.739067360659632,23.21801218304005,-22.168396759512113
2.35,0.23523523523523523,-18.443109496536337,17.74006918853698,23.217852176287263,-22.166535618027407
2.36,0.23623623623623624,-18.445821994288643,17.741071446651542,23.21769219673306,-22.16466539883546
2.37,0.23723723723723725,-18.44854398950018,17.742074082835444,23.217532278761233,-22.162786121835996
2.38,0.23823823823823823,-18.451275443815188,17.743077044416612,23.21737245685832,-22.160897807199245
2.39,0.23923923923923923,-18.4540163182051,17.74408027822071,23.217212765611826,-22.159000475366938
2.4,0.24024024024024024,-18.45676657296782,17.745083730573196,23.21705323970839,-22.15709414705327
2.41,0.24124124124124124,-18.45952616772718,17.746087347301543,23.21689391393194,-22.15517884324581
2.42,0.24224224224224225,-18.462295061432545,17.747091073737607,23.2167348231618,-22.15325458520637
2.43,0.24324324324324323,-18.46507321235856,17.748094854720133,23.21657600237078,-22.151321394471854
2.44,0.24424424424424424,-18.467860578105093,17.74909863459742,23.216417486623232,-22.14937929285506
2.45,0.24524524524524524,-18.470657115597298,17.750102357230137,23.21625931107308,-22.147428302445423
2.46,0.24624624624624625,-18.47346278108587,17.751105965994295,23.216101510961817,-22.145468445609744
2.47,0.24724724724724725,-18.476277530147474,17.75210940378436,23.215944121616467,-22.14349974499286
2.48,0.24824824824824826,-18.4791013176853,17.75311261301654,23.215787178447528,-22.141522223518272
2.49,0.24924924924924924,-18.481934097929837,17.754115535632213,23.215630716946876,-22.139535904388755
2.5,0.2502502502502503,-18.48477582443979,17.75511811310152,23.215474772685646,-22.137540811086883
2.5100000000000002,0.25125125125125125,-18.487626450103164,17.756120286427127,23.215319381312078,-22.135536967375547
2.52,0.25225225225225223,-18.49048592713855,17.75712199614812,23.215164578549338,-22.133524397298412
2.5300000000000002,0.25325325325325326,-18.493354207096555,17.758123182344086,23.2150104001933,-22.13150312518034
2.54,0.25425425425425424,-18.49623124086143,17.759123784639357,23.21485688211032,-22.129473175627755
2.5500000000000003,0.2552552552552553,-18.499116978652875,17.76012374220739,23.214704060234943,-22.127434573528973
2.56,0.25625625625625625,-18.502011370028004,17.76112299377534,23.21455197056763,-22.125387344054484
2.57,0.25725725725725723,-18.50491436388352,17.76212147762878,23.214400649172408,-22.12333151265719
2.58,0.25825825825825827,-18.507825908458035,17.763119131616595,23.214250132174516,-22.121267105072594
2.59,0.25925925925925924,-18.510745951334624,17.76411589315602,23.21410045575802,-22.11919414731894
2.6,0.2602602602602603,-18.513674439443502,17.76511169923789,23.213951656163403,-22.117112665697313
2.61,0.26126126126126126,-18.516611319064936,17.766106486432008,23.213803769685097,-22.115022686791693
2.62,0.26226226226226224,-18.519556535832308,17.767100190892698,23.21365683266903,-22.112924237468945
2.63,0.26326326326326327,-18.522510034735387,17.768092748364534,23.21351088151011,-22.110817344878782
2.64,0.26426426426426425,-18.525471760123775,17.769084094188226,23.213365952649696,-22.10870203645367
2.65,0.2652652652652653,-18.52844165571054,17.770074163306667,23.21322208257303,-22.10657833990868
2.66,0.26626626626626626,-18.531419664576045,17.771062890271168,23.21307930780665,-22.1044462832413
2.67,0.26726726726726724,-18.534405729171954,17.772050209247837,23.212937664915778,-22.102305894731188
2.68,0.2682682682682683,-18.53739979132543,17.773036054024143,23.212797190501657,-22.100157202939897
2.69,0.26926926926926925,-18.540401792243532,17.774020358015633,23.21265792119889,-22.09800023671052
2.7,0.2702702702702703,-18.54341167251778,17.77500305427283,23.212519893672724,-22.0958350251673
2.71,0.27127127127127126,-18.54642937212893,17.775984075488275,23.21238314461633,-22.093661597715204
2.72,0.27227227227227224,-18.549454830451907,17.776963354003765,23.212247710748027,-22.09147998403942
2.73,0.2732732732732733,-18.552487986260967,17.777940821817737,23.212113628808513,-22.089290214104818
2.74,0.27427427427427425,-18.55552877773501,17.778916410592807,23.21198093555804,-22.087092318155367
2.75,0.2752752752752753,-18.558577142463104,17.7798900516635,23.21184966777356,-22.084886326713487
2.7600000000000002,0.27627627627627627,-18.56163301745018,17.780861676044122,23.211719862245882,-22.082672270579355
2.77,0.2772772772772773,-18.564696339122925,17.781831214436806,23.21159155577675,-22.080450180830166
2.7800000000000002,0.2782782782782783,-18.56776704333585,17.78279859723971,23.211464785175934,-22.07822008881933
2.79,0.27927927927927926,-18.57084506537755,17.78376375455538,23.211339587258276,-22.075982026175634
2.8000000000000003,0.2802802802802803,-18.57393033997716,17.78472661619927,23.211215998840707,-22.073736024802344
2.81,0.28128128128128127,-18.57702280131095,17.785687111708423,23.21109405673925,-22.071482116876247
2.82,0.2822822822822823,-18.580122383009158,17.78664517035031,23.210973797765984,-22.069220334846662
2.83,0.2832832832832833,-18.58322901816297,17.787600721131817,23.210855258726006,-22.066950711434377
2.84,0.28428428428428426,-18.58634263933168,17.78855369280838,23.210738476414324,-22.064673279630554
2.85,0.2852852852852853,-18.589463178550034,17.789504013893307,23.21062348761277,-22.06238807269557
2.86,0.2862862862862863,-18.592590567335765,17.790451612667187,23.21051032908686,-22.060095124157808
2.87,0.2872872872872873,-18.59572473669727,17.791396417187517,23.21039903758263,-22.057794467812403
2.88,0.2882882882882883,-18.598865617141495,17.79233835529843,23.210289649823473,-22.055486137719935
2.89,0.28928928928928926,-18.602013138681958,17.793277354640573,23.210182202506914,-22.053170168205057
2.9,0.2902902902902903,-18.605167230846966,17.79421334266115,23.210076732301385,-22.050846593855095
2.91,0.2912912912912913,-18.608327822687997,17.795146246624075,23.209973275842973,-22.04851544951858
2.92,0.2922922922922923,-18.61149484278823,17.796075993620292,23.20987186973214,-22.046176770303727
