t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37
7.59,0.7597597597597597,1.9140657133315817,14.461333513198692,8.188222025398785,1.9114787194847842,1.886304557989259,33.33013757409113,-23.22743036870795,20.780986467431553,20.772300711455888,39.6189650000554,-29.515009899187362,14.482631725333937,14.48682153983928,1.9246376072667244,-29.515373715854594,-29.516301226524284,-23.22884666530618,27.05740809763175,-23.232552589611313,-23.23346620138307,-4.376941363997172,1.9137405387972277,20.766340736756746,27.08762079348729,-10.669062150158453,39.624939056275906,-35.79804782760019,-4.365225084179418,-16.9519737809014,-4.380362733680368,1.9100881062965307,1.9214292407774067,-4.375262859172019,-16.94055501056838,-16.9415076397332,-16.94332259252129,26.879447027597926,-4.371214710839123
7.6000000000000005,0.7607607607607607,1.913987841766218,14.461527919687065,8.188233206396424,1.9113893949611345,1.8865769057756492,33.330108029477444,-23.227535954115346,20.780798963598965,20.772194012490772,39.61884584413028,-29.515066194798116,14.482568385642152,14.486694359804485,1.9243420729446339,-29.515408060302093,-29.516325242909243,-23.228912143419784,27.05726057532408,-23.23261064107881,-23.23348590896433,-4.376986016908842,1.9136310629453452,20.766248166202008,27.08709505010798,-10.66897309117412,39.62493567860038,-35.79809933853365,-4.365388930234499,-16.95185361367186,-4.380332494474193,1.9100056440391704,1.9212613755225432,-4.3752926516088975,-16.94065929309161,-16.941673449846437,-16.943415306017762,26.88208473760805,-4.371328563303147
7.61,0.7617617617617618,1.9139106490821403,14.461719767530198,8.188243623588436,1.911301220721902,1.8868462023802075,33.33007846655776,-23.227639250224446,20.780613881719443,20.772088685577067,39.61872823412538,-29.515121483239973,14.482505675275242,14.486569033206449,1.9240513145236307,-29.515441735356372,-29.516349022845677,-23.228976443949808,27.057115089221956,-23.232667847413236,-23.233505261426107,-4.377029718474255,1.9135228931489698,20.766156415235,27.086578710573807,-10.668886014177732,39.624930612396405,-35.79815013747726,-4.365550681159145,-16.951737560328063,-4.380302855964102,1.909924190461332,1.9210956074602419,-4.375322529623745,-16.94076215518973,-16.941836681913912,-16.943506722313348,26.884689109331543,-4.371440948468168
7.62,0.7627627627627628,1.913834134915196,14.461909084706196,8.188253303195191,1.9112141838214618,1.8871124657118488,33.33004889366348,-23.227740309032356,20.780431189896422,20.77198471134869,39.618612150533274,-29.51517578058191,14.482443589771414,14.486445531924401,1.9237652603658966,-29.515474751809997,-29.5163725657871,-23.229039588328067,27.05697161177674,-23.232724217467755,-23.23352426285769,-4.377072491187042,1.91341601756602,20.766065480810507,27.08607160063488,-10.668800873908898,39.62492391677913,-35.79820022887507,-4.365710359511846,-16.95162550493313,-4.3802738064384465,1.9098437364426726,1.9209319129326206,-4.375352479938566,-16.940863612221523,-16.94199737038678,-16.943596856321307,26.887260495722973,-4.371551880359502
7.63,0.7637637637637638,1.9137582987358057,14.46209589901514,8.188262270679543,1.9111282714225617,1.8873757141221836,33.33001931884772,-23.22783918117164,20.780250856624626,20.771882070717243,39.618497574057336,-29.51522910260768,14.48238212462868,14.486323828264945,1.9234838397083003,-29.5155071202861,-29.51639587121725,-23.229101597511956,27.05683011573706,-23.23277976001616,-23.233542917319827,-4.377114356953887,1.9133104243742864,20.765975359873405,27.085573549178477,-10.66871762609498,39.62491564928985,-35.79824961729385,-4.365867987706563,-16.951517334389834,-4.380245334396211,1.909764272875088,1.9207702685267483,-4.37538248969645,-16.940963679468535,-16.942155549357583,-16.943685722793507,26.88979924718324,-4.371661373008197
7.640000000000001,0.7647647647647647,1.9136831398535683,14.462280238076982,8.188270550769216,1.9110434707971176,1.8876359663809816,33.32998974989258,-23.227935915952468,20.78007285078615,20.771780744869087,39.618384485611145,-29.515281464821893,14.482321275308916,14.486203894956013,1.9232069826585474,-29.515538851239903,-29.516418938651093,-23.229162491997442,27.05669057414887,-23.23283448375424,-23.233561228843023,-4.3771553371096354,1.9132061017742579,20.765886049353995,27.085084388177062,-10.668636227430303,39.624905865932035,-35.798298307415195,-4.366023588010979,-16.95141293837841,-4.3802174285426965,1.909685790665325,1.9206106510712713,-4.375412546451792,-16.941062372132045,-16.942311252560852,-16.943773336324046,26.892305711549962,-4.371769440445037
7.65,0.7657657657657657,1.9136086574218125,14.462462129329515,8.188278167478437,1.910959769326898,1.8878932416524146,33.32996019431629,-23.228030561403287,20.779897141646607,20.771680715262345,39.61827286631779,-29.51533288245594,14.482261037241704,14.486085705140884,1.922934620191094,-29.515569954960316,-29.516441767635783,-23.229222291831675,27.056552960355333,-23.232888397301046,-23.233579201425997,-4.37719545243208,1.9131030379918559,20.765797546163782,27.084603952636986,-10.668556635555829,39.624894621206664,-35.79834630402795,-4.366177182544826,-16.95131220929562,-4.380190077785371,1.9096082807374777,1.9204530376331381,-4.3754426381607034,-16.941159705330232,-16.942464513373817,-16.94385971135264,26.894780234088902,-4.371876096694788
7.66,0.7667667667667668,1.913534850442094,14.462641600026412,8.188285144128832,1.9108771545041041,1.8881475594720636,33.3299306593801,-23.228123164310013,20.779723698851267,20.77158196362386,39.618162697509135,-29.515383370473764,14.482201405827972,14.485969232372232,1.9226666841428348,-29.515600441571607,-29.51646435775148,-23.22928101662517,27.056417247996535,-23.232941509200142,-23.233596839034306,-4.3772347231563975,1.9130012212810807,20.765709847191594,27.08413208054787,-10.668478809039247,39.62488196814688,-35.798393612021016,-4.366328793278298,-16.951215042194956,-4.380163271229857,1.9095317340353724,1.9202974055144206,-4.375472753171592,-16.941255694095464,-16.94261536481723,-16.943944862167825,26.897223157486412,-4.3719813557706795
7.67,0.7677677677677678,1.9134617177686346,14.462818677235362,8.188291503369623,1.9107956139318483,1.8883989397246714,33.32990115209505,-23.228213770253834,20.779552492421228,20.771484471946092,39.61805396072495,-29.515432943577466,14.482142376443445,14.485854450606233,1.9224031072085739,-29.515630321035164,-29.516486708612135,-23.229338685563626,27.056283411009055,-23.232993827920737,-23.23361414559915,-4.377273168989271,1.9129006399265684,20.765622949300095,27.08366861283269,-10.668402707355497,39.62486795835197,-35.79844023637637,-4.36647844203054,-16.95112133472806,-4.380136998176059,1.909456141524843,1.9201437322492279,-4.3755028802159295,-16.94135035337178,-16.942763839556292,-16.944028802909944,26.899634821842852,-4.3720852316691206
7.68,0.7687687687687688,1.9133892581127043,14.462993387836269,8.18829726719715,1.9107151353245422,1.8886474026226223,33.329871679228546,-23.228302423647683,20.77938349274961,20.771388222484003,39.617946637711995,-29.515481616212785,14.482083944441907,14.485741334196709,1.9221438229362904,-29.51565960315131,-29.516508819866154,-23.229395317419375,27.056151423625373,-23.23304536185879,-23.233631125016302,-4.377310809122678,1.9128012822460596,20.76553684932261,27.08321339329852,-10.668328290867706,39.624852642020656,-35.798486182162456,-4.366626150468213,-16.95103098708725,-4.380111248114423,1.9093814941959038,1.9199919956007085,-4.375533008399189,-16.9414436980125,-16.942909969901695,-16.944111547573975,26.90201556466695,-4.3721877383646275
7.69,0.7697697697697697,1.9133174700469402,14.463165758519555,8.188302456973744,1.9106357065081936,1.888892968685131,33.32984224731083,-23.228389167771414,20.779216670597762,20.77129319775187,39.61784071042303,-29.515529402574412,14.482026105158294,14.485629857889329,1.9218887657222066,-29.515688297561166,-29.516530691197016,-23.229450930562464,27.05602126037316,-23.233096119338047,-23.23364778114517,-4.3773476622473675,1.9127031365927818,20.7654515440603,27.082766268587996,-10.668255520808522,39.624836067983736,-35.7985314545278,-4.366771940104147,-16.950943901949195,-4.38008601072231,1.9093077830648202,1.919842173558141,-4.37556312719196,-16.94153574277798,-16.94305378781074,-16.944193110012176,26.904365720871063,-4.372288889804977
7.7,0.7707707707707707,1.9132463520096048,14.463335815784523,8.188307093445976,1.9105573154206206,1.8891356587181265,33.32981286264119,-23.228474044805747,20.779051997091504,20.771199380520102,39.61773616101576,-29.515576316611185,14.481968853911617,14.485519996815874,1.9216378708056707,-29.51571641374858,-29.516552322323804,-23.2295055429714,27.055892896074408,-23.23314610861102,-23.233664117808022,-4.377383746566021,1.9126061913577463,20.765367030279617,27.0823270881314,-10.668184359261849,39.624818283736055,-35.79857605869493,-4.3669158322960655,-16.950859984419704,-4.380061275860499,1.9092349991760849,1.9196942443341047,-4.375593226421231,-16.941626502333534,-16.94319532488856,-16.94427350393658,26.906685622767323,-4.372388699906564
7.71,0.7717717717717718,1.9131759023087818,14.463503585937822,8.188311196762307,1.9104799501115879,1.8893754937948093,33.32978353129412,-23.22855709586502,20.778889443717365,20.771106753812017,39.6176329718517,-29.515622372031135,14.481912186007731,14.485411726488538,1.9213910742638607,-29.515743961042105,-29.516573713001662,-23.22955917224355,27.055766305844454,-23.233195337859918,-23.23368013878929,-4.377419079806104,1.9125104349719608,20.76528330471005,27.08189570409948,-10.668114769144958,39.62479933546786,-35.79861999995453,-4.367057848245389,-16.950779141979588,-4.3800370335697965,1.9091631336042987,1.9195481863617319,-4.375623296261848,-16.941715991247456,-16.943334612389446,-16.944352742921332,26.90897560006464,-4.372487182549962
7.72,0.7727727727727728,1.9131061191265053,14.463669095091985,8.18831478649016,1.9104035987428667,1.8896124952368687,33.329754259125245,-23.228638361028832,20.778728982318857,20.771015300900604,39.61753112549498,-29.515667582306435,14.481856096741955,14.485305022794298,1.9211483130063205,-29.515770948616975,-29.516594863022203,-23.229611835605237,27.055641465090886,-23.23324381519753,-23.233695847834994,-4.377453679232419,1.9124158559085584,20.765200364042162,27.081471971356887,-10.668046714190988,39.62477926809553,-35.79866328365988,-4.367198008996114,-16.950701284431617,-4.380013274067742,1.9090921774559648,1.919403978292037,-4.375653327228125,-16.941804223989195,-16.94347168121824,-16.944430840404923,26.91123597986649,-4.372584351575693
7.73,0.7737737737737738,1.9130370005228254,14.463832369164065,8.188317881632447,1.9103282495882272,1.8898466845963413,33.32972505177715,-23.228717879372542,20.778570585092776,20.77092500530527,39.61743060471114,-29.515711960678182,14.481800581401544,14.48519986198935,1.9209095247693362,-29.515797385497166,-29.516615772213832,-23.229663549921497,27.055518349512333,-23.233291548668056,-23.2337112486523,-4.377487561659356,1.912322442684846,20.76511820492585,27.08105574741631,-10.667980158931792,39.624758125291606,-35.798705915221454,-4.367336335433776,-16.950626323848518,-4.379989987745426,1.9090221218711938,1.9192615989913187,-4.375683310165637,-16.941891214927644,-16.94360656193183,-16.944507809692244,26.913467086669517,-4.372680220780173
7.74,0.7747747747747747,1.912968544439807,14.463993433874332,8.188320500643549,1.9102538910333633,1.890078083638096,33.32969591468505,-23.228795688996765,20.7784142245855,20.77083585078858,39.617331392465815,-29.5157555201611,14.481745635268028,14.485096220693592,1.920674648110161,-29.515823280557456,-29.51663644044203,-23.229714331705562,27.05539693509715,-23.23333854624792,-23.2337263449091,-4.37752074346285,1.912230183864271,20.765036823968874,27.080646892393254,-10.667915068681166,39.624735949514324,-35.79874790010189,-4.367472848284471,-16.950554174522015,-4.3799671651643965,1.9089529580253277,1.9191210275386348,-4.375713236243158,-16.94197697832955,-16.943739284740705,-16.944583663956564,26.915669242362885,-4.372774803911857
7.75,0.7757757757757757,1.912900748705461,14.464152314745084,8.188322661444797,1.9101805115757564,1.8903067143229269,33.32966685308227,-23.228871827055837,20.778259873689326,20.770747821352987,39.61723347192341,-29.515798273548103,14.481691253619429,14.484994075885167,1.9204436224010977,-29.5158486425255,-29.51665686760956,-23.229764197128027,27.055277198122013,-23.233384815846506,-23.23374114023378,-4.377553240592055,1.9121390680583106,20.76495621773558,27.080245268961484,-10.667851409518411,39.624712782036426,-35.79878924381101,-4.36760756811397,-16.95048475291289,-4.379944797053653,1.9088846771304835,1.918982243223344,-4.375743096944771,-16.942061528358046,-16.94386987951061,-16.94465841624139,26.91784276622836,-4.372868114667562
7.76,0.7767767767767768,1.912833611037609,14.46430903709951,8.188324381439452,1.910108099824482,1.8905325987912402,33.32963787200572,-23.22894632978531,20.778107505638815,20.770660901237562,39.617136826445716,-29.515840233414757,14.481637431732345,14.484893404895086,1.9202163878234457,-29.515873479983956,-29.516677053656625,-23.229813162025746,27.055159115150406,-23.233430365306873,-23.23375563821496,-4.377585068580735,1.9120490839282822,20.764876382745868,27.079850742309116,-10.667789148272242,39.62468866297346,-35.798829951901205,-4.367740515326886,-16.950417977602044,-4.37992287430673,1.908817270437019,1.9188452255427146,-4.375772884062128,-16.942144879071286,-16.943998375764266,-16.944732079462195,26.919987974941098,-4.372960166688963
7.7700000000000005,0.7777777777777778,1.9127671290476793,14.464463626060661,8.188325677527212,1.9100366444999601,1.890755759347319,33.32960897630105,-23.22901923252851,20.777957094007157,20.770575074914728,39.61704143959048,-29.51588141212363,14.481584164883925,14.484794185401897,1.9199928853613228,-29.51589780137258,-29.516696998560988,-23.229861241910456,27.05504266303104,-23.233475202406456,-23.23376984240139,-4.377616242558368,1.9119602201870791,20.76479731547433,27.079463180095352,-10.667728252505032,39.62466363131146,-35.798870029962934,-4.367871710165931,-16.950353769242554,-4.379901387978855,1.9087507292349262,1.9187099541995956,-4.375802589686863,-16.942227044421188,-16.94412480268314,-16.944804666408107,26.922105182571105,-4.373050973559263
