t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
0.0,0.0,-35.83570237412858,-13.771980306447803,-0.23866203590727986,-12.427948922891776,-16.03223434973589,-5.4729753583387515,-3.042830366492203,13.569942895704767,12.728949289239946,-0.03088236397887937,-19.294109800868327,-10.056123836697061,40.023461765972336,11.395709502962763,8.431848519820546,-14.788174968763293,6.030423532582353,-8.187599165302666,-4.018572803203935,18.179515051351945,15.963519589474089,-27.60732872627525,9.653952022698872,11.411160155828949,20.99694443106121,4.523900573534702,-0.5939817457449004,38.02880400073952,-28.826538110631596,-8.80785848570077
0.01,0.001001001001001001,-35.8364197020506,-13.772256599816139,-0.23866759103606336,-12.428198509006556,-16.032557837003353,-5.473087713241368,-3.0428942071964755,13.57021372397558,12.729203844511934,-0.030885116183997866,-19.294496124502633,-10.056326711158736,40.024261232269076,11.395937223527804,8.432016446150705,-14.788471605341366,6.030543464140316,-8.187765793312149,-4.018655974319769,18.17987828020633,15.963838718391541,-27.60788257504721,9.65414282241587,11.41138771630569,20.997362809617947,4.523988636668628,-0.5939945282753712,38.029564417464755,-28.827116221189776,-8.808034917101594
0.02,0.002002002002002002,-35.83713903115026,-13.772509773097045,-0.23868763697840556,-12.428470942158928,-16.032875363897066,-5.473204781317353,-3.042954858518477,13.570473827419121,12.729462797120192,-0.030897817459946297,-19.294876066009312,-10.056542392513112,40.02503732246628,11.396189389709697,8.432194614711435,-14.788768528745743,6.030671838316506,-8.187922570025046,-4.018727532909959,18.18025794669596,15.964164708715304,-27.608440661072603,9.654357899688097,11.41162300863361,20.997751502180513,4.524089557853456,-0.5940259015232161,38.03029662653908,-28.827684030830138,-8.808215541979623
0.03,0.003003003003003003,-35.83786033550156,-13.772739804926697,-0.2387221688665176,-12.428766223234865,-16.033186928020957,-5.473326563446228,-3.0430123396782554,13.57072320764925,12.729726136148301,-0.030920484127274828,-19.295249598629326,-10.05677089570479,40.02578999762912,11.396465980511444,8.432383011122925,-14.789065733445923,6.03080867085666,-8.188069495471085,-4.018787458643392,18.18065404055105,15.964497577902272,-27.609002970325324,9.654597252138043,11.411866019175402,20.99811050765202,4.52420333558082,-0.5940758470089046,38.031000619586095,-28.828241541749794,-8.808400357859488
0.04,0.004004004004004004,-35.83858359033447,-13.772946672669896,-0.23877118090322544,-12.429084353787287,-16.03349252713938,-5.4734530618714565,-3.0430666688157353,13.570961864504566,12.729993850618806,-0.030953134497828744,-19.295616695878614,-10.057012234552337,40.02651922007454,11.396766973978238,8.432581618774464,-14.789363213774047,6.0309539777469245,-8.188206570082983,-4.01883573049607,18.181066551536187,15.964837345225234,-27.60956948799577,9.654860879954912,11.412116734049901,20.998439824240563,4.524329968876283,-0.5941443477031758,38.03167638867756,-28.82878875704946,-8.80858936084343
0.05,0.005005005005005005,-35.839308772036276,-13.77313035241507,-0.2388346663604892,-12.429425336029501,-16.03379215917768,-5.473584280196064,-3.0431178629910502,13.571189796047692,12.730265929496053,-0.03099578887401741,-19.29597733154438,-10.057266421749269,40.02722495337027,11.397092347196443,8.432790418825356,-14.78966096392452,6.031107775214303,-8.188333794695978,-4.0188723267545,18.181495469449093,15.965184031775085,-27.610140198490225,9.655148785892434,11.412375139136087,20.99873944945515,4.524469457297361,-0.5942313880279497,38.0323239263241,-28.82932568073777,-8.808782545611678
0.06,0.006006006006006006,-35.840035858152966,-13.773290818969583,-0.23891261757807403,-12.429789172828286,-16.03408582222276,-5.473720223378156,-3.0431659381848903,13.571406998564603,12.730542361688961,-0.031048469548196702,-19.2963314796815,-10.057533468865227,40.02790716233379,11.39744207629165,8.433009390205983,-14.789958977953594,6.031270079727114,-8.188451170547516,-4.0188972250188595,18.18194078411896,15.965537660463507,-27.610715085430126,9.655460975266664,11.412641220076921,20.999009380101736,4.524621800931213,-0.5943369538567723,38.03294322546681,-28.829852317735455,-8.80897990542293
0.07,0.007007007007007007,-35.84076482739079,-13.773428045855368,-0.23900502596237272,-12.430175867696601,-16.034373514523683,-5.473860897726351,-3.0432109092988697,13.57161346656399,12.730823136053736,-0.03111120080216378,-19.296679114609088,-10.05781338634731,40.02856581303142,11.397816136425844,8.433238509619041,-14.79025724977891,6.031440907995443,-8.188558699277074,-4.018910402205933,18.18240248540435,15.965898256026133,-27.6112941316512,9.65579745595376,11.412914962283011,20.99924961227943,4.524787000391994,-0.5944610325147948,38.033534279469556,-28.830368673879295,-8.809181432114883
0.08,0.008008008008008008,-35.841495659617856,-13.773542005304883,-0.23911188198538003,-12.430585424785933,-16.03465523449224,-5.474006310895123,-3.043252790155906,13.571809192776664,12.731108241396504,-0.031184008906763053,-19.297020210907206,-10.05810618352158,40.02920087277745,11.398214501793648,8.433477751540927,-14.790555773179005,6.031620276971602,-8.18865638292613,-4.018911834551822,18.18288056319063,15.966265845026172,-27.611877319202485,9.656158238387764,11.413196350936099,20.999460141376893,4.524965056817868,-0.5946036127782871,38.03409708211221,-28.830874755925965,-8.809387116104848
0.09,0.009009009009009009,-35.842228335865855,-13.773632668257381,-0.2392331751838186,-12.431017848878271,-16.03493098070358,-5.47415647188005,-3.043291593500619,13.571994168154994,12.731397666475893,-0.03126692212160199,-19.297354743413717,-10.058411868594764,40.02981231013331,11.398637145617673,8.433727088223298,-14.790854541792775,6.031808203850584,-8.188744223938274,-4.018901497614435,18.183375007387003,15.966640455858512,-27.61246462934521,9.656543335558343,11.41348537099238,20.99964096206885,4.525155971867677,-0.5947646848736864,38.03463162758463,-28.831370571555652,-8.809596946390432
