t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.0,0.0,32.72801010067944,24.24784828211548,33.72949954794917,-19.922907619943377,-9.096851420331308,-5.28273255483138,27.75135496604723,-22.829835082009595,-21.263228505290144,-28.247850928616614,-10.61930915637357
0.01,0.001001001001001001,32.7286633234382,24.24833067999083,33.730171827621405,-19.92330880500825,-9.097034561785934,-5.282841286536237,27.751907187093753,-22.830292337550873,-21.263656100380537,-28.248417968961366,-10.619524328525653
0.02,0.002002002002002002,32.729341637922225,24.248801367770394,33.73084083902462,-19.92372909788909,-9.097222773715743,-5.28291932735082,27.752455274230623,-22.83075518857072,-21.264109854761116,-28.2489925318419,-10.619712715423136
0.03,0.003003003003003003,32.7300450316593,24.24926035124194,33.73150656197599,-19.924168478991,-9.09741607523726,-5.282966655538614,27.75299917750955,-22.831223615588883,-21.26458978374348,-28.249574600553554,-10.619874283338648
0.04,0.004004004004004004,32.73077349357297,24.24970763573958,33.73216897736767,-19.92462692910644,-9.097614486427949,-5.282983249460385,27.753538847584913,-22.831697596773104,-21.265095902784857,-28.250164158836768,-10.620009001480286
0.05,0.005005005005005005,32.731527013975786,24.250143226143635,33.73282806716208,-19.92510442941646,-9.097818028323436,-5.282969087576561,27.75407423571948,-22.832177107935767,-21.26562822747975,-28.250761190876094,-10.620116841997573
0.06,0.006006006006006006,32.73230558456205,24.25056712688041,33.733483814387085,-19.925600961492044,-9.098026722914554,-5.282924148450027,27.754605293790142,-22.832662122530365,-21.266186773551283,-28.25136568129894,-10.62019777998713
0.07,0.007007007007007007,32.73310919839997,24.25097934192182,33.73413620313107,-19.926116507295575,-9.098240593144169,-5.28284841074932,27.75513197429362,-22.833152611647826,-21.266771556842237,-28.251977615173978,-10.620251793498037
0.08,0.008008008008008008,32.7339378499233,24.25137987478493,33.734785218538015,-19.92665104918237,-9.09845966290382,-5.282741853252243,27.75565423035214,-22.833648544012675,-21.26738259330574,-28.25259697800929,-10.620278863536909
0.09,0.009009009009009009,32.734791534922365,24.25176872853137,33.7354308468024,-19.927204569902365,-9.098683957030136,-5.282604454849879,27.756172015719127,-22.834149885979052,-21.268019898995636,-28.253223755750195,-10.62027897407267
0.1,0.01001001001001001,32.73567025053457,24.25214590576662,33.73607307516414,-19.92777705260185,-9.098913501301046,-5.28243619455103,27.75668528478485,-22.83465660152656,-21.268683490056524,-28.25385793477679,-10.620252112041044
0.11,0.011011011011011011,32.736573995234295,24.252511408639208,33.73671189190336,-19.928368480825355,-9.099148322431791,-5.282237051487066,27.75719399258207,-22.835168652256,-21.269373382713468,-28.25449950190119,-10.620198267348728
0.12,0.012012012012012012,32.73750276882228,24.25286523883975,33.73734728633518,-19.928978838517605,-9.099388448070696,-5.282007004917183,27.75769809479167,-22.835685997384946,-21.270089593261343,-28.255148444364476,-10.620117432877294
0.13,0.013013013013013013,32.73845657241436,24.253207397599912,33.73797924880437,-19.9296081100256,-9.099633906794743,-5.281746034234092,27.75819754774827,-22.836208593743173,-21.270832138053866,-28.255804749833327,-10.620009604486778
0.14,0.014014014014014014,32.73943540842966,24.253537885691237,33.738607770680005,-19.930256280100803,-9.099884728104904,-5.2814541189701085,27.758692308445834,-22.836736395768,-21.27160103349224,-28.25646840639636,-10.619874781018988
0.15,0.015015015015015015,32.740439280578194,24.253856703423843,33.73923284434997,-19.930923333901397,-9.10014094242126,-5.281131238803675,27.759182334543254,-22.837269355499465,-21.272396296013465,-28.25713940256017,-10.619712964300493
0.16,0.016016016016016016,32.74146819384788,24.25416385064502,33.739854463215494,-19.931609256994697,-9.100402581077887,-5.280777373566295,27.75966758436992,-22.8378074225754,-21.273217942078283,-28.25781772724508,-10.61952415914534
0.17,0.017017017017017015,32.74252215449093,24.2544593267377,33.74047262168556,-19.93231403535963,-9.1006696763175,-5.280392503249891,27.760148016931296,-22.83835054422639,-21.274065988158743,-28.25850336978056,-10.619308373357441
0.18,0.018018018018018018,32.74360117000966,24.254743130618785,33.74108731517129,-19.93303765538933,-9.10094226128587,-5.2799766080145805,27.76062359191445,-22.838898665270648,-21.274940450725396,-28.25919631990036,-10.619065617732675
0.19,0.01901901901901902,32.74470524914171,24.2550152607374,33.741698540080236,-19.93378010389384,-9.101220370025995,-5.2795296681968775,27.76109426969359,-22.839451728108745,-21.275841346234113,-28.259896567737357,-10.61879590606068
