t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
0.0,0.0,19.586493593506074,-26.741496702715885,2.9318504757018435,14.104699935441348,1.7844096761019397,1.7490667608286168,-2.3942060720632146,-19.810677510988526,32.62421078311102,-30.655167050230073,-1.2327730122044323,19.727884486845568,-8.775110140710025,20.07754528728124,20.55041120629706,-16.50106330753655,13.858782301875747,-25.22918282620622,13.653126144954138,-15.768669156414886,0.9911795516859265,-19.18130177568522,2.7344683247146446,-28.000677995230557,9.315953978312338,-2.076847491937087,35.560742062684916,-11.002454406847502
0.01,0.001001001001001001,19.5868843918967,-26.742031825866306,2.931908066313407,14.104979751085622,1.7844433148374579,1.7491001561304833,-2.3942569323117784,-19.811075695578936,32.6248601499672,-30.65578039271302,-1.2327987440011081,19.72827808026895,-8.775287874086501,20.07794395634893,20.55082196034529,-16.501393526199124,13.859057648586129,-25.229689512210964,13.653399178130218,-15.768985855319485,0.9911981331181428,-19.181685631698073,2.7345205941177495,-28.0012386036801,9.31613882710218,-2.0768910764153143,35.56145325188992,-11.00267466948543
0.02,0.002002002002002002,19.587288267659027,-26.742556851147167,2.9319575397325925,14.105248472911383,1.7844514935581162,1.7491335981690828,-2.394313091612621,-19.811471818893736,32.62551879422416,-30.6563790330714,-1.2328086349437124,19.72868314250001,-8.77547547970664,20.078344107026005,20.55123446046118,-16.50172367913681,13.859327647238999,-25.230177199890456,13.653678665292109,-15.769326219777293,0.9912314021233224,-19.18205708641202,2.734540386899666,-28.00180686563145,9.31631385299759,-2.0769562178288803,35.562161457334014,-11.002863989502833
0.03,0.003003003003003003,19.58770523166337,-26.74307182121765,2.931998898619093,14.105506109727042,1.784434231493632,1.749167085290472,-2.3943745661643523,-19.811865903445856,32.62618674085126,-30.656962938610988,-1.2328027074937267,19.729099688689743,-8.775672952590297,20.07874574269733,20.55164873089811,-16.502053764131002,13.859592308772111,-25.230645904118,13.653964566391023,-15.769690246558962,0.9912793578358303,-19.182416154319146,2.7345276965260137,-28.002382772610062,9.316479038938002,-2.077042942647507,35.56286671008977,-11.003022344003005
0.04,0.004004004004004004,19.58813529445896,-26.743576778486933,2.932032144802493,14.10575267056273,1.7843915496050637,1.7492006167448233,-2.3944413730168788,-19.812257971030128,32.62686401561843,-30.65753207640535,-1.2327809833690575,19.729527734775445,-8.775880288211583,20.079148867286627,20.552064795563965,-16.5023837787116,13.859851644253123,-25.231095638517665,13.654256841995817,-15.770077933528649,0.9913419989036246,-19.18276284868053,2.7344825178781345,-28.002966317007562,9.316634366166763,-2.0771512792772575,35.56356904096587,-11.003149712766422
0.05,0.005005005005005005,19.588578466271628,-26.744071765119735,2.932057279282007,14.105988164668732,1.7843234705835909,1.749234192685781,-2.394513530072863,-19.812648042726586,32.62755064509134,-30.658086413297394,-1.2327434835460793,19.72996729747725,-8.776097482500429,20.079553485253875,20.552482678025914,-16.502713720156134,13.860105664880685,-25.231526415459307,13.654555453299317,-15.770489279637156,0.991419323490919,-19.183097181528687,2.734404847259322,-28.003557492080713,9.316779814232829,-2.0772812580651903,35.56426848051389,-11.003246078254548
0.06,0.006006006006006006,19.589034757001333,-26.74455682304182,2.9320743022263236,14.106212601514127,1.78423001884968,1.7492678141697813,-2.3945910560892476,-19.81303613890368,32.62824665662618,-30.658625915900945,-1.2326902282616479,19.73041839429428,-8.776324531844217,20.07995960159263,20.552902401515286,-16.50304358548889,13.860354381985534,-25.23193824605381,13.654860362124333,-15.770924284914457,0.9915113292808124,-19.1834191636698,2.734294682401962,-28.004156291950274,9.316915360992835,-2.0774329113041885,35.56496505903495,-11.00331142561481
0.07,0.007007007007007007,19.58950417621957,-26.745031993945435,2.932083212973554,14.106425990785592,1.7841112205526373,1.749301483155337,-2.3946739706788405,-19.813422279221374,32.62895207836415,-30.659150550602337,-1.2326212370150844,19.730881043500403,-8.776561433089498,20.080367221827316,20.553323988932583,-16.50337337148009,13.860597807031578,-25.232331140148602,13.65517153092936,-15.771382950461572,0.9916180134778856,-19.1837288046857,2.734152022475581,-28.004762711599795,9.317040982613559,-2.0776062732379565,35.565658806586185,-11.00334574268674
0.08,0.008008008008008008,19.589986733166594,-26.74549731929471,2.932084010031295,14.106628342386424,1.7839671035705427,1.7493352025022868,-2.3947622943119633,-19.81380648263415,32.62966693922561,-30.659660283562026,-1.2325365285701309,19.731355264139605,-8.776808183543784,20.08077635201047,20.5537474628526,-16.5037030746451,13.86083595161697,-25.232705106323365,13.655488922813948,-15.771865278441789,0.9917393728107627,-19.184026112935666,2.7339768680958074,-28.00537674687432,9.317156653574756,-2.077801380066183,35.566349752987094,-11.003349020009303
0.09,0.009009009009009009,19.590482436748513,-26.745952840330997,2.9320766910767952,14.106819666435722,1.783797697510562,1.7493689759710056,-2.3948560483181613,-19.814188767393897,32.63039126890386,-30.66015508071623,-1.2324361209568762,19.731841076020945,-8.777064780977424,20.081186998719957,20.55417284552968,-16.504032691243633,13.861068827475195,-25.233060151886036,13.655812501523776,-15.772371272071245,0.991875403534639,-19.184311095557963,2.733769221334246,-28.005998394478997,9.317262346672397,-2.07801826994987,35.567037927825695,-11.003321250829378
