t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.0,0.0,-16.832343532824673,-33.076812135577576,31.895455909403186,26.931383358068636,-0.49938293715528576,-19.751678388875323,25.285607747809646,8.56451398402741,-13.702178404664483,-4.654735441400685,-3.320152131199244
0.01,0.001001001001001001,-16.832681733532226,-33.07747438836449,31.896093015926372,26.931920740628666,-0.49939411018436786,-19.75207655327338,25.286112177575276,8.564682849330588,-13.702454837529048,-4.654829510032606,-3.3202196229331706
0.02,0.002002002002002002,-16.833022033261557,-33.07811171451237,31.89673783192948,26.93245352802758,-0.4993914443883962,-19.75247513809034,25.286591197740833,8.564839480795225,-13.702726972304724,-4.654907763630393,-3.3203089446937355
0.03,0.003003003003003003,-16.833364419474055,-33.07872412863864,31.8973903822343,26.932981755042203,-0.49937493924816506,-19.75287416480626,25.287044801975938,8.564983867969609,-13.702994823238571,-4.654970198511686,-3.3204201056930653
0.04,0.004004004004004004,-16.833708881558632,-33.079311645183324,31.898050692076,26.93350545551398,-0.4993445929168729,-19.7532736541988,25.287472984820564,8.56511600063565,-13.703258403173807,-4.655016811928845,-3.3205531164743087
0.05,0.005005005005005005,-16.834055410827066,-33.079874278401995,31.898718787100034,26.934024662350467,-0.49930040221883953,-19.753673626346455,25.28787574167529,8.565235868808925,-13.703517723550501,-4.655047602069282,-3.32070798890897
0.06,0.006006006006006006,-16.834404000509807,-33.08041204235914,31.899394693359024,26.934539407526536,-0.4992423626480233,-19.754074100631573,25.288253068792233,8.565343462738642,-13.703772794405984,-4.655062568056023,-3.3208847361942744
0.07,0.007007007007007007,-16.83475464575225,-33.08092495092182,31.900078437309688,26.93504972208534,-0.49917046836633916,-19.7544750957431,25.288604963266657,8.565438772907502,-13.704023624374992,-4.655061709948507,-3.3210833728505658
0.08,0.008008008008008008,-16.835107343611437,-33.081413017753604,31.900770045809743,26.935555636138982,-0.4990847122017785,-19.754876629679096,25.288931423029243,8.56552179003147,-13.704270220689548,-4.655045028743632,-3.3213039147187335
0.09,0.009009009009009009,-16.83546209305325,-33.08187625630889,31.901469546114853,26.93605717886895,-0.4989850856463316,-19.75527871974901,25.289232446839062,8.565592505059469,-13.704512589178554,-4.6550125263770274,-3.321546378957665
0.1,0.01001001001001001,-16.835818894950016,-33.08231467982746,31.902176965875537,26.936554378526235,-0.49887157885371264,-19.755681382575705,25.28950803427719,8.56565090917297,-13.704750734267131,-4.654964205724572,-3.321810784041722
0.11,0.011011011011011011,-16.836177752078594,-33.08272830132946,31.9028923331341,26.937047262431225,-0.49874418063688924,-19.75608463409724,25.289758185741025,8.5656969937855,-13.704984658975674,-4.654900070604149,-3.32209714975824
0.12,0.012012012012012012,-16.8365386691189,-33.08311713361055,31.90361567632157,26.9375358569733,-0.49860287846541607,-19.756488489568397,25.28998290243926,8.565730750542057,-13.705214364918636,-4.654820125777641,-3.322405497205044
0.13,0.013013013013013013,-16.83690165265288,-33.0834811892375,31.904347024254587,26.938020187610164,-0.4984476584625733,-19.756892963561995,25.29018218638755,8.565752171318444,-13.705439852303044,-4.654724376953161,-3.3227358487879837
0.14,0.014014014014014014,-16.837266711163934,-33.08382048054403,31.905086406132327,26.938500278866883,-0.4982785054023108,-19.75729806996992,25.290356040404834,8.565761248220499,-13.705661119926738,-4.654612830787529,-3.32308822821848
0.15,0.015015015015015015,-16.83763385503679,-33.08413501962693,31.905833851533373,26.938976154334675,-0.4980954027059983,-19.757703822003926,25.290504468110342,8.565757973583251,-13.705878165176333,-4.654485494888978,-3.323462660511085
0.16,0.016016016016016016,-16.83800309655782,-33.08442481834258,31.9065893904126,26.9394478366694,-0.497898332438982,-19.7581102321962,25.29062747392128,8.565742339969978,-13.706090984024904,-4.654342377820113,-3.3238591719810535
0.17,0.017017017017017015,-16.838374449915822,-33.084689888303714,31.907353053098003,26.939915347589785,-0.49768727530694806,-19.75851731239965,25.29072506305118,8.56571434017118,-13.706299571029401,-4.654183489101093,-3.3242777902419185
0.18,0.018018018018018018,-16.838747931203205,-33.08493024087647,31.90812487028754,26.94037870787534,-0.4974622106520932,-19.75892507378799,25.290797241508933,8.565673967203459,-13.70650391932778,-4.654008839213069,-3.3247185442030736
0.19,0.01901901901901902,-16.83912355841766,-33.08514588717779,31.908904873045906,26.94083793736403,-0.49722311644910316,-19.759333526855524,25.290844016098486,8.565621214308312,-13.706704020635854,-4.653818439601848,-3.32518146406736
0.2,0.02002002002002002,-16.839501351464268,-33.085336838073104,31.90969309280129,26.941293054949632,-0.4969699693009391,-19.75974268141674,25.290865394419217,8.565556074950834,-13.70689986524387,-4.653612302681802,-3.3256665813286523
