t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35
0.1,0.01001001001001001,38.04191809610347,2.4653150731740086,-17.240458195544335,-20.043283868036195,5.882618756337401,-0.6337778753970089,-22.11447054215597,39.634476641471586,33.39563966521866,-23.434554187000415,-18.265457573136082,-16.275341240140495,32.1053084631102,3.881310322859205,4.781656815415409,-3.0270418715490672,38.23843910474115,-27.871449882673144,42.969414005014265,-12.004082796873137,-12.42792042129235,-6.655474853884049,-19.478319137861483,4.904282048876603,-21.068420556688682,19.72349534888249,-21.104623521096205,6.053609458579142,21.314664239723015,-14.832571466296585,-9.39252075130542,18.325605309318917,13.619995639646906,-12.912608360990756,-16.437047743146824,-28.102184702308485
0.11,0.011011011011011011,38.042731161342054,2.465009706236809,-17.24103075119124,-20.04333735175794,5.882737480063063,-0.6334990113443668,-22.114978723822837,39.635394718281034,33.396110719691585,-23.434931200273077,-18.26587899939374,-16.275584359736513,32.10622197204902,3.881385366900253,4.781883888560551,-3.027300395235133,38.23929297064478,-27.872043402525556,42.97024508895695,-12.004394679849845,-12.427900034130248,-6.655579392747339,-19.47875225376281,4.904207785797068,-21.06891602862064,19.723734521163642,-21.105025923312578,6.053742626360082,21.31521059687403,-14.832759895857164,-9.392740648812481,18.32578810796575,13.62013147738218,-12.912838859015713,-16.43727285265194,-28.10292398313197
0.12,0.012012012012012012,38.04355005564738,2.4646688738735456,-17.241626209167777,-20.04335597891011,5.882856408925147,-0.6331908503794944,-22.115493365448756,39.63632569623563,33.39656215371353,-23.435298859659433,-18.266305892292745,-16.275819072933082,32.107162726592364,3.8814603382419604,4.7821243358482315,-3.027578727147458,38.2401559863979,-27.87264061215626,42.97107353106306,-12.00471366408542,-12.427852199730786,-6.655681007035166,-19.479189662808697,4.904116184276983,-21.069418876233726,19.723958175148727,-21.10542647075778,6.053877206372512,21.315769154421258,-14.832937421480365,-9.39296366270162,18.325952603180735,13.620254187655034,-12.913066571007223,-16.437487631998838,-28.103681440563534
0.13,0.013013013013013013,38.04437485142962,2.464292521201687,-17.242244606323933,-20.043339763000688,5.8829755588398776,-0.6328533680032387,-22.116014473287187,39.63726964253706,33.39699396870663,-23.435657165127665,-18.26673822485062,-16.27604538670062,32.10813071393303,3.8815352373753393,4.782378162757158,-3.0278768707640116,38.241028193030736,-27.873241558408896,42.97189935291822,-12.005039743612762,-12.427776861978277,-6.65577970154783,-19.47963135431758,4.904007209394749,-21.069929138769226,19.724166311334823,-21.10582520660089,6.054013228678221,21.31633991990061,-14.833104035286983,-9.393189785081418,18.326098790837055,13.620363823969992,-12.913291515571428,-16.4376920958735,-28.104457190642332
0.14,0.014014014014014014,38.04520562410633,2.4638805890653126,-17.242885981530016,-20.043288719876863,5.883094948769699,-0.6324865382921395,-22.116542054049685,39.63822662642722,33.39740616519555,-23.436006115258362,-18.26717596855542,-16.276263309929707,32.10912592083181,3.881610064726788,4.782645374553813,-3.028194830087292,38.241909632113575,-27.873846288685165,42.97272257703078,-12.005372912317863,-12.427673965389276,-6.6558754814283905,-19.48007731661266,4.903880825431882,-21.070446856469783,19.724358930456827,-21.106222173259983,6.054150724003082,21.316922900438353,-14.833259729031237,-9.39341900820772,18.32622666782953,13.620460440382727,-12.913513710402233,-16.437886257879164,-28.105251353004597
0.15,0.015015015015015015,38.046042452109106,2.463433014050813,-17.243550375670612,-20.043202867720904,5.883214600726496,-0.6320903339007399,-22.117076114906876,39.63919671919596,33.39779874280486,-23.43634570724059,-18.267619093363354,-16.276472853434335,32.11014833361287,3.881684820654785,4.782925976290296,-3.028532609644755,38.24280034574784,-27.874454850953907,42.973543226834494,-12.005713163931192,-12.427543455112298,-6.6559683521631205,-19.480527537021462,4.903736995867685,-21.070972070582837,19.724536033489013,-21.106617412414508,6.054289723743353,21.317518102746387,-14.833404494100694,-9.393651324485148,18.326336232072656,13.620544091511713,-12.913733172281983,-16.43807013053665,-28.106064050896627
0.16,0.016016016016016016,38.04688541689028,2.462949728503376,-17.24423783163843,-20.04308222704663,5.883334539775079,-0.6316647260640877,-22.117616663489475,39.64017999418911,33.39817170025628,-23.436675936867957,-18.26806756769628,-16.276674029955313,32.11119793815865,3.881759505446445,4.783219972801953,-3.0288902144893233,38.24370037655697,-27.87506729376035,42.97436132669112,-12.006060492018882,-12.427385276927794,-6.656058319581901,-19.48098200187528,4.903575683373929,-21.071504823364293,19.724697621647145,-21.107010965018002,6.05443025997222,21.318125533117353,-14.833538321516118,-9.39388672646863,18.326427482498797,13.620614832550483,-12.913949917081919,-16.438243725284835,-28.106895411187974
0.17,0.017017017017017015,38.04773460292955,2.462430660544276,-17.24494839432801,-20.04292682069644,5.883454794036964,-0.6312096846004389,-22.11816370788935,39.64117652681671,33.39852503536572,-23.436996798534622,-18.268521358439084,-16.27686685416381,32.11227471990429,3.881834119313945,4.7835273687047835,-3.0292676501999716,38.24460976767724,-27.875683666235535,42.975176901892866,-12.006414889973735,-12.427199377248396,-6.656145389858531,-19.481440696508567,4.903396849809557,-21.072045158082386,19.724843696391144,-21.107402871311148,6.054572365446615,21.318745197419553,-14.833661201931234,-9.394125206864953,18.326500419056604,13.620672719280511,-12.914163959762407,-16.438407052481185,-28.107745564384803
0.18,0.018018018018018018,38.04859009774059,2.4618757340890127,-17.245682110629275,-20.042736673838956,5.883575394694413,-0.6307251779141687,-22.118717256660652,39.642186394561364,33.39885874504021,-23.43730828523132,-18.268980430936942,-16.277051342665043,32.11337866383162,3.88190866239081,4.783848168392635,-3.029664922882391,38.24552856274832,-27.876304018105916,42.975989978664735,-12.006776351006033,-12.426985703119437,-6.656229569510965,-19.48190360525825,4.903200456215398,-21.07259311902176,19.724974259428294,-21.10779317083518,6.054716073614289,21.319377101091657,-14.833773125632439,-9.39436675853434,18.32655504270959,13.620717808084676,-12.914375314372945,-16.438560121402453,-28.10861464464342
0.19,0.01901901901901902,38.04945199187759,2.461284868866318,-17.24643902942095,-20.04251181396721,5.883696375994757,-0.6302111729989036,-22.119277318820966,39.64320967698693,33.399172825274604,-23.437610388541355,-18.269444748992477,-16.277227514002103,32.11450975446256,3.88198313472806,4.784182376034171,-3.030082039169734,38.2464568059038,-27.876928399703132,42.97680058416671,-12.007144868134153,-12.42674420221974,-6.656310865401478,-19.482370711462938,4.902986462808909,-21.073148751487764,19.72508931271701,-21.108181902445637,6.054861418621154,21.320021249137234,-14.83387408253842,-9.394611374492039,18.326591355434914,13.620750155961336,-12.914583994051936,-16.438702940245435,-28.10950278978395
0.2,0.02002002002002002,38.05032037894171,2.460657980438079,-17.24721920156382,-20.042252270897407,5.8838177752549745,-0.6296676354408813,-22.119843903852548,39.64424645574728,33.39946727114823,-23.437903098636585,-18.26991427486279,-16.27739538865991,32.11566797585215,3.882057536290217,4.784529995569633,-3.0305190062234417,38.24739454176143,-27.877556861973964,42.97760874649583,-12.007520434174987,-12.426474822862714,-6.656389284736752,-19.482841997462092,4.902754828978936,-21.073712101810923,19.725188858471167,-21.10856910432648,6.0550084353188804,21.320677646119076,-14.833964062199717,-9.39485904790995,18.326609360222342,13.620769820539008,-12.91479001102623,-16.438835516127885,-28.11041014130413
0.21,0.02102102102102102,38.05119535558755,2.4599949802202055,-17.24802267989378,-20.041958076768253,5.883939632866538,-0.6290945294225516,-22.12041702170359,39.64529681459534,33.3997420768213,-23.438186404273416,-18.270388969256377,-16.277554989069333,32.11685331158099,3.8821318669511737,4.784891030707376,-3.0309758317341537,38.24834181541325,-27.878189456490453,42.978414494688145,-12.007903041734162,-12.426177513997716,-6.656464835067896,-19.483317444595116,4.902505513280496,-21.074283217351656,19.72527289916495,-21.108954814004566,6.05515715927277,21.321346296153333,-14.834043053798208,-9.395109772118262,18.326609061073384,13.62077686009163,-12.914993376610443,-16.43895785508951,-28.11133684439325
0.22,0.022022022022022022,38.05207702152944,2.4592957755044846,-17.24884951921476,-20.04162926604082,5.884061992300504,-0.6284918177264283,-22.120996682789553,39.646360839392294,33.399997235531174,-23.438460292788776,-18.270868791329967,-16.27770633961139,32.11806574474726,3.882206126489912,4.785265484920197,-3.031452523922702,38.24929867241548,-27.87882623546022,42.97921785872049,-12.008292683196055,-12.425852225211745,-6.656537524290384,-19.483797033200357,4.902238473429588,-21.07486214650516,19.72534143753828,-21.10933906836447,6.055307626769888,21.32202720290344,-14.834111046146525,-9.395363540607116,18.326590463000635,13.620771333554416,-12.915194101206032,-16.439069962093104,-28.112283047946168
0.23,0.023023023023023025,38.05296547954771,2.4585602694814637,-17.249699776291425,-20.041265875498972,5.884184900112864,-0.6278594617392047,-22.12158289799453,39.64743861811696,33.40023273958854,-23.438724750096114,-18.27135369868521,-16.27784946662163,32.11930525795816,3.8822803145860822,4.7856533614414465,-3.0319490915411897,38.25026515877821,-27.879467251736948,42.980018869512186,-12.008689350713615,-12.425498906731427,-6.656607360643928,-19.48428074261408,4.901953666298032,-21.075448938706536,19.72539447660278,-21.109721903663694,6.055459874827463,21.322720369573844,-14.834168027687411,-9.395620347028292,18.32655357202726,13.620753300540306,-12.915392194300141,-16.439171841025807,-28.113248904577404
0.24,0.024024024024024024,38.05386083549483,2.457788361264399,-17.250573509841658,-20.040867944250294,5.884308405950119,-0.6271974214561464,-22.122175678672697,39.64853024087537,33.40044858037334,-23.438979760681416,-18.271843647365298,-16.2779843983946,32.12057183332089,3.882354430815434,4.786054663260926,-3.0324655438741592,38.2512413209549,-27.88011255883104,42.980817558926546,-12.009093036197966,-12.425117509425322,-6.6566743527122805,-19.484768551169342,4.901651047908336,-21.076043644436073,19.725432019648288,-21.11010335554822,6.055613941201559,21.32342579890355,-14.834213986493005,-9.395880185196916,18.326498395186704,13.620722821356992,-12.91558766446421,-16.439263494700466,-28.11423457063532
0.25,0.025025025025025023,38.05476319830145,2.4569799459143224,-17.25147078052886,-20.040435513727576,5.884432562555102,-0.6265056554857726,-22.122775036649802,39.649635799910534,33.40064474833066,-23.43922530759922,-18.272338591851444,-16.278111165188484,32.12186545243308,3.8824284746450943,4.786469393120577,-3.0330018907398455,38.25222720583156,-27.88076221092048,42.981613959772275,-12.009503731307804,-12.424707984806561,-6.656738509422955,-19.48526043619485,4.9013305734286,-21.076646315224774,19.72545407024992,-21.110483459068455,6.055769864396013,21.32414349315943,-14.834248910264055,-9.3961430490932,18.326424940522518,13.620679957024528,-12.91578051935234,-16.439344924857142,-28.11524020621631
0.26,0.026026026026026026,38.05567267998231,2.4561349144662628,-17.252391650953996,-20.039968627690786,5.884557425773018,-0.6257841210548423,-22.123380984224692,39.65075538961237,33.40082123296637,-23.439461372468674,-18.272838485059296,-16.2782297992298,32.123186096372734,3.8825024454287007,4.786897553509957,-3.0335581424915223,38.25322286071581,-27.88141626286186,42.98240810580472,-12.009921427438593,-12.424270285035824,-6.656799840046893,-19.48575637401373,4.900992197167451,-21.07725700366007,19.72546063227568,-21.110862248695533,6.055927683671647,21.324873454129357,-14.834272786329088,-9.396408932864185,18.32633321708841,13.620624769293512,-12.915970765699415,-16.43941613216474,-28.11626597517904
0.27,0.02702702702702703,38.05658939564199,2.4552531539566784,-17.253336185647427,-20.039467332229552,5.884683054557695,-0.6250327740136584,-22.12399353417093,39.65188910652778,33.40097802284269,-23.43968793546964,-18.273343278335236,-16.27834033471826,32.12453374568763,3.8825763424013764,4.7873391466615045,-3.034134310018937,38.25422833332555,-27.88207477020158,42.98320003172696,-12.010346115711531,-12.423804362924642,-6.656858354198047,-19.486256339942262,4.9006358725690164,-21.077875763391702,19.7254517098946,-21.111239758338016,6.056087439055744,21.325615683115107,-14.834285601643495,-9.396677830825531,18.32622323494844,13.620557320663842,-12.916158409318987,-16.439477116222776,-28.11731204515866
0.28,0.028028028028028028,38.05751346348058,2.4543345474521456,-17.25430445106046,-20.03893167576613,5.884809510978052,-0.6242515688417068,-22.124612699738446,39.653037049370944,33.40111510557358,-23.4399049753388,-18.273852921452573,-16.278442807831734,32.12590838038413,3.8826501646745517,4.787794174545602,-3.0347304047498396,38.25524367177743,-27.882737789187264,42.98398977319075,-12.010777786962313,-12.423310171939079,-6.656914061832904,-19.48676030828858,4.900261552207945,-21.078502649137857,19.725427307585445,-21.111616021358948,6.056249171351807,21.326370180925082,-14.83428734278857,-9.396949737463313,18.32609500517736,13.62047767440404,-12.916343455100913,-16.439527875563268,-28.118378587581006
0.29,0.029029029029029027,38.05844500479908,2.4533789740793557,-17.255296515556648,-20.03836170905884,5.884936860224753,-0.6234404586536455,-22.125238494655257,39.65419931903371,33.401232467820016,-23.440112469365868,-18.274367362607652,-16.278537256731315,32.12730997991555,3.882723911230629,4.788262638865428,-3.0353464386516054,38.256268924575,-27.883405376779322,42.98477736679734,-12.01121643172967,-12.42278766620376,-6.656966973249943,-19.487268252351303,4.899869187784461,-21.079137716691434,19.72538743014595,-21.111991070593323,6.056412922149579,21.327136947866794,-14.834277995970478,-9.397224647435845,18.325948539861166,13.620385894571132,-12.916525907008735,-16.43956840765279,-28.119465777676762
0.3,0.03003003003003003,38.059384144004696,2.4523863090564757,-17.256312449402806,-20.037757485205972,5.885065170617059,-0.622599395205661,-22.125870933129235,39.65537601859619,33.40133009528511,-23.44031039338982,-18.274886548415875,-16.278623721566486,32.12873852316988,3.882797580917487,4.788744541051602,-3.0359824242329543,38.25730414059655,-27.884077590662734,42.98556285009812,-12.011662040243685,-12.422236800506282,-6.657017099089019,-19.48778014441816,4.899458730119476,-21.079781022926568,19.725332082702586,-21.11236493836592,6.056578733835349,21.327915983739164,-14.83425754701917,-9.397502555575535,18.32578385209775,13.620282046031095,-12.916705768076818,-16.43959870889464,-28.120573794495513
0.31,0.031031031031031032,38.06033100861591,2.451356423725927,-17.25735232475974,-20.03711905965013,5.885194513609842,-0.6217283289022103,-22.12651002984995,39.656567253337506,33.40140797270913,-23.440498721795205,-18.275410423907612,-16.27870224448039,32.130193988456995,3.8828711724428215,4.789239882256636,-3.036638374545767,38.25834936908267,-27.88475448925899,42.98634626159511,-12.01211460241389,-12.421657530302,-6.657064450330694,-19.488295955764556,4.899030129149746,-21.080432625805283,19.725261270720882,-21.112737656509555,6.056746649602526,21.32870728782458,-14.834225981387243,-9.397783456890751,18.325600955997743,13.62016619447984,-12.916883040407232,-16.439618774631185,-28.121702820919744
0.32,0.03203203203203203,38.061285729267354,2.4502891855886393,-17.25841621567265,-20.036446490183014,5.885324963800772,-0.6208272088031666,-22.127155799990554,39.6577731307466,33.401466083864335,-23.440677427508543,-18.27593893252405,-16.2787728696152,32.13167635349531,3.882944684368323,4.789748663349172,-3.037314303186999,38.25940465962339,-27.885436131738242,42.987127640741285,-12.012574107817134,-12.421049811719215,-6.657109038295488,-19.48881565665214,4.89858333392308,-21.08109258438438,19.725175000016257,-21.113109256383684,6.056916713462494,21.329510858880774,-14.834183284148732,-9.398067346567721,18.325399866685487,13.620038406464761,-12.917057725166375,-16.439628599146342,-28.122853043678667
0.33,0.03303303303303303,38.06224843971441,2.4491844583398437,-17.259504198061226,-20.03573983695061,5.885456598937654,-0.6198959826313877,-22.127808259209747,39.658993760533285,33.40150441154977,-23.44084648199481,-18.276472016112933,-16.27883564311758,32.133185595397805,3.883018115103688,4.79027088490803,-3.0380102243006983,38.26047006214503,-27.88612257803161,42.98790702794077,-12.013040545685223,-12.420413601564773,-6.657150874643089,-19.489339216327316,4.89811829259361,-21.08176095882249,19.725073276765407,-21.11347976889346,6.05708897025574,21.33032669513245,-14.834129439997856,-9.398354219972452,18.325180600300165,13.619898749406813,-12.91722982258134,-16.43962817566821,-28.12402465336193
0.34,0.03403403403403403,38.0632192768376,2.448042101906458,-17.26061634970939,-20.034999162458796,5.885589499925899,-0.6189345967807284,-22.128467423653788,39.66022925463937,33.401522937585895,-23.44100585525401,-18.277009614924236,-16.27889061314422,32.13472169065753,3.883091462900458,4.79080654721605,-3.038726152580123,38.26154562689666,-27.886813888843726,42.98868446454885,-12.013513904892331,-12.419748857330065,-6.657189971371485,-19.48986660301977,4.897634952417123,-21.08243781038731,19.724956107518214,-21.11384922450915,6.057263465663264,21.331154794262712,-14.834064433247702,-9.398644072652676,18.324943173997045,13.61974729162312,-12.917399331936023,-16.43961749637188,-28.1252178444331
0.35000000000000003,0.035035035035035036,38.06419838064669,2.4468619724861376,-17.261752750254697,-20.03422453157929,5.885723750836128,-0.6179429963245164,-22.12913330995858,39.66147972724989,33.401521642809065,-23.44115551581787,-18.277551667605742,-16.278937829867445,32.13628461513245,3.8831647258456865,4.791355650253746,-3.039462103269963,38.262631404436156,-27.887510125665422,42.98945999287178,-12.013994173942175,-12.419055537197469,-6.657226340816046,-19.49039778394096,4.897133259746453,-21.083123201463035,19.724823499210164,-21.114217653285984,6.057440246218269,21.331995153404275,-14.833988247828865,-9.398936900339814,18.324687605948885,13.619584102350128,-12.917566251566951,-16.439596552382387,-28.126432815242964
0.36,0.036036036036036036,38.0651858942845,2.4456439225880504,-17.26291348117734,-20.033416011556017,5.8858594389118775,-0.6169211250245153,-22.129805935251813,39.6627452948045,33.401500507066,-23.441295430746663,-18.278098111198567,-16.278977345480925,32.13787434402976,3.883237901855433,4.791918193692763,-3.040218092168671,38.263727445615864,-27.88821135078663,42.990233656166524,-12.014481340954955,-12.418333600047228,-6.657259995648545,-19.49093272528261,4.896613160026946,-21.08381719555794,19.72467545917532,-21.11458508488439,6.057619359318124,21.332847769130435,-14.83390086728802,-9.399232698950973,18.324413915347446,13.619409251767262,-12.917730578858865,-16.43956533377785,-28.12766976804256
0.37,0.037037037037037035,38.066181964030406,2.4443878010754485,-17.264098625788794,-20.032573672011775,5.885996654577411,-0.6158689253403956,-22.13048531715517,39.66402607600893,33.401459509208074,-23.441425565626158,-18.278648881132582,-16.279009214205423,32.13949085188952,3.883310988668076,4.792494176889139,-3.040994135630894,38.264833801567825,-27.888917627309468,42.991005498640206,-12.014975393654055,-12.41758300546479,-6.657290948876124,-19.491471392215217,4.896074597791995,-21.084519857312177,19.724511995159784,-21.114951548590664,6.057800853236621,21.33371263744584,-14.833802274786464,-9.399531464590954,18.324122122405136,13.619222811021118,-12.917892310240019,-16.439523829592776,-28.12892890899591
0.38,0.03803803803803804,38.06718673930353,2.4430934532101025,-17.265308269220032,-20.031697584955257,5.886135491445604,-0.6147863384397388,-22.131171473786605,39.66532219184658,33.40139862708555,-23.441545884564707,-18.279203911221785,-16.279033492294616,32.141134112567705,3.883383983837447,4.793083598876386,-3.041790250570024,38.26595052368856,-27.88962901916152,42.991775565449466,-12.015476319352505,-12.416803713748594,-6.657319213840208,-19.492013748886528,4.895517516658658,-21.085231252505693,19.724333115335693,-21.115317073338044,6.057984777136504,21.33458975377701,-14.83369245309858,-9.3998331935543,18.323812248356763,13.619024852250138,-12.918051441177202,-16.43947202782155,-28.130210448192475
0.39,0.03903903903903904,38.06820037266551,2.441760720698674,-17.266542498409326,-20.030787824788366,5.886276046325896,-0.6136733042085988,-22.13186442376269,39.66663376559017,33.401317837541704,-23.441656350190517,-18.279763133659596,-16.279050238040963,32.14280409921862,3.8834568847257778,4.7936864583583745,-3.0426064544608513,38.2670776636234,-27.890345591109302,42.9925439026996,-12.015984104939202,-12.415995685918364,-6.657344804215361,-19.49255975842006,4.894941859323349,-21.08595144806637,19.724138828315713,-21.11568168772821,6.058171181082281,21.335479112962652,-14.833571384610279,-9.400137882327357,18.323484315461407,13.61881544860982,-12.918207966170495,-16.439409915422107,-28.13151459965921
0.4,0.04004004004004004,38.06922301982297,2.440389441741098,-17.2678014020896,-20.029844468313815,5.886418419232294,-0.6125297612626455,-22.13256418620101,39.6679609228135,33.40121711640688,-23.441756923649084,-18.28032647901408,-16.279059511781632,32.144500784276666,3.883529688496465,4.794302753702044,-3.043442765342335,38.26821527325029,-27.891067408771917,42.993310557443564,-12.016498736864877,-12.415158883723869,-6.657367734008097,-19.49310938291363,4.894347567557624,-21.086680512078296,19.723929143168053,-21.116045420053194,6.058360116053329,21.336380709243734,-14.833439051317376,-9.400445527590355,18.323138347004384,13.61859467429838,-12.918361878747742,-16.43933747831978,-28.132841581372233
0.41000000000000003,0.04104104104104104,38.07025483962953,2.4389794510810523,-17.26908507077532,-20.028867594743005,5.886562713391403,-0.6113556469589179,-22.13327078072265,39.669303791403266,33.401096438492495,-23.441847564600817,-18.28089387622311,-16.27906137590445,32.14622413943743,3.8836023921066403,4.794932482929926,-3.0442992018204897,38.269363404663174,-27.89179453863492,42.99407557768072,-12.017020201127824,-12.414293269654213,-6.657388017555637,-19.493662583437896,4.893734582204053,-21.08741851379019,19.72370406943198,-21.116408298317744,6.058551633957273,21.337294536253324,-14.833295434823922,-9.400756126219528,18.32277436729932,13.618362604582945,-12.918513171458729,-16.439254701411365,-28.134191615268083
