t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44
0.0,0.0,9.592287048908041,-30.750648135876148,-21.96957866707052,-8.97026731433514,11.87390536872352,-20.53270640301521,-26.3455706752433,37.53840508751669,-11.367649321868582,1.4321080181406303,-30.959491692831943,-14.193395782490885,-18.16040824839914,38.23972584765422,-6.2990918268798275,-5.76388333370879,-12.209706277060492,-20.484140116556922,21.96468296322995,36.959844900809586,17.90688390632859,-2.6282642302766663,8.548205465423733,-18.933329311155138,-23.483473378005353,29.83727777618837,30.573374389237447,14.695252959327703,-25.390125980997823,-21.91139467198471,-10.828774314396421,39.24787527396463,-18.01915698552567,34.10368041704455,37.386691388986236,-29.205628968433988,27.886920265945662,42.2830572808975,-8.099382631012594,2.07131495363275,22.452354550845833,-6.565185534868099,-33.15494977191309,-23.848028160007726,-10.591195181648903
0.01,0.001001001001001001,9.592478721295548,-30.751265760532284,-21.970019201357026,-8.970449796698642,11.874142564649782,-20.533118303528077,-26.34609869921428,37.53915432680009,-11.367879787610777,1.4321341210091956,-30.960112923001056,-14.193682224856241,-18.160772218527264,38.2404882408238,-6.299218157121383,-5.763999252746521,-12.209950845335134,-20.484552557373092,21.965120611714774,36.96058255161677,17.907239744765846,-2.6283168413680524,8.548376136224421,-18.933710574438116,-23.48394566596759,29.837871718151998,30.573982847037044,14.695545100894316,-25.39063406798456,-21.9118360288696,-10.828992389684446,39.24865807974427,-18.01952001820691,34.10436055503965,37.38743735350828,-29.206214237628995,27.887475833726608,42.283900377976735,-8.099547526659997,2.0713563619146114,22.452801334232188,-6.565318934206882,-33.155613498490055,-23.84850730920835,-10.591408813268012
0.02,0.002002002002002002,9.592649238569956,-30.751917238910885,-21.97047677713055,-8.970651638077817,11.874399667866976,-20.53351391524767,-26.346588960189152,37.539891644298834,-11.368113232731067,1.4321233151905608,-30.960716625397144,-14.19394881836521,-18.161133592251417,38.24125798166841,-6.299316602527599,-5.764096655605547,-12.210226359778414,-20.484971210804368,21.965519750711522,36.961337554554646,17.90762740095376,-2.6283626878619897,8.54854999709927,-18.934122836981732,-23.484454787188227,29.838506814532355,30.574576177258358,14.695856827424405,-25.391134430684854,-21.9122657072539,-10.829193323116785,39.249432213698775,-18.019885753445017,34.10503768899178,37.388169275145835,-29.20679191889657,27.888027253228863,42.28476054448073,-8.099676479499767,2.071384423530684,22.45324192835338,-6.565447701657405,-33.156248389187425,-23.849036670848115,-10.591636436677897
0.03,0.003003003003003003,9.59279859247096,-30.752602621395194,-21.970951420428516,-8.970872832669519,11.874676659760722,-20.533893244925697,-26.3470414239928,37.540617024374235,-11.368349657649174,1.432075575824353,-30.96130280485325,-14.194195537062747,-18.161492345426275,38.24203503772418,-6.2993871806333335,-5.764175545739542,-12.210532803267572,-20.48539606562902,21.965880386259183,36.962109932241916,17.908046859089083,-2.628401762429327,8.548727044667064,-18.934566094176816,-23.485000748526456,29.839183099354955,30.57515438705899,14.696188104308547,-25.39162703352761,-21.91268373153797,-10.829377111833036,39.25019768709744,-18.02025422544463,34.10571183914519,37.3888871046503,-29.207361958147388,27.88857451586147,42.28563777766445,-8.09976950581143,2.0713991651328847,22.45367636661645,-6.5655718505123595,-33.156854397213316,-23.849616241134676,-10.591878068092141
0.04,0.004004004004004004,9.592926774795039,-30.753321962151933,-21.971443158891205,-8.971113375585947,11.874973523519941,-20.534256298559658,-26.347456059268055,37.5413304511789,-11.368589063175541,1.4319908770857261,-30.961871465956744,-14.194422352667607,-18.16184845375354,38.242819373800444,-6.299429910298218,-5.764235928105079,-12.210870157643726,-20.485827110285484,21.966202524679783,36.96289971071742,17.908498103325226,-2.62843405717272,8.548907273206952,-18.935040341931337,-23.48558355499927,29.83990060794947,30.575717486925612,14.696538894389738,-25.39211184129561,-21.91309012607928,-10.829543756792127,39.25095450953553,-18.020625469468513,34.106383023141206,37.3895907957561,-29.207924302971083,27.889117612580684,42.28653207680501,-8.099826615171837,2.071400613574382,22.454104684246683,-6.565691392527093,-33.15743147450876,-23.850246015090065,-10.592133725620851
0.05,0.005005005005005005,9.593033777395606,-30.754075319120904,-21.971952021762867,-8.971373262852351,11.875290244134304,-20.5346030813934,-26.347832837469088,37.54203190864286,-11.368831450512982,1.431869192188644,-30.96242261304122,-14.194629234567621,-18.162201892787863,38.2436109519701,-6.299444811713429,-5.764277809172743,-12.211238403703186,-20.486264332873777,21.966486172578875,36.96370691941963,17.90898111775916,-2.6284595636284527,8.549090674659448,-18.935545576650657,-23.486203209766323,29.84065937692168,30.576265490667456,14.696909157971795,-25.392588819128008,-21.91348491519379,-10.829693262764604,39.25170268893406,-18.02099952183843,34.107051256031596,37.39028030516369,-29.208478902642117,27.88965653389562,42.28744344319866,-8.099847810449639,2.0713887959070636,22.45452691829925,-6.565806337921253,-33.15797957175146,-23.850925986525237,-10.592403429265518
0.06,0.006006006006006006,9.593119592183273,-30.75486275400253,-21.972478039892962,-8.97165249140444,11.875626808391907,-20.534933597917735,-26.3481717328557,37.54272138045973,-11.3690768212588,1.431710493390734,-30.96295625017877,-14.19481614981434,-18.162552637943314,38.24440973155954,-6.299431906409784,-5.764301196940176,-12.211637521187267,-20.486707721156524,21.966731336847005,36.96453159116483,17.909495886417144,-2.628478272768164,8.549277238626917,-18.936081795215543,-23.486859714114182,29.841459444123334,30.576798415410803,14.697298852827467,-25.39305793252359,-21.91386812315735,-10.82982563832531,39.25244223153898,-18.02137641993667,34.1077165502914,37.3909555925228,-29.209025708125793,27.890191269873867,42.2883718801577,-8.099833087799922,2.071363739378891,22.454943107671408,-6.5659166953808175,-33.15849863835898,-23.851656148012726,-10.59268720091376
0.07,0.007007007007007007,9.593184211126268,-30.75568433224329,-21.97302124573756,-8.971951059085486,11.875983204877201,-20.53524785187115,-26.348472722488587,37.543398850072954,-11.369325177407374,1.4315147519997198,-30.96347238117262,-14.194983063117048,-18.162900664500317,38.24521566913834,-6.299391217267137,-5.764306100947046,-12.212067488770584,-20.487157262559645,21.966938024662205,36.96537376212408,17.910042393239245,-2.628490175000469,8.549466952373558,-18.936648994957967,-23.48755306743999,29.842300848620013,30.577316281594403,14.697707934206257,-25.393519147344787,-21.91423977420708,-10.829940895846455,39.25317314191981,-18.021756202208135,34.108378915831395,37.391616620415775,-29.209564672084376,27.89072181014697,42.289317393007316,-8.099782436659028,2.071325471431149,22.455353293115273,-6.566022472060502,-33.15898862249136,-23.85243649085745,-10.592985064333929
0.08,0.008008008008008008,9.593227626250977,-30.75654012301901,-21.973581673360886,-8.972268964643135,11.876359423969157,-20.53554584624057,-26.34873578622556,37.54406430066212,-11.369576521353213,1.4312819383814386,-30.963971009550132,-14.195129936836153,-18.163245947613092,38.24602871850846,-6.299322768525083,-5.764292532291933,-12.212528284047842,-20.48761294417267,21.967106243493472,36.9662334717989,17.910620622062744,-2.628495260172483,8.549659800824879,-18.93724717363467,-23.488283267234525,29.84318363065686,30.57781911296585,14.698136354841965,-25.393972429822494,-21.914599892542803,-10.830039051491068,39.253895422967645,-18.022138908163054,34.10903836001009,37.39226335434115,-29.21009574888338,27.89124814391587,42.29027998908243,-8.099695839739532,2.0712740196955863,22.455757517251175,-6.566123673586548,-33.15944947105316,-23.853267005065614,-10.593297045169605
0.09,0.009009009009009009,9.59324982964263,-30.757430199216007,-21.974159358437003,-8.972606207725914,11.876755457839675,-20.535827583262208,-26.348960906718737,37.54471771512939,-11.369830855894476,1.4310120219694584,-30.964452138556194,-14.195256730975956,-18.16358846231762,38.24684883069322,-6.299226585794963,-5.764260503651127,-12.213019883519133,-20.488074752748712,21.967236001105256,36.96711076299564,17.91123055660432,-2.6284935175712443,8.549855766566653,-18.937876329398488,-23.489050309064687,29.84410783162223,30.578306936578915,14.698584064959956,-25.394417746561665,-21.914948502328475,-10.830120125206841,39.254609075892574,-18.022524578380285,34.109694887645304,37.392895762697385,-29.210618894597957,27.891770259956242,42.2912596777244,-8.099573273025428,2.071209411991446,22.456155824581554,-6.566220304059875,-33.15988112969499,-23.854147679311772,-10.593623170933936
