t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.0,0.0,-36.76241120322428,-25.053797032268484,37.003232485398456,2.869749162764185,-5.41728146561574,-33.825075919694264,20.00147333295504,22.83677675305776,-10.236682520162566,31.738897734055165,-2.317026223537132
0.01,0.001001001001001001,-36.763147958103374,-25.054300686169405,37.003970460275006,2.8698037300448602,-5.417390197085297,-33.825752498846306,20.001871847828966,22.83723314528068,-10.23689009525092,31.7395318248646,-2.317074469110659
0.02,0.002002002002002002,-36.763882683141645,-25.05480789951895,37.00470659174455,2.8698531002305465,-5.41748614691619,-33.82644111422302,20.002273774211325,22.83767755292314,-10.237083663726237,31.740171529639774,-2.317125937495145
0.03,0.003003003003003003,-36.764615379243025,-25.055318664965846,37.00544088064632,2.86989727329469,-5.417569305757,-33.82714176465127,20.002679110323758,22.838109974282077,-10.237263241081568,31.7408168581636,-2.3171806372835837
0.04,0.004004004004004004,-36.7653460468979,-25.055832975046393,37.006173327286895,2.8699362493061793,-5.417639664524993,-33.827854449342304,20.003087855287752,22.838530407238252,-10.23742884280554,31.741467820481937,-2.317238577255735
0.05,0.005005005005005005,-36.76607468618313,-25.056350822184193,37.00690393144146,2.8699700284285847,-5.417697214406448,-33.828579167890105,20.003500009125126,22.838938849253708,-10.237580484382017,31.74212442690347,-2.317299766378302
0.06,0.006006006006006006,-36.766801296762054,-25.05687219868996,37.00763269235504,2.86999861091941,-5.4177419468569195,-33.82931592026968,20.003915572758544,22.83933529736929,-10.237718181289964,31.742786687999594,-2.317364213805156
0.07,0.007007007007007007,-36.76752587788447,-25.057397096761306,37.00835960874384,2.8700219971293537,-5.4177738536014575,-33.83006470683527,20.00433454801208,22.839719748202207,-10.237841949003512,31.743454614604293,-2.3174319288776126
0.08,0.008008008008008008,-36.76824842838657,-25.057925508482594,37.00908467879649,2.8700401875015844,-5.417792926634765,-33.83082552831852,20.00475693761183,22.84009219794366,-10.237951802992221,31.744128217814,-2.317502921124754
0.09,0.009009009009009009,-36.76896894669086,-25.05845742582478,37.009807900175375,2.870053182571025,-5.417799158221305,-33.83159838582652,20.005182745186588,22.840452642356492,-10.23804775872154,31.744807508987474,-2.3175772002638015
0.1,0.01001001001001001,-36.769687430806016,-25.058992840645306,37.01052927001794,2.870060982963649,-5.417792540895353,-33.832383280839856,20.005611975268533,22.840801076772905,-10.23812983165346,31.745492499745644,-2.3176547762005355
