t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35
0.31,0.031031031031031032,32.70494071734258,-32.77352680557338,-10.271265936686925,-1.9088456293086218,-24.383805935949603,-2.7046244907450916,1.6040499125552614,-20.757050204616235,-8.073645789136881,-17.407458556576877,39.95273662746026,-20.83054559232552,-11.292073221269941,39.04771897479633,32.07233476575611,36.61763184210574,19.991049070701777,20.2869406897676,17.238036051920066,17.018099120285274,4.36919595373156,-9.70781545955284,11.562214127788142,2.4499078222782322,-16.555484734945306,32.757542556148174,-15.56868835218237,-17.917024247011078,-37.33371935424839,-27.752987271416508,27.587448496649717,-8.291599040838273,38.83432254464163,-28.4507491152227,-27.846980704636326,-31.231970548664584
0.32,0.03203203203203203,32.70554516075175,-32.775623126510126,-10.271749156015542,-1.9093638981723113,-24.38365303431208,-2.7049948605232674,1.6035924294781119,-20.758030118532034,-8.073951025031336,-17.407565390410195,39.95285153672271,-20.83151316146838,-11.291461063644096,39.04978749987301,32.07433876603662,36.618517571675966,19.99173614801062,20.287824287059625,17.23840204672055,17.017977419308124,4.369687303732574,-9.70837948195386,11.562468374544212,2.4502283848002135,-16.555771384263444,32.758120266579894,-15.568128377071426,-17.91747765065064,-37.33477391846281,-27.75357258014069,27.587839972710185,-8.291724932270597,38.83528296761663,-28.452131222507997,-27.847907026412415,-31.232120444246547
0.33,0.03303303303303303,32.706148871820425,-32.77776467872009,-10.272240647854668,-1.9098975420526176,-24.38347873053912,-2.705376157310406,1.60312041561905,-20.759028145199952,-8.074262739033449,-17.407663751141186,39.95294577690012,-20.832499601844184,-11.290820886972666,39.05189541716679,32.07638605358971,36.61940868217343,19.99243335007141,20.28872485971133,17.238767587976582,17.017839466135214,4.370190287812649,-9.70895565031745,11.562723503833432,2.450558144970305,-16.556056155832753,32.75869562881769,-15.56754103953157,-17.91793362075288,-37.33583814481696,-27.75415875497935,27.588226443410804,-8.291850661835824,38.83625009264457,-28.45353934163965,-27.84884525858158,-31.232254790676144
0.34,0.03403403403403403,32.70675191623629,-32.7799513490595,-10.272740352430377,-1.9104465596133287,-24.383282979766378,-2.7057684270917375,1.602633977320614,-20.760044273548118,-8.074581089353574,-17.40775359165084,39.95301948998694,-20.833505006822996,-11.290152623712636,39.0540425334401,32.07847655156363,36.62030519603389,19.993140753475156,20.28964252154674,17.239132579228247,17.017685149028438,4.370704769095888,-9.709543988845272,11.562979523053084,2.4508971400255493,-16.556339028491227,32.75926867220464,-15.566926424123265,-17.918392116977767,-37.33691201607714,-27.754745798919316,27.588607918934756,-8.291976327910294,38.83722398179064,-28.45497345341847,-27.84979540881317,-31.232373573318196
0.35000000000000003,0.035035035035035036,32.70735436121722,-32.78218302114423,-10.273248208145784,-1.911010949711468,-24.383065737085097,-2.7061717159937357,1.6021332237023729,-20.761078491775077,-8.074906238223596,-17.40783486378737,39.953072823669174,-20.834529471917246,-11.289456205515753,39.056228650379815,32.080610179989975,36.621207135690156,19.99385843745181,20.29057738862159,17.239496922241898,17.017514353604426,4.371230606637505,-9.71014452237508,11.563236439442624,2.4512454083501956,-16.556619981117734,32.759839428408306,-15.566284618624413,-17.918853098028347,-37.33799551457677,-27.755333715863323,27.58898440988299,-8.292102031607557,38.838204698939734,-28.456433537385735,-27.850757485386392,-31.23247677694409
0.36,0.036036036036036036,32.707956275546714,-32.78445957532611,-10.273764151547576,-1.911590711411126,-24.382826957549028,-2.7065860702987834,1.601618266673656,-20.76213078735187,-8.075238351926059,-17.40790751834059,39.953105931337944,-20.83557309479978,-11.288731563240761,39.05845356458772,32.0827868557472,36.62211452356129,19.994586483884497,20.29152957924819,17.239860517012524,17.01732696280349,4.371767655408422,-9.710757276376597,11.563494260058476,2.451602989463409,-16.55689899262701,32.760407931443176,-15.565615714064663,-17.919316521638923,-37.339088622205054,-27.75592251063737,27.58935592727844,-8.292227876814708,38.839192309800126,-28.457919571772994,-27.851731497185256,-31.232564385720018
0.37,0.037037037037037035,32.70855772961039,-32.78678088866957,-10.274288117292244,-1.9121858439977037,-24.382566596181395,-2.7070115364601777,1.601089220946179,-20.763201147024272,-8.075577600823818,-17.407971505015823,39.95311897210288,-20.836635975322174,-11.287978626966064,39.060717067571964,32.08500649252418,36.62302738204163,19.995324977324078,20.29249921402082,17.240223261766253,17.017122856857885,4.372315766279537,-9.711382276947154,11.563752991747966,2.4519699240063924,-16.55717604196434,32.76097421769354,-15.564919804760388,-17.91978234456282,-37.3401913203954,-27.756512188998208,27.589722482570235,-8.292353970229668,38.840186881907336,-28.459431533451024,-27.852717453693174,-31.232636383194833
0.38,0.03803803803803804,32.7091587954336,-32.78914683492851,-10.274820038112034,-1.9127963469925746,-24.38228460798195,-2.70744816111747,1.6005462040465397,-20.76428955681516,-8.075924159390206,-17.408026772407393,39.95311211080529,-20.83771821553336,-11.287197326002852,39.06301894573965,32.087269000783635,36.62394573348962,19.996074005004004,20.293486415841667,17.240585052962974,17.016901913259407,4.372874786005674,-9.712019550807046,11.564012641122382,2.4523462537289125,-16.557451108099926,32.76153832593681,-15.56419698835031,-17.92025052255971,-37.34130359011346,-27.757102757640997,27.590084087637933,-8.292480421399405,38.841188484628,-28.460969397877907,-27.853715364987316,-31.232692752287495
0.39,0.03903903903903904,32.709759546720115,-32.79155728452361,-10.27535984478067,-1.91342222016816,-24.381980947934085,-2.707895991112131,1.599989336328558,-20.765396002027074,-8.07627820623971,-17.40807326797163,39.95308551803105,-20.838819919698537,-11.286387588908648,39.06535898039066,32.0895742877257,36.624869600216414,19.996833656855472,20.294491309947364,17.240945785299086,17.01666400672631,4.37344455720919,-9.712669125294637,11.564273214529145,2.4527320214752146,-16.55772417002289,32.76210029736732,-15.563447365831726,-17.920721010382486,-37.34242541184489,-27.7576942242071,27.590440754795758,-8.292607342759117,38.84219718916383,-28.462533139046304,-27.85472524173264,-31.232733475274113
0.4,0.04004004004004004,32.710360058891915,-32.79401210452004,-10.275907466078843,-1.9140634635634277,-24.381655571012,-2.7083550735035344,1.5994187409854297,-20.766520467244938,-8.076639924159165,-17.408110937999457,39.953039370123165,-20.839941194318325,-11.285549343501309,39.06773694771273,32.09192225725158,36.625799004474246,19.99760402552287,20.29551402393604,17.241305351710395,17.016409009169557,4.374024918363243,-9.713331028361164,11.564534718023069,2.4531272711693157,-16.557995206734965,32.762660175620496,-15.562671041597318,-17.921193761763725,-37.343556765582775,-27.758286597292027,27.590792496796812,-8.292734849672351,38.843213068555656,-28.464122729429917,-27.85574709517563,-31.23275853377459
