t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.0,0.0,0.4987085281891628,17.596809312186284,13.770373511656016,6.437177173080949,-8.814201183599181,-19.610237332030437,34.23810220825926,-16.038174023742314,-25.049230783801228,-37.07220316295231,34.96577994198503
0.01,0.001001001001001001,0.49871575840033133,17.597158205612295,13.770646188471067,6.43730424889207,-8.814378198760458,-19.610629572587477,34.238785617945744,-16.038496051246867,-25.04973341044781,-37.07294610992772,34.966477512880054
0.02,0.002002002002002002,0.4987043857347406,17.597516851413904,13.770917024349277,6.437421559948596,-8.814544556186732,-19.611004294514057,34.23947053685267,-16.03881476714152,-25.050233836826497,-37.07370612341178,34.96717740901263
0.03,0.003003003003003003,0.49867437638700257,17.597885256152992,13.771186017037289,6.437529106336178,-8.81470023141373,-19.611361505171207,34.240156990666605,-16.039130187348302,-25.050732070884198,-37.07448324919632,34.96787968666492
0.04,0.004004004004004004,0.49862569650886174,17.598263427120436,13.771453163450454,6.43762688814235,-8.81484519881418,-19.611701212492,34.240845005525046,-16.039442327568167,-25.051228121353176,-37.07527753450554,34.96858440321715
0.05,0.005005005005005005,0.4985583122042923,17.598651372331165,13.771718459668225,6.437714905455323,-8.814979431593741,-19.612023424983036,34.24153460802312,-16.039751203282858,-25.05172199775235,-37.07608902799876,34.969291617159854
0.06,0.006006006006006006,0.4984721895247587,17.599049100519018,13.771981900929376,6.437793158362872,-8.815102901786636,-19.612328151726413,34.24222582522044,-16.040056829756722,-25.052213710388713,-37.07691777977317,34.97000138810643
0.07,0.007007007007007007,0.49836729446463923,17.59945662113142,13.772243481627052,6.437861646951338,-8.815215580250978,-19.612615402382197,34.24291868464807,-16.040359222038575,-25.052703270358865,-37.07776384136651,34.97071377680585
0.08,0.008008008008008008,0.49824359295681436,17.59987394432386,13.772503195303653,6.437920371304727,-8.815317436663822,-19.612885187191374,34.24361321431572,-16.040658394963522,-25.053190689550625,-37.07862726575982,34.97142884515562
0.09,0.009009009009009009,0.498101050868419,17.60030108095416,13.772761034645518,6.437969331503921,-8.8154084395159,-19.613137516979275,34.244309442719064,-16.04095436315481,-25.053675980644776,-37.07950810738006,34.972146656214974
0.1,0.01001001001001001,0.4979396339967602,17.60073804257654,13.773016991477457,6.438008527625993,-8.815488556106077,-19.613372403159524,34.24500739884718,-16.041247141025668,-25.054159157116903,-37.08040642210278,34.97286727421827
0.11,0.011011011011011011,0.4977593080654007,17.601184841435476,13.77327105675708,6.438037959743619,-8.815557752535485,-19.613589857738443,34.24570711219022,-16.04153674278115,-25.054640233239343,-37.08132226725477,34.973590764588636
0.12,0.012012012012012012,0.49756003872040794,17.60164149045934,13.77352322056896,6.438057627924607,-8.815615993701387,-19.613789893319986,34.24640861274723,-16.04182318241999,-25.05511922408325,-37.082255701616596,34.97431719395189
0.13,0.013013013013013013,0.49734179152676994,17.60210800325383,13.773773472118599,6.4380675322315195,-8.815663243290725,-19.613972523111144,34.24711193103414,-16.04210647373642,-25.055596145520752,-37.08320678542521,34.97504663015062
0.14,0.014014014014014014,0.4971045319649775,17.602584394095146,13.774021799726215,6.438067672721407,-8.815699463773363,-19.614137760927868,34.24781709809188,-16.042386630322053,-25.056071014227243,-37.08417558037646,34.97577914225858
0.15,0.015015015015015015,0.4968482254277736,17.60307067792299,13.774268190820338,6.438058049445643,-8.815724616395043,-19.61428562120147,34.24852414549476,-16.042663665567705,-25.05654384768376,-37.08516214962757,34.97651480059527
0.16,0.016016016016016016,0.49657283721706996,17.603566870333264,13.774512631931206,6.4380386624498644,-8.815738661170032,-19.614416118985552,34.24923310535897,-16.042937592665258,-25.057014664179498,-37.086166557799615,34.977253676740816
0.17,0.017017017017017015,0.49627833254103065,17.60407298757059,13.77475510868398,6.438009511774011,-8.815741556873466,-19.614529269963413,34.24994401035125,-16.04320842460951,-25.057483482814423,-37.087188870979894,34.97799584355108
0.18,0.018018018018018018,0.49596467651132375,17.604589046520545,13.774995605791757,6.437970597452473,-8.815733261033387,-19.61462509045598,34.25065689369783,-16.043476174200023,-25.057950323501995,-37.088229156724324,34.978741375173016
0.19,0.01901901901901902,0.4956318341405403,17.605115064701668,13.77523410704838,6.4379219195143405,-8.81571372992248,-19.614703597430243,34.25137178919345,-16.043740854042984,-25.05841520697202,-37.08928748405973,34.97949034706031
0.2,0.02002002002002002,0.4952797703397807,17.60565106025719,13.775470595321057,6.437863477983749,-8.815682918549506,-19.614764808508188,34.25208873121066,-16.044002476553054,-25.0588781547736,-37.090363923486116,34.98024283598926
0.21,0.02102102102102102,0.49490844991640925,17.606197051946527,13.775705052542762,6.437795272880334,-8.815640780650412,-19.614808741976255,34.252807754709266,-16.04426105395523,-25.059339189278223,-37.09145854697884,34.980998920074896
0.22,0.022022022022022022,0.4945178375719756,17.606753059136476,13.775937459704444,6.437717304219785,-8.815587268679156,-19.614835416795298,34.253528895245985,-16.044516598286698,-25.059798333682945,-37.09257142799079,34.98175867878745
0.23,0.023023023023023025,0.49410789790030407,17.607319101792168,13.776167796847018,6.4376295720144965,-8.815522333798201,-19.614844852611064,34.254252188984324,-16.04476912139871,-25.060255612013695,-37.09370264145443,34.98252219296902
0.24,0.024024024024024024,0.49367859538575026,17.607895200467713,13.776396043053143,6.437532076274323,-8.815445925868712,-19.614837069765183,34.25497767270463,-16.045018634958424,-25.060711049128713,-37.094852263783835,34.98328954485054
0.25,0.025025025025025023,0.49322989440162435,17.608481376296574,13.776622176438797,6.437424817007431,-8.815357993440426,-19.614812089306678,34.25570538381438,-16.045265150450792,-25.06116467072209,-37.096020372876616,34.98406081806903
0.26,0.026026026026026026,0.4927617592087814,17.609077650981636,13.776846174144618,6.43730779422125,-8.815258483741227,-19.614769933003988,34.25643536035867,-16.045508679180408,-25.061616503327436,-37.097207048115784,34.98483609768512
0.27,0.02702702702702703,0.4922741539543781,17.609684046784995,13.777068012327033,6.437181007923526,-8.815147342666387,-19.614710623357524,34.25716764103094,-16.045749232273383,-25.06206657432167,-37.098412370371534,34.98561547020086
0.28,0.028028028028028028,0.4917670426707954,17.61030058651741,13.777287666149167,6.43704445812346,-8.815024514767508,-19.614634183612726,34.25790226518385,-16.045986820679218,-25.06251491192892,-37.09963642200294,34.98639902357785
