t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
0.0,0.0,-44.0065307799464,16.13774625043859,30.79842697993096,10.592462913468996,-21.13952452644574,15.796008522383353,9.596593781038878,-14.120555079757779,3.881197887137136,-10.982732009150254,1.413659354118555,10.748188836936386,-35.65922924933289,27.97866037089708
0.01,0.001001001001001001,-44.007412423807686,16.138067684204394,30.799040249270703,10.592674225007386,-21.1399483815088,15.79632359264984,9.596783541944069,-14.120838183280584,3.881272960275832,-10.982951696861589,1.4136858642322268,10.748401244316913,-35.65994477471949,27.979219349993656
0.02,0.002002002002002002,-44.0083120495985,16.138378229783925,30.799659102511914,10.592889205622665,-21.140369119168025,15.79662981505801,9.596982453963776,-14.12113926229679,3.881352190056233,-10.98316309414225,1.4137248340906545,10.748604508318493,-35.66065592770045,27.97979236521721
0.03,0.003003003003003003,-44.00922968584346,16.13867788802926,30.800283514411138,10.593107842949035,-21.140786727330514,15.79692721437883,9.597190547546607,-14.12145830533775,3.881435578950608,-10.983366196838583,1.4137762523225672,10.748798628905666,-35.66136271566157,27.98037941523503
0.04,0.004004004004004004,-44.010165361706285,16.13896665998853,30.800913459097757,10.593330123974905,-21.141201193892105,15.797215815620914,9.597407853259762,-14.121795301210469,3.881523129417272,-10.983561000642256,1.4138401080760203,10.748983606266947,-35.66206514538746,27.98098049885333
0.05,0.005005005005005005,-44.01111910698836,16.13924454690667,30.80154891007157,10.593556035042099,-21.141612506738365,15.797495644031496,9.597634401787948,-14.122150238994253,3.881614843900027,-10.983747501089882,1.4139163910194157,10.749159440815356,-35.662763223061674,27.981595615014815
0.06,0.006006006006006006,-44.01209095212719,16.13951155022628,30.80218984020036,10.593785561844971,-21.142020653745593,15.797766725097473,9.597870223932235,-14.122523108037226,3.881710724827573,-10.983925693562655,1.4140050913424973,10.749326133188982,-35.66345695426694,27.9822247627961
0.07,0.007007007007007007,-44.01308092819482,16.139767671588533,30.802836221717385,10.594018689429458,-21.14242562278186,15.798029084546537,9.59811535060887,-14.1229138979527,3.881810774612891,-10.984095573286032,1.4141061997573232,10.74948368425159,-35.66414634398531,27.982867941404994
0.08,0.008008008008008008,-44.01408906689615,16.140012912834155,30.8034880262189,10.594255402192049,-21.14282740170808,15.79828274834839,9.598369812848022,-14.12332259861539,3.8819149956525965,-10.984257135329418,1.4142197074992138,10.74963209509329,-35.66483139659835,27.983525150177634
0.09,0.009009009009009009,-44.015115400567225,16.14024727600448,30.804145224661596,10.594495683878682,-21.143225978379093,15.798527742716038,9.598633641792476,-14.123749200157517,3.8820233903262658,-10.9844103746059,1.4143456063276763,10.749771367031222,-35.66551211588732,27.98419638857548
0.1,0.01001001001001001,-44.01615996217342,16.14047076334258,30.804807787360033,10.594739517583566,-21.14362134064482,15.798764094107163,9.598906868696268,-14.124193692964734,3.8821359609957318,-10.984555285871998,1.4144838885273079,10.749901501610317,-35.666188505033304,27.984881656182168
0.11,0.011011011011011011,-44.01722278530755,16.14068337729446,30.80547568398405,10.594986885747925,-21.144013476351397,15.798991829225582,9.599189524923258,-14.124656067671935,3.882252710004353,-10.984691863727443,1.4146345469086743,10.750022500604082,-35.666860566617416,27.98558095270022
0.12,0.012012012012012012,-44.018303904187945,16.140885120510315,30.806148883556123,10.59523777015867,-21.14440237334237,15.799210975022778,9.599481641945639,-14.125136315158912,3.8823736396762514,-10.98482010261498,1.4147975748091668,10.750134366015436,-35.66752830262093,27.98629427794762
0.13,0.013013013013013013,-44.019403353656394,16.141075995845867,30.80682735444873,10.595492151946992,-21.144788019459924,15.799421558699517,9.599783251342386,-14.125634426545872,3.8824987523155254,-10.98493999682021,1.4149729660938368,10.750237100077598,-35.66819171442542,27.98702163185423
0.14,0.014014014014014014,-44.02052116917607,16.141256006363776,30.807511064381657,10.595750011586887,-21.14517040254612,15.799623607707542,9.60009438479763,-14.126150393188817,3.8826280502054296,-10.985051540471433,1.4151607151562084,10.750330705255012,-35.66885080281291,27.987763014458068
0.15,0.015015015015015015,-44.02165738682934,16.141425155335106,30.808199980419314,10.596011328893598,-21.145549510444177,15.799817149751341,9.600415074098981,-14.126684206674785,3.882761535607529,-10.985154727539548,1.4153608169190686,10.750415184244327,-35.669505567966034,27.988518425901468
0.16,0.016016016016016016,-44.022812043315504,16.141583446240872,30.808894068967994,10.596276083021987,-21.145925330999773,15.800002212790002,9.60074535113576,-14.127235858816938,3.8828992107608227,-10.985249551837951,1.4155732668352354,10.750490539975415,-35.67015600946813,27.989287866427055
0.17,0.017017017017017015,-44.023985175948475,16.141730882773647,30.809593295773134,10.596544252464836,-21.146297852062396,15.800178825039135,9.601085247897176,-14.12780534164953,3.88304107788084,-10.985336007022473,1.4157980608883065,10.750556775612441,-35.67080212630341,27.99007133637361
