t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
0.0,0.0,-23.1503596792274,3.1750124475169494,30.074621087701747,-14.14086370915976,40.10864617339293,-19.61538343124924,-20.213095920452904,25.671894666389292,-8.514166431714274,38.810562182988264,39.59777637016949,5.28828987510508,26.739184665273697,17.668822033457246,-29.811309190477253,13.775200518350653,-31.1355161355341,-34.9031571568715,-3.199952956454762,0.8120287304631199,0.572337553221438,-5.507229105126593,-6.461617588855061,20.214843548565486,5.479880499470658,-4.744845200939781,-32.28978915813579,-36.76182771848802,-5.385812977986251,-13.918337906219675,24.166053805914625
0.01,0.001001001001001001,-23.150822987826096,3.1750733345313504,30.07522128264448,-14.141148409836257,40.10944777533025,-19.615776582908406,-20.21350319231832,25.672407802079935,-8.514338488501734,38.81133584996365,39.5985661131122,5.288395638299739,26.739719285449695,17.669175339045875,-29.811907605315774,13.775473365819176,-31.136141742552326,-34.903857265577585,-3.2000181861729375,0.8120428759918411,0.5723485157978856,-5.507341454752572,-6.461748781999992,20.21524558565149,5.479989142413557,-4.744941217674908,-32.29043745475088,-36.762563975889755,-5.385921855073506,-13.918617388018138,24.16653457412637
0.02,0.002002002002002002,-23.151321280862557,3.1751033321322844,30.075841304078384,-14.141421568103233,40.11024226449358,-19.616144816482304,-20.213890670318712,25.672918680972835,-8.514461524199868,38.81210323663056,39.599363664361135,5.288531208055846,26.740240063485682,17.6695680473219,-29.812502073664078,13.77573237340487,-31.136782724001808,-34.90454858454384,-3.2001017346130176,0.8120525771804061,0.5723493541845304,-5.507467436233681,-6.46186151099561,20.21563264922402,5.480095906793526,-4.745053393843756,-32.2910948740272,-36.76329449828314,-5.386054765105929,-13.918901121315834,24.16701780536331
0.03,0.003003003003003003,-23.151854537741738,3.1751024540391275,30.076481154325197,-14.141683174433796,40.111029725116275,-19.616488157219102,-20.21425833772709,25.673427327198795,-8.514535553610742,38.81286431206261,39.6001689619952,5.28869659173746,26.7407470114151,17.670000150908066,-29.813092595021935,13.775977534993064,-31.137439064057112,-34.90523115273054,-3.2002035937789666,0.8120578304053482,0.5723400683162971,-5.507607051297138,-6.461955773351344,20.216004741775603,5.480200799207033,-4.745181741976245,-32.291761451767684,-36.764019212148604,-5.386211726011375,-13.919189140337338,24.167503490803877
0.04,0.004004004004004004,-23.152422737269493,3.1750707136372656,30.07714083880732,-14.141933215057666,40.11181023920168,-19.616806629013222,-20.214606178271264,25.673933763619917,-8.514560591240945,38.813619045675615,39.60098194093774,5.288891798512335,26.741240138742008,17.67047164281003,-29.813679169773856,13.776208844169876,-31.138110745824154,-34.90590500962297,-3.200323755663955,0.812058630755417,0.572320657434693,-5.507760302005057,-6.462031565927883,20.21636186333351,5.480303828423506,-4.745326275322988,-32.29243722303379,-36.7647380479131,-5.386392756381839,-13.919481476328906,24.16799162367847
0.05,0.005005005005005005,-23.153025857647982,3.1750081239905743,30.07782036604056,-14.142171671966725,40.11258388652981,-19.617100254402963,-20.2149341761353,25.674438011824314,-8.51453665130392,38.81436740723356,39.601802532963745,5.289116839349491,26.741719452440783,17.670982516401928,-29.814261799189108,13.776426294221643,-31.138797751326738,-34.906570195237066,-3.200462212249957,0.8120549720308998,0.5722911200864104,-5.507927190753439,-6.462088884934901,20.216704011457857,5.480405005385472,-4.745487007854432,-32.29312222214813,-36.76545093995526,-5.386597875466212,-13.919778157563124,24.168482199266517
0.06,0.006006006006006006,-23.153663876470755,3.174914697853958,30.078519747626817,-14.142398522920248,40.11335074466323,-19.617369054568154,-20.21524231596092,25.674940092120803,-8.514463747723086,38.815109366854145,39.60263066670717,5.289371727016043,26.742184956955338,17.671532765411275,-29.814840485422128,13.776629878134512,-31.13950006149246,-34.90722675012544,-3.2006189555072777,0.8120468467431955,0.5722514541223659,-5.508107720271308,-6.462127725928955,20.21703118123956,5.480504343208684,-4.7456639542601184,-32.293816482696364,-36.76615782660996,-5.386827103162805,-13.920079209342777,24.168975214893976
0.07,0.007007007007007007,-23.154336770717567,3.1747904476859405,30.079238998246762,-14.142613741449793,40.11411088895216,-19.61761304932785,-20.215530582848768,25.675440023533575,-8.514341894135795,38.815844895013996,39.60346626766842,5.289656476073292,26.742636654197838,17.672122383903137,-29.815415231513317,13.776819588594167,-31.14021765613796,-34.90787471538366,-3.2007939773940115,0.8120342461146406,0.5722016566971726,-5.508301893619985,-6.462148083811538,20.217343365298145,5.480601857182258,-4.745857129948065,-32.29452003752833,-36.76685865017223,-5.387080460011647,-13.92038465400397,24.16947066993129
0.08,0.008008008008008008,-23.155044516748916,3.174635385661311,30.079978135652446,-14.142817296863788,40.11486439253878,-19.61783225713804,-20.2157989623596,25.675937823796833,-8.514171103898082,38.816573962553505,39.60430925822196,5.289971102872074,26.743074543546975,17.672751366263636,-29.815986041390225,13.776995417985713,-31.140950513953545,-34.90851413265691,-3.200987269855433,0.8120171600785927,0.5721417242690497,-5.508509714192498,-6.462149952827299,20.217640553779415,5.480697564768789,-4.746066551044254,-32.295232918758465,-36.76755335690049,-5.387357967186545,-13.92069451091848,24.169968565791788
0.09,0.009009009009009009,-23.15578709030028,3.1744495236838204,30.080737180659888,-14.14300915425179,40.115611326360685,-19.61802669508938,-20.216047440515357,25.67643350934939,-8.513951390090238,38.81729654068135,39.60515955762403,5.290315625547368,26.743498621845728,17.673419707182738,-29.816552919869135,13.777157358393714,-31.141698612487176,-34.90914504414693,-3.2011988248233205,0.8119955772797725,0.5720716526001686,-5.508731185713147,-6.4621333265624195,20.217922734352957,5.48079148560448,-4.746292234392239,-32.29595515776549,-36.76824189701917,-5.387659646486909,-13.921008796495355,24.170468905930534
