t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
0.49,0.04904904904904905,-21.056026888159554,-20.737514820128634,-18.0015607096341,-17.174142470125986,24.82529771244823,27.748092285681214,19.449502971461687,12.826000021183834,-33.934584411107856,-11.254217090571018,24.5530199063732,-11.194367450073182,-25.37749073354019,-5.838818577661166,21.914048413533656,7.788916763861154,2.613015186534738,-8.951185189078666,-30.588944113483077,15.515496683135305,11.02054433101815,12.431898876202107,25.394377945668086
0.5,0.050050050050050046,-21.055835258976042,-20.738409271251392,-18.001350740000827,-17.174408370062995,24.82634158666241,27.74765176167113,19.450021749311166,12.827075193028124,-33.9337616300576,-11.254349914560057,24.553187258392054,-11.194398631664232,-25.378105907440492,-5.839077795174535,21.914812262926663,7.788142945760174,2.612017179058044,-8.951705460268654,-30.589051698976917,15.514965990257028,11.020021300112896,12.432529027425437,25.395047067366562
0.51,0.05105105105105105,-21.055631205786206,-20.73931286703899,-18.001129520640077,-17.174672216556207,24.827396758172164,27.74718954354129,19.450543618988117,12.82816663860631,-33.9329093665222,-11.254481127756689,24.553347510435472,-11.194426270879747,-25.3787222687343,-5.839338892496169,21.91558297806825,7.787350728098157,2.610997409519751,-8.952231978110275,-30.589148827048206,15.514417789817687,11.019483753084696,12.43316701352069,25.395719443254425
0.52,0.05205205205205205,-21.05541473621406,-20.740225568954806,-18.00089708292682,-17.174933989109476,24.828463227656616,27.74670554365247,19.451068600505362,12.829274330850751,-33.93202767551516,-11.254610752822174,24.553500637816672,-11.194450396459118,-25.37933977619396,-5.839601826444341,21.916360569006134,7.786540152638675,2.6099558614643428,-8.9527647015235,-30.589235482513708,15.51385206011544,11.018931735639853,12.433812844792657,25.39639506807609
0.53,0.05305305305305305,-21.055185858066057,-20.7411473375299,-18.00065345910727,-17.17519366709114,24.829540995685896,27.746199672540165,19.451596714084257,12.83039824227136,-33.931116612703605,-11.254738812980861,24.553646615748235,-11.194471037797463,-25.379958388539624,-5.839866553726093,21.917145045848038,7.785711262378224,2.608892518446182,-8.953303588726376,-30.589311649615826,15.513268779069675,11.018365294746763,12.434466532151644,25.39707393645171
0.54,0.05405405405405406,-21.054944579332417,-20.742078132357154,-18.000398682297124,-17.17545122973957,24.830630062718566,27.745671838922142,19.452127980151708,12.831538344954136,-33.93017623442478,-11.254865332017086,24.553785419350678,-11.194488224948818,-25.380578064443043,-5.840133030938858,21.917936418756987,7.784864101548214,2.607807364038366,-8.953848597244306,-30.589377312024315,15.512667924224164,11.017784478644405,12.435128087113002,25.397756042883035
0.55,0.055055055055055056,-21.0546909081885,-20.74301791208542,-18.00013278647977,-17.175706656168856,24.831730429099036,27.745121949706427,19.452662419337084,12.832694610559606,-33.92920659770285,-11.25499033427199,24.55391702366125,-11.19450198862951,-25.381198762531284,-5.840401214572028,21.91873469794655,7.783998715616914,2.606700381841795,-8.954399683919501,-30.589432452838142,15.51204947275033,11.017189336850985,12.435797521796522,25.39844138175929
0.56,0.056056056056056056,-21.054424852996178,-20.743966634413617,-17.9998558065044,-17.175959925374638,24.832842095054925,27.74454990999968,19.453200052469068,12.833867010321143,-33.928207760266055,-11.255113844640249,24.55404140364293,-11.194512360221704,-25.381820441390435,-5.840671061008486,21.919539893676042,7.783115151291361,2.605571555494449,-8.954956804920567,-30.589477054587523,15.511413401450628,11.01657992017271,12.43647484892571,25.39912994736314
0.5700000000000001,0.057057057057057055,-21.054146422305212,-20.74492425608484,-17.999567778084085,-17.17621101624004,24.833965060694414,27.743955623116026,19.453740900572406,12.835055515043203,-33.927179780564124,-11.255235888566716,24.55415853419369,-11.194519371777162,-25.382443059569262,-5.840942526526099,21.920352016245662,7.78221345651923,2.604420868680871,-8.955519915752246,-30.5895110992361,15.510759686762036,11.0159562807127,12.43716008182693,25.399821733876653
0.58,0.058058058058058054,-21.053855624854652,-20.74589073288046,-17.99926873779379,-17.176459907541748,24.83509932600356,27.743338990586288,19.454284984864607,12.836260095099446,-33.92612271778606,-11.255356492042985,24.554268390155926,-11.194523056021161,-25.38306657558282,-5.841215567299159,21.921171075991605,7.781293680490648,2.6032483051418636,-8.956088971265306,-30.5895345681833,15.510088304759657,11.01531847188002,12.437853234428395,25.40051673538736
