t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33
0.0,0.0,-27.14997359276836,16.86055135531357,9.389035504598205,-5.9664222673486185,-16.687387267064718,-2.556189667726589,2.35911850951581,-13.350118815457504,-11.517322987554538,1.4473825554512376,33.154018539264506,11.642246621307892,-12.195086802776789,-12.565387944411546,1.2948306970083931,-18.367258327977634,-18.599884557894587,5.90902633657592,-27.587733585780807,3.5213387783475647,-5.949785079629719,21.146847478876428,24.17003580877875,19.859948291152666,19.746758545056746,-5.113307526506539,18.006133784198287,-7.751322099706703,10.630296006995355,-8.761772773757562,0.5633120617328501,-29.529628355715555,-15.311382808069867,41.864949276411664
0.01,0.001001001001001001,-27.150518816952214,16.86088765243649,9.389221680496044,-5.966544401069557,-16.687723830597843,-2.5562411860578322,2.3591650408132967,-13.350385979522802,-11.517554718859255,1.447411409243462,33.15468018445139,11.642477426894148,-12.195331579406446,-12.565641376687866,1.294854737372047,-18.367625748485498,-18.600258311277642,5.909143702637069,-27.588286644531394,3.5214083144028177,-5.9499062528883035,21.147269032099842,24.17051871668039,19.860343779053135,19.747151028796516,-5.113410755126491,18.006493209572714,-7.75147834499635,10.630505671179499,-8.761951075393085,0.5633212156184682,-29.530221784619673,-15.311691692730752,41.86578538789389
0.02,0.002002002002002002,-27.151038420875945,16.861226472049484,9.389372329334211,-5.966658190109833,-16.68806340925717,-2.5563179750231706,2.3592221339362034,-13.350642758633594,-11.517784680323723,1.4474391433422105,33.15537106839629,11.642747580144217,-12.195569811352573,-12.565876016273169,1.2948625987641145,-18.36798654684761,-18.600623560319466,5.909283372357673,-27.588852184252975,3.521463806730927,-5.949998395872576,21.14770156927034,24.170999272622133,19.860719792644314,19.747509886810523,-5.113527212041938,18.006850925861567,-7.751631281842597,10.630719650777337,-8.762136195554723,0.5633118323773268,-29.53084317476691,-15.312001718889528,41.86661578725683
0.03,0.003003003003003003,-27.151532391953047,16.861567811503775,9.389487465816153,-5.966763635728722,-16.68840599997042,-2.5564200244877915,2.359289793725562,-13.350889156174892,-11.518012879583956,1.4474657399653945,33.156091217620954,11.643057064743072,-12.19580149185969,-12.566091852276104,1.2948542663875269,-18.368340725964572,-18.600980284235014,5.909445334511507,-27.589430216055096,3.5215052493281034,-5.9500615021010566,21.14814508888805,24.171477477029555,19.861076297383455,19.74783509568759,-5.113656907692233,18.007206918140167,-7.751780891944047,10.630937959652972,-8.762328143186588,0.563283894424173,-29.531492495364517,-15.312312894413646,41.867440508621584
0.04,0.004004004004004004,-27.15200071803901,16.86191166919231,9.389567100667021,-5.96686073901488,-16.688751599667782,-2.556547326173287,2.359368023444828,-13.35112517502096,-11.518239323023234,1.4474911803969064,33.1568406608883,11.643405864190134,-12.196026615169947,-12.56628887307037,1.2948297249801202,-18.36868828816199,-18.601328462427613,5.909629576196477,-27.590020751853046,3.5215326366515423,-5.950095567911625,21.14859958977316,24.1719533311798,19.861413259471895,19.748126634349738,-5.11379985104173,18.007561172245058,-7.7519271556540215,10.631160611633085,-8.762526928417286,0.5632373856075465,-29.532169714098078,-15.312625227585626,41.868259585900766
0.05,0.005005005005005005,-27.152443387427137,16.86225804455069,9.389611240633934,-5.9669495008861615,-16.68910020528156,-2.556699873657247,2.359456824780035,-13.351350817538732,-11.518464015773372,1.4475154449879621,33.15761942919462,11.643793961796012,-12.196245176523622,-12.566467066293129,1.294788958815924,-18.369029235189984,-18.601668074488927,5.909836082835917,-27.59062380436288,3.521545963621832,-5.950100592463082,21.149065071065102,24.17242683719853,19.86173064584802,19.748384484048565,-5.113956049579088,18.0079136747688,-7.752070051980952,10.631387620508901,-8.762732562557217,0.5631722912125932,-29.532874797130038,-15.312938727099827,41.86907305280372
0.06,0.006006006006006006,-27.152860388844548,16.862606938058015,9.389619888485756,-5.967029922089423,-16.689451813745855,-2.5568776623730582,2.359556197839609,-13.351566085591475,-11.518686961716055,1.4475385131585512,33.15842755576157,11.64422134067789,-12.196457172159684,-12.566626418843722,1.2947319517068214,-18.369363568222546,-18.601999100198796,5.910064838179578,-27.59123938709636,3.52154522562518,-5.950076577736955,21.14954153222159,24.17289799805677,19.86202842418112,19.74860862836258,-5.114125509316256,18.008264413054928,-7.7522095585889,10.631619000038183,-8.762945058095848,0.5630885979648707,-29.533607709097772,-15.313253402059164,41.869880942841604
0.07,0.007007007007007007,-27.153251711448295,16.862958351237662,9.389593043012388,-5.967102003200288,-16.68980642199624,-2.5570806896099074,2.3596661411538378,-13.35177098054269,-11.518908163484248,1.4475603633989944,33.15926507602796,11.644687983753586,-12.19666259931642,-12.56676691688269,1.2946586870045826,-18.369691287856753,-18.602321519524946,5.910315824304305,-27.5918675143558,3.52153041851547,-5.95002352853957,21.150028973017516,24.173366817567665,19.862306562866074,19.74879905319544,-5.114308234787124,18.0086133751931,-7.752345651798216,10.631854763947254,-8.763164428698925,0.5629862940351481,-29.534368413111267,-15.313569261971772,41.87068328933237
0.08,0.008008008008008008,-27.153617344821658,16.86331228665798,9.389530699023581,-5.967165744622891,-16.69016402696944,-2.5573089545129912,2.3597866516739985,-13.351965503260269,-11.519127622463674,1.4475809732716112,33.16013202764128,11.64519387373428,-12.196861456232128,-12.566888545831093,1.2945691476032763,-18.370012394111825,-18.602635312622564,5.9105890216143955,-27.592508201228895,3.521501538616138,-5.949941452504374,21.150527393543694,24.173833300383123,19.86256503101894,19.748955746775128,-5.114504229045853,18.008960550014482,-7.7524783065863305,10.632094925933059,-8.763390689205643,0.5628653690451965,-29.53515687075038,-15.313886316747622,41.87148012540567
0.09,0.009009009009009009,-27.15395727897059,16.863668747932905,9.389432847347248,-5.9672211465895915,-16.690524625603004,-2.557562458083932,2.3599177247711443,-13.352149654120879,-11.519345338794361,1.4476003194124991,33.161028450449116,11.645738993115906,-12.197053742145869,-12.56699129037014,1.294463315942058,-18.37032688642804,-18.602940459833764,5.910884408841664,-27.593161463583396,3.521458582721878,-5.949830360094517,21.15103679420546,24.17429745199034,19.862803798473365,19.749078699654053,-5.114713493664874,18.009305927087272,-7.752607496588675,10.63233949966525,-8.763623855625767,0.5627258140745693,-29.535973042061702,-15.314204576695078,41.872271484007655
0.1,0.01001001001001001,-27.15427150432031,16.86402773972252,9.389299474827295,-5.9672682091606575,-16.690888214834988,-2.5578412031814,2.3600593542345476,-13.352323433014613,-11.519561311372264,1.4476183775334268,33.16195438649019,11.646323324169204,-12.197239457298302,-12.567075134441133,1.2943411740083401,-18.370634763665485,-18.60323694168691,5.911201963045179,-27.593827318061752,3.5214015481001675,-5.949690264605687,21.15155717572114,24.17475927870825,19.86302283577791,19.749167904710095,-5.114936028732565,18.00964949671247,-7.752733194099749,10.632588498788314,-8.763863945136702,0.5625676216683728,-29.536816885555005,-15.314524052517395,41.8730573979057
0.11,0.011011011011011011,-27.154560011712064,16.864389267733518,9.38913056432096,-5.967306932223928,-16.691254791603647,-2.558145194521943,2.3602115322698043,-13.352486839349872,-11.51977553785096,1.4476351224238408,33.16290987998531,11.646946848928463,-12.19741860293257,-12.567140061245716,1.2942027033413481,-18.370936024102676,-18.603524738895832,5.9115416596107115,-27.594505782075633,3.5213304324926233,-5.949521182169197,21.152088539120356,24.175218787683857,19.863222114194222,19.749223357148573,-5.1151718328505895,18.009991249919807,-7.752855370074304,10.632841936923722,-8.764110976080506,0.5623907858460223,-29.53768835819934,-15.314844755309169,41.87383789969301
0.12,0.012012012012012012,-27.154822792400044,16.8647533387196,9.388926094695652,-5.967337315494446,-16.69162435284712,-2.5584744386810243,2.3603742494965974,-13.35263987205851,-11.519988014643408,1.44765052795299,33.16389497732801,11.647609549178913,-12.197591181295273,-12.567186053246449,1.294047885036062,-18.371230665434997,-18.603803832358924,5.911903472249869,-27.59519687380037,3.521245234116175,-5.949323131755323,21.152630885742198,24.175675986888457,19.863401605696083,19.749245054505163,-5.115420903130921,18.01033117846391,-7.752973994128674,10.633099827672108,-8.764364967960852,0.5621953021109837,-29.53858741541871,-15.315166696552705,41.874613021793174
