t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
0.12,0.012012012012012012,-27.880887090211075,-22.80867073019042,3.521860921310726,36.95894606381139,21.064465585169273,17.134710864646326,-28.503680135960924,5.433481846377128,-13.691000224710923,27.286270971190472,-3.9392969253116745,-0.11815978702699503,-12.733479455460817,-17.589710384595577,-1.29601780711643,-5.073246693453677,8.937382449753393,40.22182184122961,15.606806832417742,17.49797926844315,-18.706730905157713,-14.37132064880962,2.2172443089985707,-27.754685783830247
0.13,0.013013013013013013,-27.881779581079424,-22.80923088687118,3.5218320003861288,36.9596242119883,21.065114214971526,17.134882851753282,-28.50406118874759,5.433641147562654,-13.691262844973659,27.28676048730201,-3.9395539101027954,-0.11789244532360876,-12.733715535760194,-17.589990268928048,-1.2961452060866687,-5.073479789487862,8.937821523869639,40.22276816878196,15.6073354002279,17.498282632415243,-18.707148284719167,-14.371732056578574,2.2175395124534756,-27.75552577154166
0.14,0.014014014014014014,-27.882699539278963,-22.80979996202307,3.5217949282674303,36.960297459140165,21.065782166181567,17.13504057202991,-28.504426367101036,5.433804788216053,-13.69152459754312,27.287245482379088,-3.9398258280661183,-0.11760270997152374,-12.733950039277543,-17.590264001294155,-1.2962810245700447,-5.073723763167995,8.938282496786554,40.22372648286391,15.607881971765806,17.49858230817571,-18.70756905831009,-14.372153779652157,2.217855640580441,-27.756389244619132
0.15,0.015015015015015015,-27.88364690965448,-22.810377999241275,3.521749724923146,36.960965827513355,21.06646946420967,17.135184010253383,-28.504775675364073,5.433972768886623,-13.691785498968441,27.287725969134843,-3.9401127106888683,-0.11729059676049972,-12.734182983117613,-17.590531559184363,-1.2964252756366808,-5.07397862554043,8.938765379091747,40.2246967789255,15.608446517743744,17.498878296483618,-18.70799319777262,-14.37258581863948,2.2181926937021936,-27.757276198787306
0.16,0.016016016016016016,-27.884621634437277,-22.810965042752578,3.5216964114660376,36.96162933997726,21.06717613523501,17.135313149753557,-28.50510912022241,5.434145089737506,-13.692045566259697,27.288201959874364,-3.9404145904470727,-0.11695612095305026,-12.734414384553043,-17.590792919399227,-1.296577973213396,-5.074244387439322,8.939270181523066,40.225679052573525,15.609029007536906,17.499170597747487,-18.70842067404015,-14.373028174037794,2.2185506731247613,-27.75818662928277
0.17,0.017017017017017015,-27.885623653229253,-22.811561137421567,3.521635010154663,36.962288020027,21.06790220619054,17.135427972413652,-28.505426710703034,5.434321750550194,-13.692304816886933,27.288673466496057,-3.9407315008082042,-0.11659929728625155,-12.73464426102866,-17.591048058054593,-1.2967391320799453,-5.074521059487763,8.93979691496352,40.22667329957039,15.60962940918172,17.499459212029446,-18.708851457138216,-14.373480846228464,2.2189295811299843,-27.759120530842594
0.18,0.018018018018018018,-27.88665290298646,-22.812166328756952,3.521565544394828,36.962941891786215,21.06864770474739,17.135528458670994,-28.505728458172353,5.434502750729088,-13.692563268779125,27.289140500493104,-3.9410634762338437,-0.11622013997360975,-12.734872630165894,-17.591296950587104,-1.2969087678650852,-5.07480865209896,8.940345590435921,40.227679515832946,15.610247689374221,17.499744139049437,-18.70928551618549,-14.373943835472812,2.21932942096771,-27.760077897692483
0.19,0.01901901901901902,-27.887709318002162,-22.812780662917987,3.5214880387409324,36.96359098000978,21.069412659298703,17.1356145875179,-28.506014376334115,5.434688089306127,-13.692820940323067,27.289603072954964,-3.941410552182361,-0.11581866270698592,-12.735099509767318,-17.591539571760055,-1.2970868970424625,-5.075107175477433,8.940916219097272,40.22869769743133,15.610883813468512,17.50002537818944,-18.709722819394752,-14.374417141907788,2.2197501968476723,-27.761058723534465
0.2,0.02002002002002002,-27.888792829889418,-22.813404186721012,3.5214025188972133,36.96423531008669,21.07019709894292,17.13568633650266,-28.506284481227116,5.434877764945487,-13.69307785036219,27.290061194568967,-3.9417727651116152,-0.11539487865857741,-12.735324917821297,-17.591775895669567,-1.2972735369263266,-5.075416639620251,8.941508812232858,40.22972784058783,15.611537745475294,17.50030292849775,-18.710163334073947,-14.374900765541518,2.220191913931051,-27.762063001534205
0.21,0.02102102102102102,-27.889903367563146,-22.814036947646116,3.5213090117188806,36.964874908042866,21.071001053466567,17.13574368173061,-28.50653879122264,5.435071775948339,-13.693334018195303,27.290514875621966,-3.942150152481674,-0.11494880048295465,-12.735548872506756,-17.592005895751104,-1.2974687056670633,-5.075737054318298,8.94212338125009,40.230769941675746,15.61220944806049,17.500576788693262,-18.710607026627248,-14.375394706248672,2.220654578321723,-27.763090724307887
0.22,0.022022022022022022,-27.89104085722177,-22.814678993843895,3.521207545213145,36.96550980054405,21.071824553326472,17.135786597865373,-28.50677732702168,5.435270120257694,-13.69358946357526,27.290964126002066,-3.942542752757552,-0.11448044031915243,-12.735771392198076,-17.59222954478633,-1.297672422246547,-5.076068429157578,8.94275993767206,40.231823997218264,15.612898882543954,17.500846957169827,-18.711053862556184,-14.375898963765694,2.221138197057197,-27.764141883908696
0.23,0.023023023023023025,-27.892205222328407,-22.815330374142338,3.5210981485401334,36.96614001489873,21.072667629631475,17.13581505813017,-28.507000111651905,5.435472795463309,-13.693844206707537,27.29140895520042,-3.9429506054119643,-0.1139898097928146,-12.735992495470093,-17.592446814910307,-1.2978847064733126,-5.076410773520562,8.943418493130828,40.2328900038873,15.613606008898294,17.501113432000604,-18.711503806460815,-14.376413537685877,2.2216427780992403,-27.765216471812884
0.24,0.024024024024024024,-27.893396383591615,-22.815991138053832,3.520980852013694,36.96676557906109,21.073530314123577,17.13582903430929,-28.50720717046435,5.435679798806688,-13.694098268248752,27.291849372313095,-3.9433737509281057,-0.1134769200183914,-12.736212201103223,-17.592657677619027,-1.298105578977541,-5.076764096587567,8.944099059360436,40.23396795850239,15.614330785747791,17.50137621094246,-18.711956822040918,-14.376938427454279,2.222168330324196,-27.76631447890543
0.25,0.025025025025025023,-27.894614258945765,-22.816661335782275,3.520855687102084,36.96738652163403,21.07441263915858,17.135828496749678,-28.507398531129883,5.435891127186148,-13.694351669305075,27.292285386043005,-3.9438122308024415,-0.11294178160138832,-12.736430528088711,-17.592862103777303,-1.298335061205862,-5.077128407338183,8.944801648189637,40.235057858029585,15.615073170367436,17.501635291440405,-18.712412872097257,-14.377473632362479,2.2227148635129925,-27.76743589546528
0.26,0.026026026026026026,-27.895858763530992,-22.817341018230316,3.5207226864285412,36.96800287187217,21.075314637686166,17.13581341436267,-28.507574223635356,5.4361067771619815,-13.694604431430575,27.292717004701913,-3.944266087547518,-0.1123844046406659,-12.736647495633985,-17.593060063627018,-1.298573175415966,-5.077503714552747,8.945526271534359,40.236159699580305,15.615833118682101,17.50189067063204,-18.712871918532887,-14.378019151543192,2.2232823883408495,-27.768580711150204
0.27,0.02702702702702703,-27.897129809672794,-22.81803023700671,3.5205818837717335,36.96861465968495,21.07623634322945,17.135783754625855,-28.507734280279514,5.436326744961707,-13.694856576625465,27.29314423621251,-3.944735364694794,-0.11180479873078931,-12.736863123168137,-17.593251526795708,-1.2988199446710298,-5.077890026813862,8.946272941389886,40.237273480410266,15.616610585265821,17.502142345352052,-18.7133339223545,-14.37857498396471,2.2238709163666774,-27.76974891498122
0.28,0.028028028028028028,-27.89842730686128,-22.818729044433784,3.520433314066089,36.96922191563974,21.07717778986402,17.135739483585102,-28.507878735668598,5.4365510264854,-13.695108127334274,27.29356708811054,-3.9452201067974864,-0.11120297296442713,-12.73707743034752,-17.593436462305526,-1.2990753928339482,-5.0782873525079655,8.947041669822763,40.238399197918355,15.617405523341242,17.502390312136722,-18.71379884367384,-14.379141128425188,2.2244804600221766,-27.770940495326638
0.29,0.029029029029029027,-27.89975116173008,-22.81943749355505,3.520277013401998,36.96982467096502,21.0781390121964,17.135680565856717,-28.508007626711652,5.436779617311134,-13.69535910644391,27.293985567547022,-3.9457203594334347,-0.1105789359347985,-12.737290437061466,-17.593614838582543,-1.299339544561373,-5.07869569982695,8.947832468962421,40.23953684964554,15.618217884779188,17.50263456722847,-18.71426664170914,-14.379717583546777,2.225111032600635,-27.772155439885683
0.3,0.03003003003003003,-27.90110127803496,-22.8201556381429,3.52011301902589,36.970422957553545,21.07912004534202,17.135606964629783,-28.50812099261555,5.437012512700509,-13.695609537281646,27.29439968129053,-3.946236169207982,-0.10993269573816783,-12.737502163438116,-17.593786623466436,-1.299612425297556,-5.079115076769842,8.948645350992518,40.24068643327377,15.619047620098405,17.50287510658042,-18.714737274786657,-14.38030434776959,2.2257626482454267,-27.773393735671736
0.31,0.031031031031031032,-27.90247755663214,-22.820883532706468,3.5199413693401786,36.97101680796567,21.08012092490263,17.13551864166865,-28.508218874879667,5.437249707604282,-13.695859443613003,27.294809435729515,-3.9467675837568743,-0.10926425997638642,-12.737712629850371,-17.59395178422052,-1.2998940612679952,-5.079545491144535,8.94948032814201,40.24184794662492,15.61989467846546,17.503111925860985,-18.71521070034221,-14.380901419345507,2.226435321938214,-27.774655368995166
0.32,0.03203203203203203,-27.903879895456335,-22.821621232499574,3.5197621039030733,36.971606255432576,21.081141686943187,17.135415557315607,-28.508301317290282,5.43749119666811,-13.696108849639533,27.295214836874752,-3.947314651749174,-0.10857363575948029,-12.737921856921968,-17.594110287542176,-1.300184479472879,-5.079986950569586,8.950337412675939,40.24302138765969,15.620759007694815,17.50334502045849,-18.715686874922834,-14.381508796331822,2.2271290694868533,-27.775940325445777
0.33,0.03303303303303303,-27.9053081894986,-22.822368793528824,3.5195752634282558,36.97219133385968,21.08218236796822,17.135297670493717,-28.50836836591461,5.437736974238392,-13.696357779996507,27.295615890361788,-3.9478774228901923,-0.10786082970828352,-12.738129865533658,-17.59426209957363,-1.3004837076803288,-5.080439462476071,8.951216616885924,40.244206754476515,15.621640554249078,17.503574385485802,-18.71616575418843,-14.382126476584718,2.227843907513007,-27.77724858987485
0.34,0.03403403403403403,-27.906762330783913,-22.82312627256182,3.5193808897844163,36.97277207783,21.08324300489765,17.135164938709853,-28.508420069094505,5.4379870343682315,-13.696606259750498,27.296012601453512,-3.9484559479244337,-0.10712584795711659,-12.73833667682952,-17.59440718591313,-1.300791774419438,-5.080903034109511,8.952117953080393,40.245404045310536,15.622539263239448,17.503800015784986,-18.71664729291354,-14.382754457752588,2.2285798534394643,-27.778580146376807
0.35000000000000003,0.035035035035035036,-27.908242208348565,-22.823893727135495,3.5191790259946507,36.9733485226076,21.084323635042093,17.135017318057916,-28.508456477439825,5.438241370823507,-13.696854314396854,27.296404975042762,-3.949050278638559,-0.106368696156509,-12.73854231222338,-17.59454551162648,-1.3011087089731017,-5.081377672531865,8.953041433574517,40.24661325853253,15.623455078426357,17.504021905931992,-18.717131444989125,-14.383392737269181,2.229336925477169,-27.779934978270482
0.36,0.036036036036036036,-27.909747708217424,-22.824671215564585,3.5189697162357088,36.97392070414113,21.085424296077637,17.134854763222254,-28.508477643821422,5.438499977089066,-13.697101969857075,27.29679301565501,-3.9496604678643625,-0.10558937947596563,-12.73874679340535,-17.594677041258983,-1.3014345413706387,-5.081863384623593,8.953987070679869,40.24783439264783,15.624387942220318,17.504240050241343,-18.717618163424458,-14.38404131234659,2.2301151426119628,-27.78131306808002
0.37,0.037037037037037035,-27.911278713381,-22.825458796950215,3.5187530058370973,36.97448865906735,21.086545026020087,17.134677227481305,-28.50848362336377,5.4387628463750435,-13.697349252476068,27.297176727451117,-3.950286569481762,-0.10478790260677642,-12.738950142348488,-17.59480173884775,-1.3017693023802,-5.082360177085795,8.954954876693781,40.249067446295314,15.625337795682993,17.504454442770847,-18.71810740034904,-14.384700179968062,2.230914524591037,-27.78271439751538
0.38,0.03803803803803804,-27.912835103772444,-22.826256531188626,3.518528941280033,36.97505242471475,21.087685863198686,17.13448466271142,-28.5084744734372,5.439029971623304,-13.697596189019292,27.297556114230154,-3.950928638421805,-0.10396426976486879,-12.739152381315575,-17.59491956793441,-1.3021130235009628,-5.0828680564424324,8.95594486388845,40.25031241824633,15.626304578528478,17.504665077326333,-18.718599107014622,-14.38536933688066,2.231735091909104,-27.784138947452476
0.39,0.03903903903903904,-27.914416756244414,-22.82706447898003,3.518297570196237,36.97561203910721,21.088846846229327,17.134277019390936,-28.508450253649773,5.439301345514015,-13.697842806669788,27.297931179432293,-3.9515867306696877,-0.10311848469370226,-12.739353532866001,-17.595030491578225,-1.3024657369551087,-5.083387029042621,8.956957044499717,40.251569307403685,15.627288229124831,17.5048719474664,-18.71909323379726,-14.386048779587727,2.2325768657942806,-27.78558669791294
0.4,0.04004004004004004,-27.9160235445459,-22.827882701837588,3.518058941366578,36.976167540967765,21.09002801398724,17.13405424660449,-28.50841102583871,5.439576960472355,-13.698089133025093,27.298301926141757,-3.952260903267786,-0.10225055066720502,-12.739553619862777,-17.59513447236956,-1.3028274756795803,-5.083917101063018,8.957991430715602,40.25283811280059,15.628288684495839,17.50507504650716,-18.719589730199473,-14.386738504341208,2.2334398681936958,-27.787057628043524
0.41000000000000003,0.04104104104104104,-27.917655339299014,-22.828711262096522,3.5178131047195493,36.976718969722334,21.091229405579153,17.133816292047523,-28.508356854061446,5.439856808675359,-13.698335196094021,27.298668357089852,-3.9529512143186993,-0.10136047049275188,-12.739752665479655,-17.5952314724438,-1.3031982733176155,-5.08445827851029,8.95904803466452,40.25411883359965,15.629305880323036,17.505274367527033,-18.72008854485246,-14.387438507133783,2.234324121758814,-27.788551716095128
0.42,0.04204204204204204,-27.919312007975755,-22.82955022292337,3.517560111329587,36.97726636550361,21.09245106031496,17.133563102031108,-28.50828780458624,5.440140882058912,-13.698581024293336,27.299030474658057,-3.953657722988309,-0.1004482465141833,-12.739950693208371,-17.595321453495654,-1.303578164210057,-5.085010567223675,8.96012686840323,40.25541146909184,15.63033975094798,17.505469903371516,-18.72058962551838,-14.388148783690836,2.2352296498304844,-27.79006893940148
0.43,0.043043043043043044,-27.92099341487481,-22.830399648325354,3.517300013415217,36.97780976915494,21.093693017678863,17.133294621486957,-28.508203945882347,5.440429172324876,-13.698826646444285,27.299388280881185,-3.9543804895088437,-0.0995138806148652,-12.740147726866,-17.595404376793848,-1.3039671833864337,-5.085573972877637,8.961227943904484,40.256716018695485,15.631390229374807,17.505661646657973,-18.72109291909274,-14.388869329462247,2.2361564764237145,-27.79160927435745
0.44,0.044044044044044044,-27.922699421098404,-22.831259603159904,3.517032864337037,36.978349222234314,21.094955317300013,17.133010793972755,-28.508105348609767,5.440721670948386,-13.699072091769,27.299741777450627,-3.955119575181959,-0.09855737422078918,-12.740343790602425,-17.595480203196246,-1.3043653665558104,-5.0861485009846215,8.962351273044408,40.25803248195525,15.632457247273058,17.50584958978045,-18.721598371606834,-14.389600139614021,2.2371046262121688,-27.79317269639705
0.45,0.04504504504504504,-27.924429884529214,-22.8321301531443,3.51675871859552,36.97888476701841,21.096237998922646,17.132711561677734,-28.50799208560851,5.441018369185279,-13.699317389886778,27.300090965717633,-3.9558750423818245,-0.0975787283037129,-12.740538908907919,-17.595548893165372,-1.3047727500974042,-5.086734156897905,8.963496867589575,40.259360858541136,15.633540734980796,17.50603372491447,-18.722105928230274,-14.390341209019727,2.2380741245123987,-27.794759179971027
0.46,0.04604604604604605,-27.92618465980741,-22.83301136486545,3.516477631828644,36.97941644650666,21.09754110237573,17.132396865428557,-28.50786423188741,5.4413192580797025,-13.699562570810203,27.3004358466967,-3.956646954558225,-0.09657794338434038,-12.740733106620844,-17.595610406784353,-1.3051893710509646,-5.08733094581456,8.964664739183796,40.260701148247485,15.634640621508021,17.50621404402186,-18.7226155332736,-14.391092532251777,2.2390649972678025,-27.79636869852419
0.47000000000000003,0.04704704704704705,-27.92796359830783,-22.83390330578983,3.5161896608093444,36.97994430442548,21.0988646675421,17.132066644695477,-28.507721864612446,5.4416243284718675,-13.699807664941153,27.300776421069003,-3.957435376239664,-0.09555501953554205,-12.740926408935467,-17.595664703773274,-1.3056152671069123,-5.087938872778517,8.965854899334637,40.262053350991955,15.635756834540384,17.506390538855563,-18.723127130190985,-14.39185410357252,2.240077271032318,-27.798001224472358
0.48,0.04804804804804805,-27.929766548117325,-22.834806044273524,3.5158948634427776,36.98046838523245,21.10020873432711,17.131720837598824,-28.50756506309458,5.44193357100598,-13.70005270306664,27.301112689185903,-3.9582403730364826,-0.09450995638561434,-12.741118841409875,-17.595711743505944,-1.3060504765962377,-5.08855794268375,8.967067359399634,40.263417466814566,15.636889300443226,17.506563200964454,-18.723640661583005,-14.392625916925162,2.2411109729538508,-27.799656729179
0.49,0.04904904904904905,-27.931593354012303,-22.835719649572425,3.515593298763403,36.980988734120665,21.101573342626814,17.13135938091578,-28.507393908777097,5.442246976138341,-13.700297716354527,27.301444651072536,-3.959062011643979,-0.09344275312157872,-12.741310429974021,-17.59575148502711,-1.3064950384801515,-5.0891881602775655,8.968302130572223,40.264793495876674,15.638037944265932,17.506732021698177,-18.72415606919953,-14.393407965924514,2.2421661307574436,-27.801335182931552
0.5,0.050050050050050046,-27.93344385743652,-22.83664419185257,3.5152850269318745,36.98150539702312,21.102958532295638,17.130982210087513,-28.507208485222407,5.442564534145619,-13.700542736349064,27.301772306431456,-3.9599003598455416,-0.09235340849252001,-12.741501200937865,-17.595783887070063,-1.3069489923394884,-5.089829530164022,8.969559223867387,40.266181438459995,15.639202689746623,17.506896992211956,-18.724673293942676,-14.394200243847552,2.2432427727281805,-27.803036554917444
0.51,0.05105105105105105,-27.935317896479123,-22.83757974220062,3.51497010923174,36.98201842061716,21.104364343113595,17.13058925922663,-28.507008878098354,5.442886235133308,-13.700787794966303,27.302095654646358,-3.960755486515783,-0.09124192081296395,-12.741691180999632,-17.595808908074677,-1.3074123783638574,-5.090482056807466,8.970838650107014,40.267581294965616,15.640383459317182,17.50705810347142,-18.725192275869855,-14.395002743623811,2.244340927693837,-27.804760813199785
0.52,0.05205205205205205,-27.937215305853016,-22.838526372634465,3.514648608065944,36.982527852329014,21.105790814753032,17.13018046112497,-28.50679517516396,5.44321206904436,-13.70103292448933,27.302414694785867,-3.9616274616236833,-0.0901082879662941,-12.741880397254185,-17.595826506205906,-1.3078852373405387,-5.0911457445362,8.972140419904965,40.26899306591303,15.641580174108629,17.507215346257418,-18.725712954196936,-14.395815457825588,2.2454606250072744,-27.806507924692777
0.53,0.05305305305305305,-27.939135916873525,-22.83948415611399,3.5143205869531324,36.98303374033841,21.107237986744902,17.12975574726179,-28.506567466254634,5.443542025668019,-13.701278157563355,27.30272942560741,-3.962516356235735,-0.0889525074082078,-12.742068877201497,-17.595836639372667,-1.308367610643121,-5.091820597546277,8.973464543651861,40.270416751939116,15.642792753956865,17.50736871117084,-18.72623526730149,-14.396638378657974,2.2466018945285815,-27.808277855136836
0.54,0.05405405405405406,-27.941079557437458,-22.840453166551967,3.5139861105237555,36.983536133583286,21.108705898444583,17.129315047812284,-28.50632584326682,5.443876094648832,-13.701523527190625,27.30303984556114,-3.9634222425190946,-0.08777457617021159,-12.74225664875524,-17.59583926524718,-1.3088595402198788,-5.092506619905435,8.974811031499579,40.271852353797186,15.644021117408764,17.507518188637416,-18.72675915272613,-14.397471497948704,2.247764766606967,-27.81007056907343
0.55,0.055055055055055056,-27.94304605200257,-22.8414334788251,3.5136452445159674,36.98403508176453,21.110194588997253,17.128858291656513,-28.506070400142068,5.4442142654958765,-13.701769066725175,27.30334595279396,-3.964345193744735,-0.08657449086315587,-12.74244374025147,-17.595834341284732,-1.309361068581885,-5.0932038155571675,8.976179893345464,40.27329987235599,15.645265181728648,17.50766376891251,-18.72728454718197,-14.398314807137828,2.248949272062403,-27.81188602981965
0.56,0.056056056056056056,-27.945035221567423,-22.842425168785212,3.5132980557713154,36.984530635350865,21.11170409730281,17.128385406388716,-28.505801232850533,5.4445565275921695,-13.702014809867405,27.303647745153587,-3.9652852842906037,-0.0853522476808091,-12.742630180457441,-17.59582182474389,-1.3098722387908555,-5.093912188324938,8.977571138816256,40.27475930859875,15.646524862905142,17.507805442085925,-18.727811386552148,-14.399168297267192,2.250155442167025,-27.813724199442497
0.5700000000000001,0.057057057057057055,-27.947046883651772,-22.843428313270568,3.5129446122302213,36.98502284558378,21.11323446198036,17.127896318327036,-28.50551843937387,5.4449028702043,-13.702260790658482,27.303945220192706,-3.966242589644778,-0.08410784240347159,-12.742815998580493,-17.595801672707125,-1.3103930944467228,-5.094631741916544,8.978984777251735,40.27623066362216,15.647800075658413,17.507943198086657,-18.728339605895503,-14.400031958969754,2.251383308626289,-27.81558503873295
0.58,0.058058058058058054,-27.949080852277408,-22.844442990117358,3.5125849829272466,36.98551176448254,21.114785721332286,17.127390952523655,-28.50522211968753,5.445253282492258,-13.702507043474565,27.304238375173213,-3.9672171864086265,-0.08284127040162924,-12.74300122427707,-17.59577384210189,-1.3109236796749366,-5.095362479928629,8.980420817688085,40.27771393863539,15.649090733447812,17.508077026687687,-18.72886913945033,-14.400905782458702,2.252632903559889,-27.81746850717976
0.59,0.05905905905905906,-27.95113693794957,-22.845469278171304,3.5122192379861454,36.985997444849325,21.116357913307883,17.126869232775377,-28.504912375742453,5.445607753519493,-13.702753603020849,27.304527207070503,-3.9682091522999654,-0.08155252663964717,-12.743185887661824,-17.59573828972213,-1.311464039113486,-5.096104405851355,8.981879268840956,40.27920913495913,15.650396748479912,17.50820691751071,-18.729399920638254,-14.401789757516406,2.2539042594824377,-27.81937456294302
0.6,0.06006006006006006,-27.953214947638916,-22.84650725729944,3.5118474486146956,36.98647994027443,21.117951075466586,17.126331081634643,-28.504589311446118,5.4459662722631785,-13.703000504325411,27.304811712577845,-3.9692185661562176,-0.0802416056795039,-12.743370019316838,-17.59569497225023,-1.3120142178996412,-5.096857523073229,8.983360139088278,40.2807162540246,15.651718031716955,17.508332860030873,-18.729931882068186,-14.402683873483172,2.255197409283914,-27.82130316282749
0.61,0.06106106106106106,-27.955314684764105,-22.847557008402013,3.5114696870993085,36.986959305141525,21.119565244940787,17.125776420421005,-28.504253032642964,5.446328827624711,-13.70324778273288,27.305091888110837,-3.9702455079375687,-0.07890850168456608,-12.743553650300935,-17.59564384627939,-1.3125742616564113,-5.097621834886103,8.984863436452766,40.2822352973725,15.653054492885728,17.50845484358151,-18.730464955540445,-14.403588119245823,2.256512386209879,-27.82325426225576
