t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31
0.26,0.026026026026026026,20.402726678291078,9.885809105825333,-25.57547796669961,36.07213815276883,-8.440153538185172,22.53749216599077,33.85060189851908,-13.212081999225354,31.827929049289082,6.150359250989884,-14.035054893829457,-38.41935762694341,-32.044649027399544,-25.225211577486277,-13.011761639383687,-22.065576298170694,30.93137482369664,3.978828395557671,14.000668594885592,10.897801203464574,-5.170618934016896,-27.88502229015966,-35.45382866835942,13.66786805651019,11.27940432890719,9.482830206665556,14.87636460892501,11.866294377709933,-18.48253070061081,-39.3794120509301,25.790174424113705,13.865963339118236
0.27,0.02702702702702703,20.40278113037947,9.8867405980294,-25.576371735336995,36.07271157220781,-8.439908319194243,22.538423712920615,33.85071831707181,-13.212603351555783,31.828524095255144,6.150863934159745,-14.035304407717478,-38.419324439225775,-32.04498240187865,-25.225624870438313,-13.012917916246218,-22.06589674166827,30.932487422609462,3.9794490430544487,14.000343360956744,10.897380778443,-5.170853606467303,-27.8853140861138,-35.45460980282592,13.667672631112936,11.280252052054324,9.483563857006848,14.876751013049333,11.866596808491908,-18.48271574931538,-39.380621659867465,25.7900089955621,13.865671215314748
0.28,0.028028028028028028,20.402822135951062,9.887701280617136,-25.577280784219703,36.07327889804322,-8.439646441854046,22.539372953703236,33.8508132071636,-13.213134543397933,31.829117323453847,6.15138320906086,-14.035552368628403,-38.41926061453324,-32.04530359591259,-25.2260341971158,-13.014107610005754,-22.066212771207322,30.933618981863816,3.980090634853971,13.999994570734287,10.896936540628369,-5.171093539058311,-27.885595256397213,-35.45539405795818,13.667458976991634,11.281123877550694,9.48431879529807,14.8771405770709,11.866901654351517,-18.482893268965757,-39.38184732626498,25.789817263855948,13.865356944155328
0.29,0.029029029029029027,20.40284969145819,9.888691240175184,-25.578205171248452,36.07384010792702,-8.439367820234642,22.54033981257054,33.85088655223206,-13.213675577474469,31.829708708618355,6.151917063643224,-14.035798746071253,-38.419166181107336,-32.04561257327763,-25.226439535653995,-13.01533060315406,-22.06652441093774,30.934769487676462,3.9807531655584993,13.999622170802022,10.896468564692166,-5.171338774219982,-27.885865775451833,-35.45618146991152,13.667227047331496,11.282019831207482,9.485095050627226,14.87753326819526,11.867208917596265,-18.48306323882531,-39.383089030778834,25.7895992082907,13.865020469573157
0.3,0.03003003003003003,20.402863792027002,9.8897105654607,-25.57914495577685,36.07439518068906,-8.439072364163358,22.541324212689428,33.85093833416904,-13.214226456546937,31.830298225153072,6.152465485748196,-14.036043508871096,-38.41904116812079,-32.045909296393916,-25.226840865003773,-13.016586773311207,-22.066831684976567,30.935938925852863,3.9814366289681486,13.999226105029436,10.895976928408567,-5.17158935654967,-27.886125617974905,-35.45697207549328,13.666976792723291,11.282939940867998,9.485892652938068,14.877929052293302,11.86751860186491,-18.483225638745427,-39.384346753166255,25.78935480780019,13.864661732239028
0.31,0.031031031031031032,20.40286443145456,9.890759347383927,-25.580100198602235,36.07494409633715,-8.438759979204345,22.54232607616025,33.85096853331807,-13.214787183401471,31.830885847133967,6.153028463106951,-14.036286625163445,-38.41888560568366,-32.046193726323615,-25.227238164921978,-13.017875993211211,-22.067134617410858,30.937127281775503,3.9821410180821406,13.998806314562163,10.895461712660769,-5.171845332822094,-27.886374758922674,-35.45776591216961,13.666708161156848,11.283884236391645,9.4867116330232,14.878327893898726,11.86783071213549,-18.48338044916877,-39.38562047228058,25.78908404096965,13.864280669563795
0.32,0.03203203203203203,20.40285160220576,9.891837678990097,-25.58107096195614,36.07548683605726,-8.438430566637138,22.543345324015277,33.85097712847184,-13.21535776083403,31.831471548308894,6.153605983338806,-14.0365280623883,-38.418699524850254,-32.04646582276913,-25.227631415961326,-13.019198130687744,-22.067433232300438,30.93833454039187,3.982866325100338,13.998362737812165,10.89492300144749,-5.172106751999779,-27.886613173514107,-35.458563018072255,13.666421098014458,11.284852749637421,9.487552022516978,14.878729756205262,11.868145254733578,-18.483527651132643,-39.38691016606624,25.78878688604911,13.863877215701176
0.33,0.03303303303303303,20.402825295410032,9.892945655440661,-25.582057309494402,36.0760233822138,-8.438084023434264,22.544381876217223,33.85096409686954,-13.215938191635173,31.832055302097913,6.154198033949409,-14.03676778728385,-38.41848295762684,-32.046725544071464,-25.228020599459917,-13.020553048659941,-22.067727553680598,30.939560686202057,3.9836125414250616,13.99789531044766,10.89436088188963,-5.172373665243861,-27.886840837234598,-35.45936343200548,13.666115546064196,11.285845514446997,9.488413853888158,14.879134601063633,11.868462237340784,-18.48366722627252,-39.388215811553735,25.788463320967217,13.863451301550944
0.34,0.03403403403403403,20.402785500857853,9.894083373993837,-25.58305930628685,36.076553718350006,-8.437720242237873,22.54543565165779,33.85092941419416,-13.216528478574363,31.832637081593624,6.1548046023288,-14.037005765879833,-38.41823593698023,-32.0469728472087,-25.2284056975303,-13.021940605118308,-22.068017605564737,30.94080570324601,3.9843796576631996,13.997403965382786,10.893775444237084,-5.172646125925252,-27.887057725839707,-35.46016719345306,13.66579144545315,11.28686256662733,9.48929716043234,14.87954238897828,11.868781669003486,-18.483799156825704,-39.38953738485454,25.7881133233455,13.863002854762493
0.35000000000000003,0.035035035035035036,20.402732206997058,9.895250933984457,-25.584077018806564,36.07707782918848,-8.437339111335387,22.54650656815628,33.85087305456977,-13.217128624383797,31.83321685956147,6.155425675749336,-14.037241963490542,-38.41795849684707,-32.04720768779463,-25.228786693048136,-13.023360653110784,-22.06830341194693,30.94206957509042,3.985167663628608,13.996888632767016,10.893166781875667,-5.172924189636176,-27.887263815358867,-35.460974342585295,13.66544873370059,11.287903943932811,9.490201976264167,14.879953079103823,11.869103560141786,-18.483923425635137,-39.39087486115601,25.787736870513026,13.862531799738823
0.36,0.036036036036036036,20.402665400928957,9.896448436803103,-25.585110514918757,36.077595700631825,-8.43694051463418,22.547594542458263,33.85079499055866,-13.217738631741772,31.833794608440066,6.156061241363482,-14.037476344707475,-38.41765067214399,-32.04743002007751,-25.22916356964045,-13.024813040728972,-22.06858499680441,30.943352284815262,3.985976548344815,13.996349239974343,10.89253499133416,-5.173207914202073,-27.88745908209912,-35.46178492026617,13.66508734569105,11.288969686046961,9.4911283363093,14.88036662924129,11.869427922558712,-18.484040016153333,-39.3922282147162,25.787333939521506,13.86203805764093
0.37,0.037037037037037035,20.402585068404232,9.897675985874525,-25.586159863869153,36.078107319763376,-8.436524331635287,22.548699490234345,33.85069519315854,-13.21835850325557,31.8343703003415,6.156711286201473,-14.037708873391624,-38.417312498778536,-32.047639796939,-25.22953631167346,-13.02629761109458,-22.068862384100026,30.944653814999945,3.986806300048023,13.995785711592225,10.891880172291437,-5.173497359693865,-27.887643502648825,-35.46259896806055,13.664707213667365,11.290059834563632,9.492076276296169,14.880782995834098,11.869754769449615,-18.484148912446482,-39.39359741885874,25.78690450716083,13.861521546392632
0.38,0.03803803803803804,20.402491193818655,9.898933686635313,-25.58722513627193,36.078612674848124,-8.436090437406119,22.54982132607899,33.850573631799584,-13.218988241443862,31.834943907051656,6.157375797168831,-14.037939512665409,-38.41694401366083,-32.04783696989322,-25.229904904240012,-13.027814202346082,-22.06913559778458,30.945974147709155,3.987656906190428,13.99519796941031,10.891202427583682,-5.173792588440598,-27.887817053881367,-35.46341652824147,13.664308267223628,11.291174432967724,9.493045832747491,14.88120213396378,11.870084115411801,-18.48425009919866,-39.394982445967635,25.786448549975038,13.86098218068585
0.39,0.03903903903903904,20.402383760208583,9.90022164651083,-25.58830640409719,36.079111755333734,-8.435638702552229,22.550959963509477,33.8504302743415,-13.219627848718638,31.83551540003049,6.158054761043761,-14.038168224904231,-38.41654525471609,-32.048021489086004,-25.230269333146587,-13.02936264762566,-22.06940466179914,30.947313264478286,3.988528353443849,13.994585932408954,10.890501863211645,-5.17409366504245,-27.887979712958863,-35.464237643797496,13.663890433298134,11.292313526615407,9.49403704297156,14.881623997345482,11.87041597645437,-18.48434356171622,-39.39638326748206,25.785966044278727,13.860419871986345
0.4,0.04004004004004004,20.40226274924627,9.90153997489138,-25.589403740657914,36.079604551851716,-8.435168993188077,22.552115314964954,33.85026508707053,-13.220277327366658,31.836084750412343,6.158748164474398,-14.03839497172767,-38.416116260897844,-32.04819330329437,-25.23062958489993,-13.030942775066428,-22.06966960007727,30.948671146298565,3.989420627703679,13.993949516747534,10.889778588347934,-5.174400656384112,-27.88813145733584,-35.46506235844021,13.66345363616625,11.293477162713838,9.4950499450533,14.882048538323206,11.870750370008254,-18.484429285932283,-39.397799853891144,25.785456966173925,13.859834528539945
0.41000000000000003,0.04104104104104104,20.40212814123495,9.90288878310759,-25.59051722059642,36.080091056218734,-8.434681170906835,22.553287291805628,33.850078034696445,-13.220936679530412,31.83665192900621,6.159455993975925,-14.038619713990283,-38.41565707220197,-32.04835235992608,-25.230985646693252,-13.032554407779996,-22.06993043654718,30.9500477736018,3.990333714093162,13.993288635752569,10.889032715344337,-5.17471363164854,-27.8882722647629,-35.4658907166117,13.662997797433281,11.294665390300343,9.496084577845105,14.882475707864828,11.871087314936476,-18.48450725841142,-39.399232174728795,25.784921291567404,13.85922605537927
0.42,0.04204204204204204,20.40197991510376,9.904268184405025,-25.59164691987027,36.08057126143807,-8.434175092749209,22.554475804312084,33.84986908034942,-13.221605907188597,31.83721690629601,6.160178235927555,-14.038842411772048,-38.41516772968145,-32.04849860501949,-25.231337506392066,-13.034197363844386,-22.070187195133833,30.951443126244765,3.9912675969680027,13.992603199905666,10.888264359739127,-5.1750326623310805,-27.888402113290354,-35.46672276349223,13.662522836027293,11.295878260221087,9.497140980957433,14.882905455556868,11.871426831544582,-18.484577466354434,-39.40068019856845,25.784358996188455,13.858594354330979
0.43,0.043043043043043044,20.40181804840241,9.905678293917976,-25.59279291573765,36.081045161701226,-8.433650611171288,22.55568076168477,33.849638185577,-13.222285012136103,31.837779652440858,6.160914876569367,-14.039063024368406,-38.41464827546192,-32.04863198324359,-25.231685152519603,-13.035871456292353,-22.07043989976097,30.95285718349326,3.9922222599213115,13.991893116831301,10.887473640264348,-5.175357822253965,-27.888520981271856,-35.46755854500791,13.662028668191944,11.297115825109183,9.49821919474918,14.883337729599024,11.871768941591279,-18.484639897603316,-39.402143893017914,25.783770055607135,13.857939324023548
0.44,0.044044044044044044,20.401642517295695,9.907119228642458,-25.59395528674215,36.081512752389706,-8.433107574011418,22.556902072043638,33.84938531034095,-13.222973995963514,31.83834013727529,6.161665901999016,-14.039281510279915,-38.41409875275796,-32.048752437898216,-25.23202857424185,-13.037576493100124,-22.07068857435306,30.954289924005806,3.9931976857888944,13.991158291284442,10.886660678853056,-5.175689187581187,-27.888628847367972,-35.468398107838546,13.661515207479301,11.298378139362248,9.499319260317815,14.883772476798478,11.87211366829925,-18.484694540646323,-39.40362322471413,25.78315444525297,13.857260859895622
0.45,0.04504504504504504,20.40145329655776,9.908591107408357,-25.59513411269699,36.08197403007695,-8.432545824456108,22.558139642427967,33.849110413014095,-13.223672860036109,31.838898330309494,6.162431298168289,-14.039497827201519,-38.41351920589009,-32.048859910914565,-25.232367761352204,-13.039312277176611,-22.070933242837185,30.955741325816994,3.9941938566548902,13.990398625138033,10.885825600646495,-5.17602683683374,-27.888725690549737,-35.469241499425486,13.660982364742667,11.29966525911939,9.500441219489304,14.884209642563965,11.872461036366154,-18.484741384623227,-39.40511815931804,25.782512140434136,13.856558854204934
0.46,0.04604604604604605,20.40125035956622,9.910094050850756,-25.596329474668593,36.08242899253041,-8.43196520100496,22.559393378796376,33.8488134503772,-13.224381605472368,31.839454200729524,6.163211050879534,-14.039711932011413,-38.412909680302604,-32.0489543428559,-25.232702704255757,-13.04107860635312,-22.07117392914487,30.95721136632049,3.9952107538577635,13.989614017370345,10.88496853400118,-5.176370850905243,-27.888811490102157,-35.47008876797964,13.660430048129433,11.300977242237613,9.501585114807774,14.884649170899607,11.87281107197579,-18.484780419330676,-39.40662866150942,25.781843116357145,13.855833196037839
0.47000000000000003,0.04704704704704705,20.401033678296006,9.911628181380381,-25.59754145495958,36.08287763871383,-8.431365537434633,22.560663186027035,33.84849437761575,-13.22510023312199,31.840007717397473,6.16400514578194,-14.039923780759512,-38.412270222582045,-32.04903567291855,-25.233033393953182,-13.042875273373584,-22.07141065721381,30.958700022251694,3.9962483579966577,13.988804364052228,10.884089610495876,-5.1767213130779295,-27.888886225627672,-35.47093996248956,13.659858163073958,11.302314148267603,9.50275098952498,14.885091004398529,11.873163802809431,-18.484811635227718,-39.408154694981775,25.78114734814698,13.855083771319455
