t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
0.0,0.0,-0.923089929932124,5.535168504007549,-23.317175925636587,-39.3293689437153,25.1778942769492,-34.83539012189463,16.98194872792067,23.95884475323821,4.539811162454695,14.005757447246047,7.964946826155328,31.405624094413895,1.041398650186673,-38.92168866400739,1.5789899382190227,-18.238188594934858,-16.519515043655762,32.65265917566714,21.682543657792284,-41.06275594623781,17.162259912893305,-10.496872161377341,25.992368747683166,-33.17655901639543,34.06372859479974,-33.23357095078676,17.17873606923882,-16.172509519421304,27.61903441638579
0.01,0.001001001001001001,-0.9231096101371015,5.535277076927848,-23.317643169701654,-39.330157525379626,25.17839705596718,-34.83608786776944,16.982285462682697,23.959323071930708,4.539899113157126,14.00603666316769,7.965104967762112,31.406249572938158,1.0414181575029207,-38.92246749657416,1.5790184352211123,-18.238554057420885,-16.51984788053964,32.65331087357131,21.682975759593468,-41.063578371874364,17.162600093062046,-10.49708336141361,25.99288577145131,-33.17722478863342,34.06440922128762,-33.23423636802612,17.179079334862923,-16.172834179425795,27.619584183065818
0.02,0.002002002002002002,-0.9231100997655411,5.5353761699627455,-23.31810454624696,-39.33093849105899,25.178895230294774,-34.83676087597679,16.982642535708237,23.959812365151784,4.5399803950473245,14.006307124328796,7.965248647351285,31.406864947091094,1.041435098437075,-38.92325171978283,1.5790347748780318,-18.238895284088517,-16.5201904560129,32.6539772755935,21.683421868722572,-41.06440766672401,17.162928182905826,-10.497306864739983,25.993380996418487,-33.177887100578495,34.06508649147176,-33.23490217246561,17.179411166248315,-16.173159556950637,27.620141702035895
0.03,0.003003003003003003,-0.9230913832284128,5.5354657699719505,-23.318560030836824,-39.33171185430568,25.179388802097968,-34.837409144432335,16.983019928021825,23.96031264045773,4.540054989369574,14.006568805039608,7.965377872527759,31.40747020959438,1.0414495094017706,-38.92404135910634,1.5790389822765236,-18.239212265255677,-16.520542777846956,32.65465837210517,21.683881995577917,-41.065243841209586,17.16324417199821,-10.497542667426803,25.993854461843547,-33.178545987250374,34.06576040132767,-33.23556836478755,17.179731562300763,-16.173485626295143,27.620706965325546
0.04,0.004004004004004004,-0.923053446724501,5.535545865006986,-23.319009599103836,-39.33247762846521,25.179877773410333,-34.83803267169685,16.983417620920036,23.96082390682225,4.540122877641768,14.006821680180705,7.965492650812254,31.40806535418254,1.041461425415994,-38.9248364398151,1.5790310814984492,-18.239504991021064,-16.5209048526642,32.65535415235959,21.684356150880298,-41.06608690650373,17.16354805055684,-10.497790765677523,25.99430620514698,-33.17920148315202,34.0664309474236,-33.23623494486218,17.18004052198312,-16.173812361692903,27.621279964393608
0.05,0.005005005005005005,-0.9229962782402693,5.535616444310771,-23.31945322674979,-39.33323582667177,25.180362146130854,-34.83863145697296,16.983835595970625,23.961346174637157,4.540184041652924,14.00706572520369,7.965592989642326,31.40865037559704,1.0414708801111503,-38.925636986981594,1.5790110956249264,-18.239773451262643,-16.521276685936087,32.65606460449198,21.684844345671355,-41.06693687452765,17.163839809441384,-10.498051155824237,25.994736261914397,-33.179853622272695,34.067098126920676,-33.2369019117509,17.18033804431097,-16.174139737312487,27.62186069012708
0.06,0.006006006006006006,-0.922919867549646,5.535677498317082,-23.319890889546603,-39.33398646184362,25.180841922021912,-34.839205500102025,16.9842738350116,23.961879455713138,4.540238463460828,14.007300916131936,7.965678896373298,31.40922526958027,1.0414779057368302,-38.92644302548478,1.5789790467404343,-18.240017635636498,-16.521658281981228,32.65678971551964,21.68534659131183,-41.06779375794992,17.164119440151502,-10.498323834323312,25.9951446659,-33.18050243809085,34.06776193757305,-33.23756926370914,17.180624128348622,-16.17446772725819,27.622449132840057
0.07,0.007007007007007007,-0.9228242062137303,5.535729018649881,-23.320322563337207,-39.33472954667849,25.18131710270735,-34.83975480156121,16.98473232015025,23.962423763280547,4.540286125389818,14.007527229561381,7.965750378279095,31.40979003286945,1.0414825331662771,-38.92725458001438,1.5789349559368886,-18.240237533576092,-16.5220496439635,32.657529471342265,21.68586289947964,-41.068657570185174,17.164386934824968,-10.49860879775113,25.995531449030054,-33.18114796357684,34.06842237772788,-33.238236998189095,17.180898773205392,-16.174796305570812,27.62304528227275
0.08,0.008008008008008008,-0.9227092875804224,5.5357709981225325,-23.320748224036425,-39.33546509364884,25.181787689670653,-34.84027936246083,16.98521103376215,23.962979111990236,4.540327010028694,14.0077446426614,7.965807442553,31.410344663190475,1.0414847919015582,-38.92807167507502,1.5788788433176855,-18.24043313429191,-16.52245077389019,32.65828385674225,21.68639328216784,-41.06952832539274,17.164642286235814,-10.498906042799936,25.995896641406336,-33.18179023119545,34.0690794463252,-33.238905111842115,17.18116197803224,-16.175125446228495,27.623649127590525
0.09,0.009009009009009009,-0.922575106783975,5.535803430736889,-23.32116784763182,-39.33619311499715,25.182253684253233,-34.84077918454178,16.985709958490073,23.96354551791442,4.540361100228776,14.007953133175718,7.965850096308304,31.410889159251656,1.0414847100784388,-38.928894334990204,1.5788107280017185,-18.24060442677149,-16.522861672610166,32.65905285538516,21.686937751682386,-41.070406038475255,17.164885487792592,-10.499215566273786,25.99624027130959,-33.18242927290824,34.06973314289779,-33.23957360052088,17.1814137420187,-16.175455123147568,27.624260657383083
0.1,0.01001001001001001,-0.9224216607444689,5.535826311682259,-23.321581410184518,-39.33691362273107,25.182715087652838,-34.841254270173344,16.98622907724292,23.964122998547577,4.54038837910209,14.0081526794234,7.965878346578868,31.4114235207374,1.0414823144709628,-38.929722583906205,1.578730628127367,-18.24075139977987,-16.523282339812063,32.65983644982022,21.687496320639823,-41.0712907250772,17.165116533536708,-10.499537365084608,25.99656236520293,-33.183065120175705,34.07038346757084,-33.24024245928128,17.181654064390163,-16.175785310183457,27.62487985966365
0.11,0.011011011011011011,-0.9222489481672104,5.535839637334249,-23.32198888783003,-39.33762662861858,25.18317190092204,-34.84170462235102,16.986768373194547,23.96471157280741,4.540408830019694,14.008343260299892,7.965892200319594,31.411947748301795,1.0414776304957383,-38.93055644579576,1.578638560856457,-18.240874041860398,-16.523712774022496,32.660634621480895,21.688069001964752,-41.07218240158338,17.165335418140824,-10.499871436248348,25.99686294773528,-33.183697803959284,34.071030421061614,-33.240911682384144,17.181882944405423,-16.176115981131627,27.625506721868284
0.12,0.012012012012012012,-0.9220569695420545,5.535843405253489,-23.322390256779045,-39.338332144183056,25.183624124966872,-34.84213024469466,16.987327829782565,23.9653112610358,4.540422436610143,14.008524855278132,7.965891664406796,31.41246184356214,1.041470682215931,-38.93139594446165,1.5785345423781985,-18.24097234133597,-16.524152972604288,32.66144735068563,21.68865580888718,-41.073081085117366,17.165542136907376,-10.500217776881232,25.997142041744752,-33.18432735472311,34.07167400467893,-33.24158126329657,17.182100381354616,-16.176447109728556,27.626141230855215
0.13,0.013013013013013013,-0.9218457271426501,5.535837614184237,-23.32278549331818,-39.33903018069828,25.184071760545542,-34.84253114144683,16.98790743070711,23.96592208499983,4.540429182758089,14.008697444409723,7.965876745638483,31.412965809092395,1.041461492344967,-38.93224110354016,1.5784185879130948,-18.241046286310656,-16.52460293175474,32.662274616638555,21.689256754939713,-41.073986793539845,17.16573668576715,-10.500576384196117,25.997399668262002,-33.18495380243567,34.072314220322646,-33.24225119469314,17.182306374557413,-16.176778669652748,27.62678337290429
0.14,0.014014014014014014,-0.9216152250256097,5.535822264052856,-23.323174573810746,-39.33972074918341,25.184514808267263,-34.84290731747128,16.98850715992955,23.96654406789281,4.540429052603026,14.008861008326166,7.9658474507345405,31.413459648416524,1.0414500822499424,-38.933091946504355,1.5782907117168299,-18.24109586467175,-16.525062646503898,32.66311639743039,21.6898718539546,-41.07489954544695,17.165919061277954,-10.500947255498952,25.997635846513592,-33.1855771765712,34.07295107048292,-33.242921468456835,17.182500923361566,-16.177110634525793,27.62743313371646
0.15,0.015015015015015015,-0.9213654690296026,5.535797355966182,-23.323557474697466,-39.340403860397835,25.184953268591205,-34.843258778251716,16.98912700167115,23.967177234335367,4.540422030538168,14.009015528240173,7.965803786336822,31.413943366001828,1.0414364719547453,-38.9339484966673,1.5781509270841323,-18.24112106409218,-16.525532110712867,32.66397267003937,21.69050112006062,-41.0758193601685,17.16608926062337,-10.50133038818532,25.997850593925303,-33.186197506110936,34.07358455823952,-33.243592075679686,17.182684027141764,-16.17744297791345,27.62809049841336
0.16,0.016016016016016016,-0.9210964667743726,5.535762892209768,-23.323934172497182,-39.341079524836054,25.185387141825544,-34.8435855298907,16.98976694041169,23.967821610376543,4.5404081012094695,14.009160985947025,7.965745759009139,31.41441696725214,1.0414206801428858,-38.93481077718505,1.5779992463526142,-18.24112187203338,-16.526011317072122,32.66484341033226,21.69114456767981,-41.07674625776623,17.166247281611607,-10.501725779737098,25.998043926125423,-33.18681481954416,34.0742146872609,-33.24426300666322,17.182855685298808,-16.17777567332679,27.62875545153696
0.17,0.017017017017017015,-0.9208082276596786,5.535718876246002,-23.32430464380754,-39.34174775272239,25.185816428126632,-34.84388757910883,16.99042696088805,23.968477223494926,4.540387249514788,14.009297363826017,7.965673375237165,31.414880458501,1.0414027241600388,-38.93567881105959,1.5778356809065912,-18.24109827574853,-16.52650025709987,32.66572859306551,21.691802211524042,-41.07768025903191,17.166393122674425,-10.5021334277192,25.998215856947997,-33.18742914486907,34.07484146180327,-33.24493425091863,17.183015897259097,-16.178108694223333,27.62942797704926
0.18,0.018018018018018018,-0.9205007628641588,5.5356653127121165,-23.32466886530565,-39.342408554005715,25.186241127498263,-34.84416493324403,16.99110704809273,23.969144102599813,4.540359460603188,14.009424644841955,7.965586641428229,31.415333847004714,1.0413826200162977,-38.93655262114157,1.577660241180879,-18.24105026228624,-16.526998921140404,32.66662819188643,21.692474066591448,-41.078621385485405,17.166526782866157,-10.50255332977641,25.99836639843607,-33.18804050959344,34.07546488670951,-33.245605797166775,17.183164662474432,-16.178442014008287,27.630108058332095
