t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
0.0,0.0,13.837665114050653,0.06475092823980365,24.47158509658234,17.688896959847018,9.608545547967818,-8.745178074229651,17.855260275667188,-19.84265469325484,34.87302545245715,-10.738628470858604,-6.388699694767309,-25.841360448446217,3.839469611169995,-37.14349463804012,29.60613383138047,35.09453445479471,-29.930824844291294,-7.77660837560689,-38.85651134906899
0.01,0.001001001001001001,13.837940454280048,0.06475009789734205,24.472073755116778,17.689250649426928,9.608735532067284,-8.745354601296814,17.85561548066284,-19.843052433140286,34.873720183801524,-10.7388463689322,-6.388829921942366,-25.84187787660414,3.839543359248568,-37.144240323554314,29.606723714577043,35.095235129838294,-29.931426600179527,-7.776763989644418,-38.85728955802934
0.02,0.002002002002002002,13.838209255651453,0.06473108239755429,24.472570817396594,17.689613451106123,9.608938906842662,-8.74552692314852,17.855979747235253,-19.843461751287613,34.8744140570629,-10.73905534668879,-6.388952310319915,-25.84239438697618,3.8396284719118627,-37.14502346463527,29.607319115026225,35.095956787172256,-29.932042080428232,-7.7769294081557865,-38.858069336569336
0.03,0.003003003003003003,13.838471534066759,0.06469384227919313,24.47307629551253,17.689985370452693,9.60915570269329,-8.745695031540153,17.85635306940544,-19.843882653819076,34.87510707449107,-10.73925541032959,-6.389066868309152,-25.842909956686917,3.839724965169839,-37.1458440814002,29.607920023686347,35.09669943458663,-29.932671334670765,-7.777104594267766,-38.858850697726936
0.04,0.004004004004004004,13.83872730533687,0.06463833681495035,24.473590201884882,17.69036641360183,9.609385951799743,-8.745858918263194,17.856735440794772,-19.84431514646903,34.87579923888227,-10.739446565967862,-6.389173606173948,-25.843424562802856,3.8398328563900264,-37.14670219570574,29.608526431601273,35.097463080229126,-29.933314414035404,-7.777289509505424,-38.85963365481904
0.05,0.005005005005005005,13.838976585182142,0.06456452401414249,24.47411254926231,17.690756587250814,9.60962968812742,-8.746018575143514,17.85712685461598,-19.84475923458276,34.87649055358345,-10.739628819630852,-6.38927253603672,-25.843938182331943,3.8399521642967436,-37.1475978311362,29.6091383299011,35.098247732602935,-29.933971371152587,-7.777484113789012,-38.8604182214402
0.06,0.006006006006006006,13.83921938923285,0.0644723606254009,24.474643350720598,17.691155898653722,9.609886947430388,-8.746173994039577,17.85752730366372,-19.845214923115268,34.87718102249659,-10.73980217726164,-6.389363671882473,-25.844450792223093,3.8400829089703183,-37.148531012991164,29.60975570980288,35.09905340056441,-29.934642260162388,-7.7776883654307385,-38.861204411461294
0.07,0.007007007007007007,13.839455733029665,0.06436180213936978,24.47518261966141,17.691564355615856,9.610157767255473,-8.74632516684051,17.857936780304673,-19.84568221663,34.877870650083246,-10.739966644720889,-6.389447029562997,-25.844962369365764,3.840225111846303,-37.14950176827265,29.610378562611377,35.09988009332056,-29.935327136722254,-7.777902221131424,-38.8619922390282
0.08,0.008008008008008008,13.839685632024139,0.06423280279141624,24.475730369810986,17.69198196648788,9.6104421869466,-8.746472085464085,17.858355276467208,-19.846161119297516,34.87855944136915,-10.740122227788511,-6.389522626801239,-25.845472890589576,3.8403787957146855,-37.150510125671694,29.61100687971987,35.1007278204264,-29.936026058015013,-7.778125635977056,-38.86278171856039
0.09,0.009009009009009009,13.839909101579218,0.06408531556435648,24.476286615218818,17.692408740159674,9.610740247649376,-8.746614741854577,17.858782783630584,-19.84665163489411,34.87924740194901,-10.74026893216522,-6.389590483195824,-25.845982332663976,3.8405439847190848,-37.15155611555442,29.61164065261098,35.10159659178212,-29.9367390827571,-7.778358563435225,-38.86357286474952
0.1,0.01001001001001001,13.840126156969754,0.06391929219120208,24.47685137025629,17.6928446860539,9.611051992315915,-8.746753127980519,17.859219292813712,-19.847153766800343,34.87993453799144,-10.740406763474008,-6.3896506202257415,-25.846490672297925,3.8407207043559337,-37.152639769947505,29.612279872857542,35.10248641763007,-29.937466271207054,-7.77860095535147,-38.864365692557946
0.11,0.011011011011011011,13.840336813383042,0.06373468315793113,24.477424649615273,17.693289814119254,9.61137746570988,-8.746887235832338,17.859664794563447,-19.847667517999568,34.880620856244015,-10.740535727261518,-6.389703061255185,-25.84699788613966,3.8409089814736403,-37.15376112252311,29.612924532123508,35.103397308551635,-29.938207685174262,-7.778852761945522,-38.865160217217216
0.12,0.012012012012012012,13.840541085919366,0.06353143770628834,24.47800646830669,17.693744134823447,9.611716714411786,-8.747017057419884,17.860119278942435,-19.848192891076337,34.88130636403849,-10.74065582899932,-6.389747831538541,-25.84750395077648,3.841108844271725,-37.154920208583235,29.61357462216487,35.10432927546389,-29.93896338802795,-7.779113931807458,-38.865956454226534
0.13,0.013013013013013013,13.840738989592564,0.06330950383661926,24.478596841659034,17.694207659145857,9.61206978682449,-8.74714258476984,17.8605827355165,-19.8487298882148,34.88199106929615,-10.74076707408509,-6.389784958225535,-25.848008842734583,3.8413203222999286,-37.15611706504349,29.61423013483064,35.10528232961612,-29.939733444706413,-7.7793844118937585,-38.86675441935114
0.14,0.014014014014014014,13.840930539330598,0.06306882831074302,24.47919578531685,17.694680398569886,9.612436733178933,-8.747263809923025,17.861055153341578,-19.849278511197017,34.882674980533345,-10.740869467843702,-6.389814470366514,-25.84851253847895,3.8415434464572824,-37.157351730416266,29.614891062063844,35.10625648258614,-29.940517921726507,-7.7796641475233,-38.867554128620675
0.15,0.015015015015015015,13.841115749976147,0.06280935665486886,24.479803315239167,17.695162365075017,9.612817605540078,-8.747380724931572,17.86153652095018,-19.84983876140119,34.883358106867135,-10.740963015528202,-6.389836398917878,-25.849015014413293,3.8417782489911425,-37.1586242447933,29.61555739590256,35.1072517462765,-29.941316887193363,-7.77995308237325,-38.868355598327504
0.16,0.016016016016016016,13.84129463628721,0.06253103316256167,24.480419447697887,17.69565357112853,9.613212457813061,-8.747493321855998,17.86202682633742,-19.850410639799893,34.88404045802112,-10.741047722320706,-6.389850776747651,-25.84951624688004,3.8420247634961746,-37.159934649827626,29.616229128480974,35.10826813291045,-29.94213041081037,-7.780251158474906,-38.869158845024955
0.17,0.017017017017017015,13.841467212937715,0.062233800897761635,24.481044199276127,17.69615402967693,9.613621345749545,-8.74760159276215,17.862526056946532,-19.850994146958175,34.884722044331404,-10.741123593333185,-6.389857638641184,-25.85001621216037,3.8422830249132884,-37.16128298871491,29.61690625203048,35.109305655027796,-29.942958563889373,-7.780558316209455,-38.869963885525536
0.18,0.018018018018018018,13.841633494518163,0.06191760169786376,24.481677586866514,17.696663754137024,9.61404432695427,-8.747705529718038,17.86303419965398,-19.851589283031643,34.88540287675275,-10.741190633608154,-6.389857021306993,-25.850514886474322,3.8425530695285146,-37.162669306174124,29.617588758880796,35.11036432548054,-29.943801419361122,-7.780874494303685,-38.8707707368991
0.19,0.01901901901901902,13.841793495536256,0.06158237617686283,24.48231962766942,17.697182758386695,9.614481460891797,-8.747805124790544,17.86355124075408,-19.852196047764455,34.886082966864855,-10.74124884811926,-6.3898489633827245,-25.851012245980943,3.8428349349718163,-37.16409364842759,29.618276641461133,35.111444157428366,-29.944659051785976,-7.781199629825629,-38.87157941647093
0.2,0.02002002002002002,13.841947230417567,0.06122806372856968,24.482970339191148,17.69771105675533,9.614932808893432,-8.747900370042013,17.864077165943137,-19.852814440487265,34.886762326878824,-10.741298241771775,-6.389833505441241,-25.851508266778506,3.843128660215831,-37.16555606318035,29.61896989230136,35.11254516433398,-29.945531537364808,-7.781533658180173,-38.872389941819826
0.21,0.02102102102102102,13.842094713506196,0.06085460252990489,24.48362973924208,17.69824866401391,9.615398434164323,-8.747991257526719,17.86461196030314,-19.853444460115107,34.88744096964379,-10.741338819402968,-6.389810689996832,-25.852002924904777,3.8434342855745336,-37.167056599598844,29.61966850403322,35.113667359958214,-29.946418953950175,-7.78187651310461,-38.87320233077606
0.22,0.022022022022022022,13.842235959065462,0.06046192954427608,24.484297845934726,17.698795595364768,9.615878401790738,-8.748077779287216,17.865155608284994,-19.854086105145186,34.888118908653716,-10.7413705857824,-6.389780561511529,-25.852496196337363,3.843751852701815,-37.16859530828894,29.620372469391558,35.114810758355,-29.94732138105771,-7.782228126664165,-38.87401660141933
0.23,0.023023023023023025,13.842370981278599,0.06004998052504527,24.484974677681763,17.699351866430995,9.616372778747493,-8.748159927350557,17.86570809369125,-19.85473937365464,34.888796158054355,-10.741393545612098,-6.389743166401542,-25.852988056994096,3.8440814045899696,-37.17017224127322,29.62108178121559,35.11597537386615,-29.948238899877726,-7.782588429247492,-38.87483277207663
0.24,0.024024024024024024,13.842499794249457,0.05961869001909286,24.48566025319397,17.699917493245497,9.61688163390554,-8.748237693724386,17.866269399658396,-19.855404263298198,34.8894727326504,-10.741407703526622,-6.3896985530437895,-25.853478482733514,3.8444229855680803,-37.17178745196756,29.621796432450182,35.117161221115964,-29.949171593287097,-7.7829573495621425,-38.87565086132007
0.25,0.025025025025025023,13.842622412003232,0.059167991370485166,24.48635459147813,17.700492492239693,9.617405038039701,-8.748311070392912,17.866839508638662,-19.856080771305802,34.89014864791279,-10.74141306409304,-6.389646771782538,-25.85396744935539,3.8447766413002977,-37.17344099515699,29.622516416147157,35.118368315005654,-29.95011954586131,-7.783334814630024,-38.876470887964594
0.26,0.026026026026026026,13.84273884848719,0.05869781672425236,24.48705771183484,17.701076880231852,9.617943063836535,-8.748380049312752,17.867418402381354,-19.856768894480137,34.89082391998623,-10.74140963181078,-6.389587874936124,-25.854454932601346,3.845142418784004,-37.17513292697078,29.623241725466627,35.11959667070757,-29.951082843886766,-7.78372074978285,-38.87729287106571
0.27,0.02702702702702703,13.84284911757142,0.05820809703028417,24.487769633856274,17.70167067441507,9.618495785902338,-8.74844462240864,17.868006061913714,-19.857468629194106,34.891498565696864,-10.741397411111393,-6.389521916803771,-25.854940908155523,3.8455203663478486,-37.176863304856816,29.623972353678347,35.12084630365929,-29.952061575373325,-7.78411507865759,-38.878116829917076
0.28,0.028028028028028028,13.842953233049588,0.0576987620473507,24.488490377423854,17.702273892344866,9.619063280771261,-8.74850478156901,17.868602467521313,-19.85817997138822,34.89217260256013,-10.74137640635818,-6.389448953672488,-25.855425351645337,3.845910533649654,-37.178632187555124,29.62470829416307,35.12211722955747,-29.953055830067015,-7.784517723191925,-38.878942784048036
0.29,0.029029029029029027,13.84305120863971,0.057169740347256,24.489219962705867,17.702886551926408,9.619645626913535,-8.748560518641451,17.869207598727954,-19.858902916567946,34.89284604878884,-10.741346621845734,-6.389369043824044,-25.85590823864232,3.846312971674178,-37.180439635070655,29.625449540413957,35.123409464351525,-29.95406569946302,-7.784928603619721,-38.87977075322112
0.3,0.03003003003003003,13.843143057984934,0.056620959319132295,24.489958410154987,17.703508671401348,9.620242904743796,-8.748611825428023,17.86982143427511,-19.859637459800933,34.893518923301414,-10.741308061799359,-6.389282247542006,-25.856389544663028,3.8467277327307228,-37.18228570864525,29.626196086037965,35.12472302423717,-29.95509127681882,-7.785347638466524,-38.88060075742943
0.31,0.031031031031031032,13.843228794654332,0.056052345173882884,24.490705740505735,17.70414026933428,9.6208551966295,-8.74865869368044,17.87044395210089,-19.860383595714218,34.89419124573035,-10.741260730374373,-6.389188627118848,-25.856869245170028,3.8471548704505847,-37.18417047072877,29.626947924757275,35.12605792564969,-29.956132657167597,-7.785774744545089,-38.88143281689394
0.32,0.03203203203203203,13.843308432143706,0.055463822948782035,24.491461974771838,17.704781364598794,9.62148258689942,-8.74870111509512,17.87107512931851,-19.861141318491335,34.89486303643083,-10.741204631655306,-6.389088246863112,-25.85734731557299,3.8475944397843302,-37.18609398494937,29.627705050410725,35.12741418525707,-29.957189937331815,-7.786209836950946,-38.88226695206079
0.33,0.03303303303303303,13.843381983876409,0.05485531651224046,24.492227134243517,17.705431976363133,9.622125161852189,-8.748739081308095,17.871714942194313,-19.861910621869338,34.8955343164896,-10.741139769654971,-6.388981173106618,-25.857823731229857,3.848046496998892,-37.18805631608295,29.62846745695526,35.128791819952916,-29.958263215937002,-7.786652829058023,-38.88310318359841
0.34,0.03403403403403403,13.84344946320417,0.05422674856874504,24.493001240484684,17.706092124075454,9.622783009764929,-8.748772583889785,17.87236336612528,-19.862691499135774,34.89620510773403,-10.741066148313433,-6.388867474211717,-25.858298467448087,3.8485110996744702,-37.19005753002168,29.62923513846739,35.13019084684921,-29.95935259342576,-7.787103632514316,-38.8839415323946
