t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47
0.1,0.01001001001001001,13.902625821550835,24.472006646594277,-38.40626973576766,-15.745876976649937,15.006778777330336,-20.381761846938034,-7.766062862515426,-16.166631024722346,-35.14266661626908,-26.676456642843434,9.211763006342943,15.750934200340009,-18.645299805119787,-10.765834575318229,18.339216863665087,-22.335248969714254,29.47841771551996,-10.602078399498781,-33.77741777190086,30.119172393406316,-17.029660911379008,20.146850052457577,-30.183387720000486,4.466236004833458,34.76710548493102,-11.96101906042517,-27.03330624923617,33.054899347717736,6.302169121531622,20.96810335667393,34.077729628466805,18.390558021721063,-29.96094087264538,-11.01835979168052,27.65998550128476,-17.722295554820864,-14.32284002759199,-6.0418256638023315,-15.962309702240244,17.597743994664928,-10.300136078153178,10.848413392941543,-0.09573854835819551,30.844218372589353,-16.55268322766168,32.48823165721978,30.41770669505135,-9.879455786898644
0.11,0.011011011011011011,13.903106115720878,24.472438342372072,-38.40720392541095,-15.746212282264569,15.006847059261752,-20.38222693225515,-7.766324468824806,-16.166883298842617,-35.143404302522995,-26.67696949716302,9.21207713658052,15.751515472962382,-18.64562883543067,-10.766209410960204,18.339588811843196,-22.335828087830798,29.479003997364025,-10.602076102282188,-33.778049022702255,30.119751281833537,-17.02969648696207,20.14736881855624,-30.184280330531635,4.466345130681541,34.767478679661394,-11.961207781555387,-27.03406700008254,33.055651894675506,6.302366763689045,20.968198436900813,34.07825441369866,18.3908647099676,-29.96151912887298,-11.018426022447047,27.66082622218473,-17.722310264834675,-14.323401348651391,-6.041793532370269,-15.96217057166484,17.59802900314167,-10.300420599437796,10.848449304762253,-0.09569960221099091,30.84465384761614,-16.55302721468192,32.48886324890578,30.418305076697234,-9.879646083600226
0.12,0.012012012012012012,13.903606641195157,24.472864536547178,-38.40815473378092,-15.746549366101767,15.006892234726523,-20.382697395701204,-7.766596648997539,-16.167128069917684,-35.144145512320655,-26.677480085874834,9.21240415959058,15.752123681939937,-18.645953251905592,-10.766600068170431,18.339961424194,-22.336420396323913,29.47958993931823,-10.60205196067278,-33.77867530801191,30.12032797688749,-17.02970124570616,20.147899229462553,-30.185201586842638,4.466456278716046,34.76781975920534,-11.96139137910407,-27.034849817906338,33.05641347292139,6.302571674837227,20.968261235690232,34.07876360003739,18.391165566547528,-29.96209506645251,-11.018476492147753,27.66169585907209,-17.72229095059778,-14.323990130988657,-6.041746102408152,-15.96198526813481,17.598307417780592,-10.300712929601737,10.84846726792056,-0.09565661461224194,30.84507155298846,-16.55337225424019,32.48949310247791,30.41890278751544,-9.879835128366611
0.13,0.013013013013013013,13.904127356430514,24.473285268975935,-38.40912221560658,-15.74688822670542,15.006914277332541,-20.3831732221574,-7.766879437963673,-16.167365307423474,-35.14489026864643,-26.677988425927165,9.212744037400881,15.752758831274392,-18.646273046529046,-10.767006535146797,18.34033467552804,-22.337025911372077,29.480175489701008,-10.602005955381607,-33.779296581092446,30.12090246385482,-17.029675158108766,20.148441292833645,-30.18615147738872,4.466569416114353,34.7681287197469,-11.96156983874621,-27.03565472689154,33.057184038020395,6.3027838714270015,20.968291776906174,34.079257199605756,18.391460602854536,-29.96266867209254,-11.01851117194739,27.662594402744332,-17.72223763655893,-14.32460637943127,-6.041683404370376,-15.961753768076191,17.598579247403478,-10.301013073407427,10.84846726309955,-0.09560959930144372,30.84547151283476,-16.553718320893314,32.49012122756146,30.419499886107904,-9.880022861909168
0.14,0.014014014014014014,13.904668217082536,24.473700579714606,-38.41010642814218,-15.747228861777211,15.006913161256414,-20.383654396133746,-7.767172872927814,-16.167594979663786,-35.14563859471674,-26.678494537119885,9.213096732144855,15.753420923495094,-18.64658821066043,-10.767428799867288,18.34070854030071,-22.337644649251438,29.48076059600084,-10.601938068762445,-33.77991279539751,30.12147472781796,-17.02961819410836,20.14899501660851,-30.18712998903748,4.466684508535599,34.768405555091356,-11.961743144986835,-27.036481752133323,33.0579635470369,6.303003370472074,20.96829008822859,34.079735225023256,18.391749830479394,-29.963239932249394,-11.0185300319732,27.66352184509907,-17.7221503478747,-14.325250098995022,-6.041605467355196,-15.961476048319575,17.598844500759807,-10.30132103389,10.848449266465202,-0.09555856823368566,30.84585375103206,-16.554065387874687,32.49074763485885,30.420096431566954,-9.880209222935743
0.15,0.015015015015015015,13.905229176011158,24.47411050901901,-38.41110743117779,-15.747571268171326,15.006888861243738,-20.384140901757206,-7.7674769933777945,-16.167817053766424,-35.14639051398378,-26.67899844211219,9.213462206062855,15.754109959640273,-18.646898735036444,-10.767866850083852,18.341082992617856,-22.338276626330604,29.481345204876668,-10.601848284817343,-33.7805239045769,30.12204475365636,-17.02953032307962,20.1495604090066,-30.18813710705714,4.466801520122438,34.76865025666025,-11.96191128115733,-27.037330919628204,33.05875195854007,6.3032301895436875,20.968256201154492,34.080197689405665,18.392033261213008,-29.963808833129825,-11.018533041311247,27.664478179118543,-17.722029110409892,-14.325921294864475,-6.0415123191086435,-15.961152086125706,17.599103186521614,-10.301636812353653,10.848413249662508,-0.09550353157700649,30.846218291207656,-16.55441342708794,32.49137233614862,30.42069248347921,-9.880394148146983
0.16,0.016016016016016016,13.90581018328676,24.474515097343893,-38.41212528705051,-15.747915441889072,15.00684135261009,-20.384632722759477,-7.767791841094018,-16.168031495679152,-35.147146050139064,-26.6795001664306,9.213840421503296,15.754825939237387,-18.64720460977354,-10.768320673315852,18.34145800624143,-22.338921859065206,29.48192926215807,-10.601736589201925,-33.7811298624819,30.122612526047607,-17.029411513828347,20.150137478526645,-30.18917281510409,4.466920413503173,34.76886281348692,-11.96207422941155,-27.038202256264086,33.05954923260909,6.303464346765135,20.96819015099982,34.080644606364785,18.39231090704943,-29.964375360693605,-11.018520168002441,27.66546339885342,-17.721873950739067,-14.32661997237197,-6.041403986028639,-15.96078185921333,17.59935531327787,-10.301960408368055,10.84835917981128,-0.09544449770973405,30.84656515674083,-16.55476240910048,32.49199534428454,30.421288101929473,-9.880577572232271
0.17,0.017017017017017015,13.906411186196772,24.474914385341993,-38.41316006065611,-15.748261378073398,15.006770611242747,-20.385129842464426,-7.768117460159483,-16.168238270165507,-35.147905227116865,-26.679999738477253,9.214231340923659,15.755568860282573,-18.647505824370352,-10.768790256843136,18.341833554595183,-22.339580363992248,29.482512712845335,-10.601602969230438,-33.781730623170674,30.12317802946857,-17.02926173458606,20.150726233945626,-30.190237095209692,4.467041149794252,34.76904321221256,-11.962231970721767,-27.039095789810123,33.06035533083813,6.30370586080613,20.968091976902002,34.08107599000843,18.39258278018886,-29.964939500655987,-11.018491379038249,27.66647749940578,-17.721684896149153,-14.327346136975187,-6.041280493169299,-15.96036534578934,17.599600889528375,-10.302291819764811,10.848287019501617,-0.09538147321780674,30.846894370764673,-16.555112303136944,32.49261667319477,30.421883347504544,-9.880759427865286
0.18,0.018018018018018018,13.907032129252794,24.475308413862802,-38.414211819461315,-15.748609071003306,15.006676613603132,-20.385632243775152,-7.768453896970487,-16.16843734080044,-35.148668069097575,-26.680497189538407,9.214634926891387,15.756338719219187,-18.647802367710206,-10.769275587698711,18.342209610770407,-22.340252157724215,29.483095501109332,-10.601447413880543,-33.78232614091399,30.1237412481965,-17.02908095300431,20.151326684317983,-30.19132992776641,4.467163688603119,34.769191437082846,-11.962384484874402,-27.040011548906463,33.06117021634113,6.303954750877044,20.96796172182326,34.08149185494062,18.392848893040593,-29.965501238490045,-11.018446640356114,27.667520476911395,-17.72146197464318,-14.328099794233234,-6.04114186424543,-15.959902524581182,17.599839923677226,-10.302631042633973,10.848196726789038,-0.095314462892073,30.847205956167937,-16.55546307707257,32.4932363378811,30.422478281297046,-9.880939645699183
0.19,0.01901901901901902,13.907672954198246,24.475697223951027,-38.41528063351654,-15.748958514088194,15.00655933673,-20.38613990916069,-7.768801200248007,-16.16862866996581,-35.14943460051088,-26.680992553793242,9.215051142084649,15.757135510915454,-18.64809422806361,-10.769776652661022,18.34258614753174,-22.340937256942976,29.483677570291213,-10.601269913797855,-33.78291637020098,30.124302166310088,-17.028869136148653,20.15193883897497,-30.19245129151322,4.467287988031446,34.76930746994507,-11.962531750465585,-27.040949563053818,33.06199385375641,6.304211036722994,20.96779943255464,34.08189221626206,18.39310925822596,-29.966060559428897,-11.018385916834568,27.6685923285212,-17.721205214945062,-14.328880949781299,-6.0409881216372066,-15.95939337487158,17.600072424025758,-10.30297807132061,10.848088255189284,-0.09524346972556573,30.84749993559699,-16.555814697426445,32.4938543544183,30.423072964909192,-9.881118154361413
