cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,x^4,px^3,x^3sin,p^2x^2,px^2sin,x^2sin^2,p^3x,p^2xsin,pxsin^2,xsin^3,p^4,p^3sin,p^2sin^2,psin^3,sin^4
0.0,0.0019965837333107777,-0.006596980013858073,0.0,0.0,0.0,0.0,0.08378809790231033,0.9997678892875995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37891671250363546,-0.010241249174733808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5711526738197893,-0.0029481591828860827,-0.0014915489855349105,0.0,0.0
