cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,x^4,px^3,x^3sin,p^2x^2,px^2sin,x^2sin^2,p^3x,p^2xsin,pxsin^2,xsin^3,p^4,p^3sin,p^2sin^2,psin^3,sin^4
0.0,0.001992303179915081,-0.005433624990791256,0.0,0.0,0.0,0.0,0.06343297360566386,1.0007547258613902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28211023170122596,-0.023706103420871184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4234479287695094,0.04989825190785802,0.0,0.0,0.0
