cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3
0.0,0.001990325531648882,-0.0043070027028028375,0.0,0.0,0.0,0.0,0.011316091962816731,1.0004200563109116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00901851351294834,-0.017820205860242484,0.0013091826443212484,0.0
