cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,initial_theta,delta_theta
0.0,0.024095670723497997,0.0,-10.51578750131695,0.0,-0.04311343340335075,0.0,0.0,11.018177986423074,0.0,0.0,0.0,0.0,0.021020912798055014,0.0,0.0,0.0,-0.5025415693509533,0.0,0.0,1.0,0.0001
