cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,initial_theta,delta_theta
0.0,-0.056582175286739846,0.0,-10.450252958567656,0.0,0.11577243753149973,0.0,0.0,10.899817753666287,0.0,0.0,0.0,0.0,-0.05719805915726185,0.0,0.0,0.0,-0.4495704263477269,0.0,0.0,1.0,0.0001
