cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,initial_theta,delta_theta
0.0,0.020204729925462864,0.0,-10.377615343935537,0.0,-0.03548163109300614,0.0,0.0,10.76296310398484,0.0,0.0,0.0,0.0,0.01728015705071508,0.0,0.0,0.0,-0.38525880889180186,0.0,0.0,1.0,0.0001
