cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3
0.0,0.001995457877331342,-0.003127776097549402,0.0,0.0,0.0,0.0,0.013902733260962846,0.9992755325061504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018024066313288248,-0.005523037868354968,0.0,0.0
