cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,initial_theta,delta_theta
0.0,-0.025465469184522006,0.0,-9.822569375529758,0.0,0.05460752777545652,0.0,0.0,9.664135035345755,0.0,0.0,0.0,0.0,-0.027143812838012815,0.0,0.0,0.0,0.1585499735788061,0.0,0.0,1.0,0.0001
