cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3
0.0,0.0019912488094459206,-0.0027903662262106837,0.0,0.0,0.0,0.0,0.012402971355203494,0.9994372098041835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016079714254198622,-0.005559613528558012,0.0,0.0
