cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3
0.0,0.0019951262326381508,0.0,0.0,0.0,0.0,0.0,-0.005557445086933691,0.9994592874303175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011527877716557422,-0.00850508233076006,0.0,0.0
