cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3
0.0,0.001990891793842098,0.0,0.0,0.0,0.0,0.0,-0.011942073385028286,1.0003256228447701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024443545501410858,-0.009968404004585051,0.0005263117453061759,0.0
