cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,initial_theta,delta_theta
1.7999999897012748,4.999999993954632,0.1201201208785819,0.0,-0.2002001999215305,0.0,-0.9999999997644764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
