cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4
1.1532868917618577,0.8636709099133493,-0.14535148407348109,0.12294605009872768,0.39259446739477805,0.03410696988133475,1.8409252057304062,0.3576483406496227,0.0,0.0,0.7456547183554265,0.0,0.0,0.0,0.0
