cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,initial_theta,delta_theta
0.04160159669607684,0.5346519322960215,0.9583147492089423,-0.9107956922431224,0.16403362379596456,-0.19037705637511296,0.8215679155158612,0.0,-0.1033406884140368,0.0,0.5126970327435986,-0.13079888022878772,0.0,0.0,0.0,-1.0,0.005
