cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,initial_theta,delta_theta
-0.09377235529816852,0.581522232835791,0.44315369950987443,-0.9329366758572087,0.5983415629620147,0.0,0.9915235272223547,0.42384247663186014,-0.051091193692213085,0.0,0.5036043314506743,-0.05497493858528458,0.0,0.0,0.0,0.0,0.005
